"Status","Year","Region_ITL3","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Scottish Government (excl. agencies)","North Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Scottish Prison Service","North Eastern Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Social Security Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Crown Office and Procurator Fiscal Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Department for Work and Pensions (excl. agencies)","Eastern Scotland","80","80","23050","21260"
"New entrant CS","2022","Angus and Dundee City","Education Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Food Standards Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","HM Courts and Tribunals Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Ministry of Defence (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Office of the Scottish Charity Regulator","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Scottish Courts and Tribunals Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Scottish Government (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Social Security Scotland","Eastern Scotland","540","520","25220","24400"
"New entrant CS","2022","Antrim and Newtownabbey","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","UK Health Security Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","60","60","30860","31060"
"New entrant CS","2022","Barking & Dagenham and Havering","Driver and Vehicle Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","HM Courts and Tribunals Service","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","HM Prison and Probation Service","Outer London - East and North East","50","40","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Office of Gas and Electricity Markets","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","UK Health Security Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","50","50","30480","31060"
"New entrant CS","2022","Barnet","Driver and Vehicle Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","HM Courts and Tribunals Service","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","HM Prison and Probation Service","Outer London - West and North West","60","60","31970","27980"
"New entrant CS","2022","Barnet","Home Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Ministry of Defence (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Public Health England","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","UK Health Security Agency","Outer London - West and North West","250","220","31530","26880"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Companies House","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Department for Work and Pensions (excl. agencies)","South Yorkshire","120","110","24460","27570"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Driver and Vehicle Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","HM Prison and Probation Service","South Yorkshire","260","250","25010","23140"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Office for Standards in Education, Children's Services and Skills","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","UK Health Security Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","760","750","30790","27540"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","25040","23170"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Maritime and Coastguard Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","140","140","31660","30430"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","170","160","35370","32000"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","UK Export Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Department of Health and Social Care (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Health and Safety Executive","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","HM Prison and Probation Service","Bedfordshire and Hertfordshire","140","130","27110","28140"
"New entrant CS","2022","Bedford","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","UK Health Security Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","HM Revenue and Customs (excl. agencies)","Northern Ireland","440","430","26750","26590"
"New entrant CS","2022","Belfast","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","UK Health Security Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Companies House","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","70","60","28840","29290"
"New entrant CS","2022","Berkshire","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
