"Status","Year","Region_ITL3","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Westminster","HM Revenue and Customs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","HM Revenue and Customs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","HM Treasury","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","HM Treasury","20-29","270","270","31100","28500"
"New entrant CS","2021","Westminster","HM Treasury","30-39","80","80","40790","35000"
"New entrant CS","2021","Westminster","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","HM Treasury","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Home Office","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Home Office","20-29","280","280","35550","35050"
"New entrant CS","2021","Westminster","Home Office","30-39","90","80","44480","41950"
"New entrant CS","2021","Westminster","Home Office","40-49","50","40","[c]","[c]"
"New entrant CS","2021","Westminster","Home Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Home Office","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Home Office","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Defence","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Defence","20-29","140","140","31030","30200"
"New entrant CS","2021","Westminster","Ministry of Defence","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Housing, Communities and Local Government","20-29","120","120","31230","28000"
"New entrant CS","2021","Westminster","Ministry of Housing, Communities and Local Government","30-39","50","50","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Housing, Communities and Local Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Housing, Communities and Local Government","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Housing, Communities and Local Government","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Justice","20-29","270","270","30250","30850"
"New entrant CS","2021","Westminster","Ministry of Justice","30-39","140","140","42380","36800"
"New entrant CS","2021","Westminster","Ministry of Justice","40-49","60","60","42790","40480"
"New entrant CS","2021","Westminster","Ministry of Justice","50-59","50","50","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Northern Ireland Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Northern Ireland Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Northern Ireland Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Office for Standards in Education","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Office for Standards in Education","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Office for Standards in Education","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Office for Standards in Education","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Office for Standards in Education","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Other Cabinet Office Agencies","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Other Cabinet Office Agencies","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Other Cabinet Office Agencies","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Other Cabinet Office Agencies","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Scotland Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Scotland Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Scotland Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","UK Export Finance","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","UK Export Finance","30-39","30","30","[c]","[c]"
"New entrant CS","2021","Westminster","UK Export Finance","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","UK Export Finance","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","UK Export Finance","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","UK Export Finance","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","UK Supreme Court","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","UK Supreme Court","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","UK Supreme Court","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","UK Supreme Court","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","United Kingdom Statistics Authority","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","United Kingdom Statistics Authority","20-29","160","160","32820","32540"
"New entrant CS","2021","Westminster","United Kingdom Statistics Authority","30-39","50","50","42360","39030"
"New entrant CS","2021","Westminster","United Kingdom Statistics Authority","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","United Kingdom Statistics Authority","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","United Kingdom Statistics Authority","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","United Kingdom Statistics Authority","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Wales Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Wales Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Wales Office","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Cabinet Office","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Cabinet Office","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Cabinet Office","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department for Work and Pensions","50-59","30","30","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department of Health and Social Care","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department of Health and Social Care","20-29","110","100","23640","19630"
"New entrant CS","2021","Wiltshire","Department of Health and Social Care","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department of Health and Social Care","40-49","40","30","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department of Health and Social Care","50-59","30","30","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department of Health and Social Care","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Department of Health and Social Care","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Ministry of Defence","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Ministry of Defence","20-29","170","170","25970","25520"
"New entrant CS","2021","Wiltshire","Ministry of Defence","30-39","120","120","31120","27810"
"New entrant CS","2021","Wiltshire","Ministry of Defence","40-49","100","90","32510","31590"
"New entrant CS","2021","Wiltshire","Ministry of Defence","50-59","80","70","35710","33000"
"New entrant CS","2021","Wiltshire","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Department for Business, Energy and Industrial Strategy","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Department for Work and Pensions","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","HM Land Registry","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","HM Land Registry","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","HM Land Registry","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","HM Land Registry","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","HM Land Registry","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","HM Land Registry","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Ministry of Housing, Communities and Local Government","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Ministry of Housing, Communities and Local Government","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Ministry of Housing, Communities and Local Government","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Department for Work and Pensions","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Work and Pensions","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Ministry of Justice","20-29","80","70","22140","22850"
