"Status","Year","Sexual_orientation","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Heterosexual / straight","Walsall","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wandsworth","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wandsworth","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wandsworth","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wandsworth","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wandsworth","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wandsworth","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warrington","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warrington","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warrington","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warrington","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warrington","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warrington","White","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Warwickshire","White","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Cumbria","White","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Essex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Essex","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Kent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Kent","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Lothian","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Lothian","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Lothian","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Lothian","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Lothian","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Lothian","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Northamptonshire","White","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Surrey","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Surrey","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Surrey","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Surrey","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Surrey","White","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (North East)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (North East)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (North East)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (North East)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (North East)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (North East)","White","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (South West)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (South West)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (South West)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (South West)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (South West)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Sussex (South West)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Westminster","Asian","130","130","36650","31060"
"Leaver CS","2021","Heterosexual / straight","Westminster","Black","100","90","37060","31060"
"Leaver CS","2021","Heterosexual / straight","Westminster","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Westminster","Mixed","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Westminster","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Westminster","White","830","770","49830","46030"
"Leaver CS","2021","Heterosexual / straight","Wiltshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wiltshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wiltshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wiltshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wiltshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wiltshire","White","270","250","32900","28650"
"Leaver CS","2021","Heterosexual / straight","Wirral","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wirral","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wirral","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wirral","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wirral","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wirral","White","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wolverhampton","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wolverhampton","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wolverhampton","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wolverhampton","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wolverhampton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wolverhampton","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Worcestershire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Worcestershire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Worcestershire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Worcestershire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Worcestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Worcestershire","White","80","70","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","York","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","York","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","York","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","York","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","York","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","York","White","60","50","40500","31620"
"Leaver CS","2021","LGBO","Aberdeen City and Aberdeenshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Aberdeen City and Aberdeenshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Aberdeen City and Aberdeenshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Aberdeen City and Aberdeenshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Aberdeen City and Aberdeenshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Aberdeen City and Aberdeenshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Angus and Dundee City","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Angus and Dundee City","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Angus and Dundee City","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Angus and Dundee City","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Angus and Dundee City","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Angus and Dundee City","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Antrim and Newtownabbey","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Antrim and Newtownabbey","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Antrim and Newtownabbey","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Antrim and Newtownabbey","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Antrim and Newtownabbey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Antrim and Newtownabbey","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Ards and North Down","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Ards and North Down","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Ards and North Down","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Ards and North Down","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Ards and North Down","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Ards and North Down","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Armagh City, Banbridge and Craigavon","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Armagh City, Banbridge and Craigavon","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Armagh City, Banbridge and Craigavon","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Armagh City, Banbridge and Craigavon","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Armagh City, Banbridge and Craigavon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Armagh City, Banbridge and Craigavon","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barking & Dagenham and Havering","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barking & Dagenham and Havering","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barking & Dagenham and Havering","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barking & Dagenham and Havering","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barking & Dagenham and Havering","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barking & Dagenham and Havering","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnet","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnet","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnet","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnet","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnet","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnet","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnsley, Doncaster and Rotherham","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnsley, Doncaster and Rotherham","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnsley, Doncaster and Rotherham","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnsley, Doncaster and Rotherham","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnsley, Doncaster and Rotherham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Barnsley, Doncaster and Rotherham","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedford","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedford","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedford","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedford","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedford","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedford","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Belfast","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Belfast","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Belfast","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Belfast","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Belfast","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Belfast","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bexley and Greenwich","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bexley and Greenwich","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bexley and Greenwich","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bexley and Greenwich","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bexley and Greenwich","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bexley and Greenwich","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Birmingham","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Birmingham","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Birmingham","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Birmingham","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Birmingham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Birmingham","White","[c]","[c]","[c]","[c]"
