"Status","Year","Responsibility_level","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","EO","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","340","310","27190","27570"
"In post","2022","EO","North and West Norfolk","East Anglia","210","180","28260","27570"
"In post","2022","EO","North Hampshire","Hampshire and Isle of Wight","270","250","27230","27530"
"In post","2022","EO","North Lanarkshire","West Central Scotland","880","800","28840","27570"
"In post","2022","EO","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","200","180","27630","27570"
"In post","2022","EO","North Nottinghamshire","Derbyshire and Nottinghamshire","330","300","27830","27570"
"In post","2022","EO","North Yorkshire CC","North Yorkshire","510","480","27910","27570"
"In post","2022","EO","Northumberland","Northumberland, and Tyne and Wear","210","190","27370","27570"
"In post","2022","EO","Norwich and East Norfolk","East Anglia","590","530","27470","27570"
"In post","2022","EO","Nottingham","Derbyshire and Nottinghamshire","2350","2200","26850","26820"
"In post","2022","EO","Orkney Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Overseas","290","280","27700","27130"
"In post","2022","EO","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","530","500","28690","27570"
"In post","2022","EO","Perth and Kinross, and Stirling","Eastern Scotland","570","530","31580","31060"
"In post","2022","EO","Peterborough","East Anglia","420","370","26980","27130"
"In post","2022","EO","Plymouth","Devon","880","800","27680","27130"
"In post","2022","EO","Portsmouth","Hampshire and Isle of Wight","1080","1010","27650","26820"
"In post","2022","EO","Powys","East Wales","170","160","27710","27570"
"In post","2022","EO","Redbridge and Waltham Forest","Outer London - East and North East","560","510","30770","31060"
"In post","2022","EO","Sandwell","West Midlands","290","260","27310","27570"
"In post","2022","EO","Scottish Borders","Southern Scotland","170","160","28840","27940"
"In post","2022","EO","Sefton","Merseyside","1870","1740","26630","26820"
"In post","2022","EO","Sheffield","South Yorkshire","1900","1730","26380","25480"
"In post","2022","EO","Shetland Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Shropshire and Staffordshire","450","430","28450","27570"
"In post","2022","EO","Solihull","West Midlands","550","510","26450","26120"
"In post","2022","EO","Somerset CC","Dorset and Somerset","710","650","27120","27570"
"In post","2022","EO","South and West Derbyshire","Derbyshire and Nottinghamshire","360","320","27710","27570"
"In post","2022","EO","South Ayrshire","Southern Scotland","180","160","27670","27570"
"In post","2022","EO","South Hampshire","Hampshire and Isle of Wight","910","850","26340","26670"
"In post","2022","EO","South Lanarkshire","Southern Scotland","910","800","27090","26820"
"In post","2022","EO","South Nottinghamshire","Derbyshire and Nottinghamshire","230","210","28360","27570"
"In post","2022","EO","South Teesside","Tees Valley and Durham","420","380","26980","27570"
"In post","2022","EO","South West Wales","West Wales and The Valleys","480","430","27690","27570"
"In post","2022","EO","Southampton","Hampshire and Isle of Wight","410","380","26900","27370"
"In post","2022","EO","Southend-on-Sea","Essex","310","280","28500","28920"
"In post","2022","EO","Staffordshire CC","Shropshire and Staffordshire","1140","1060","28320","27570"
"In post","2022","EO","Stoke-on-Trent","Shropshire and Staffordshire","400","360","26870","27570"
"In post","2022","EO","Suffolk CC","East Anglia","1220","1140","27460","27570"
"In post","2022","EO","Sunderland","Northumberland, and Tyne and Wear","1360","1210","27560","27570"
"In post","2022","EO","Swansea","West Wales and The Valleys","1710","1580","27000","26780"
"In post","2022","EO","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","160","140","27430","27570"
"In post","2022","EO","Telford and Wrekin","Shropshire and Staffordshire","550","490","27080","27130"
"In post","2022","EO","Thurrock","Essex","220","210","27270","27330"
"In post","2022","EO","Torbay","Devon","110","90","27430","27570"
"In post","2022","EO","Tower Hamlets","Inner London - East","860","830","29190","28950"
"In post","2022","EO","Tyneside","Northumberland, and Tyne and Wear","4400","4060","26760","26820"
"In post","2022","EO","Unknown","Unknown","440","410","28290","27570"
"In post","2022","EO","Wakefield","West Yorkshire","510","470","29670","27570"
"In post","2022","EO","Walsall","West Midlands","260","220","27320","27570"
"In post","2022","EO","Wandsworth","Inner London - West","200","200","32800","31060"
"In post","2022","EO","Warrington","Cheshire","910","870","31040","30640"
"In post","2022","EO","Warwickshire CC","Herefordshire, Worcestershire and Warwickshire","460","420","26080","27570"
"In post","2022","EO","West Cumbria","Cumbria","280","260","27080","26720"
"In post","2022","EO","West Essex","Essex","390","330","28170","27370"
"In post","2022","EO","West Kent","Kent","90","80","29040","29290"
"In post","2022","EO","West Lothian","Eastern Scotland","150","140","28410","27570"
"In post","2022","EO","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","310","290","27570","27570"
"In post","2022","EO","West Surrey","Surrey, East and West Sussex","540","500","29200","29200"
"In post","2022","EO","West Sussex (North East)","Surrey, East and West Sussex","810","710","28150","27570"
"In post","2022","EO","West Sussex (South West)","Surrey, East and West Sussex","440","390","27670","27570"
"In post","2022","EO","Westminster","Inner London - West","6200","6040","29080","28650"
"In post","2022","EO","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","1200","1150","26930","26670"
"In post","2022","EO","Wirral","Merseyside","740","650","27350","27570"
"In post","2022","EO","Wolverhampton","West Midlands","410","370","27140","27570"
"In post","2022","EO","Worcestershire CC","Herefordshire, Worcestershire and Warwickshire","530","500","28020","27570"
"In post","2022","EO","York","North Yorkshire","530","500","26380","26370"
"In post","2022","G6/G7","Aberdeen City and Aberdeenshire","North Eastern Scotland","140","130","67210","62170"
"In post","2022","G6/G7","Angus and Dundee City","Eastern Scotland","80","80","63570","62170"
"In post","2022","G6/G7","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Barnet","Outer London - West and North West","310","300","60190","57960"
"In post","2022","G6/G7","Barnsley, Doncaster and Rotherham","South Yorkshire","50","50","[c]","[c]"
"In post","2022","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","2140","2080","56990","55000"
"In post","2022","G6/G7","Bedford","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2022","G6/G7","Belfast","Northern Ireland","250","250","57040","55210"
"In post","2022","G6/G7","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","260","250","58640","55860"
"In post","2022","G6/G7","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Birmingham","West Midlands","1280","1230","57460","55210"
"In post","2022","G6/G7","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Blackpool","Lancashire","540","520","56390","53030"
"In post","2022","G6/G7","Bournemouth, Christchurch and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Bradford","West Yorkshire","70","60","57740","55210"
"In post","2022","G6/G7","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Brent","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Brighton and Hove","Surrey, East and West Sussex","90","80","61690","60710"
"In post","2022","G6/G7","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","1250","1190","55570","54890"
"In post","2022","G6/G7","Bromley","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Buckinghamshire","Berkshire, Buckinghamshire and Oxfordshire","110","100","62960","58500"
"In post","2022","G6/G7","Caithness and Sutherland, and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Calderdale and Kirklees","West Yorkshire","40","40","[c]","[c]"
"In post","2022","G6/G7","Cambridgeshire CC","East Anglia","260","250","58650","54540"
"In post","2022","G6/G7","Camden and City of London","Inner London - West","400","380","71020","63540"
"In post","2022","G6/G7","Cardiff and Vale of Glamorgan","East Wales","1500","1440","59480","61440"
"In post","2022","G6/G7","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Central Hampshire","Hampshire and Isle of Wight","990","940","54810","54040"
"In post","2022","G6/G7","Central Valleys","West Wales and The Valleys","170","160","62900","61440"
"In post","2022","G6/G7","Cheshire East","Cheshire","90","80","58180","55610"
"In post","2022","G6/G7","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Chorley and West Lancashire","Lancashire","40","40","[c]","[c]"
"In post","2022","G6/G7","City of Edinburgh","Eastern Scotland","2580","2460","62660","62170"
"In post","2022","G6/G7","Clackmannanshire and Fife","Eastern Scotland","50","40","[c]","[c]"
"In post","2022","G6/G7","Conwy and Denbighshire","West Wales and The Valleys","80","80","61500","61440"
"In post","2022","G6/G7","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","90","80","58730","55610"
"In post","2022","G6/G7","Coventry","West Midlands","600","590","54270","50630"
"In post","2022","G6/G7","Croydon","Outer London - South","1880","1820","64270","62120"
"In post","2022","G6/G7","Darlington","Tees Valley and Durham","310","300","54050","50420"
"In post","2022","G6/G7","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Devon CC","Devon","820","770","53840","49860"
"In post","2022","G6/G7","Dorset","Dorset and Somerset","90","80","61390","59460"
"In post","2022","G6/G7","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Durham","Tees Valley and Durham","170","170","59440","57060"
"In post","2022","G6/G7","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Cumbria","Cumbria","70","70","55360","52430"
"In post","2022","G6/G7","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","60","50","64070","65500"
"In post","2022","G6/G7","East Kent","Kent","140","130","58240","53050"
"In post","2022","G6/G7","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Merseyside","Merseyside","40","40","[c]","[c]"
"In post","2022","G6/G7","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","50","50","[c]","[c]"
"In post","2022","G6/G7","East Surrey","Surrey, East and West Sussex","30","30","[c]","[c]"
"In post","2022","G6/G7","East Sussex CC","Surrey, East and West Sussex","60","60","58040","58060"
"In post","2022","G6/G7","Enfield","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Essex Haven Gateway","Essex","40","40","[c]","[c]"
"In post","2022","G6/G7","Essex Thames Gateway","Essex","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Falkirk","Eastern Scotland","60","50","62300","63110"
"In post","2022","G6/G7","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Flintshire and Wrexham","East Wales","90","90","57880","55610"
"In post","2022","G6/G7","Glasgow City","West Central Scotland","1610","1560","60820","61000"
"In post","2022","G6/G7","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","60490","58810"
"In post","2022","G6/G7","Greater Manchester North East","Greater Manchester","30","30","[c]","[c]"
"In post","2022","G6/G7","Greater Manchester North West","Greater Manchester","30","30","[c]","[c]"
"In post","2022","G6/G7","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Greater Manchester South West","Greater Manchester","870","850","57520","55210"
"In post","2022","G6/G7","Gwent Valleys","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2022","G6/G7","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Hackney and Newham","Inner London - East","1100","1050","65650","62120"
"In post","2022","G6/G7","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Harrow and Hillingdon","Outer London - West and North West","90","90","64940","59660"
