"Status","Year","Region_ITL2","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Public Health England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Public Health England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Work and Pensions (excl. agencies)","Female","40","40","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","HM Prison and Probation Service","Female","40","40","[c]","[c]"
"New entrant CS","2021","Lincolnshire","HM Prison and Probation Service","Male","40","40","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Ministry of Defence (excl. agencies)","Male","70","70","25540","20920"
"New entrant CS","2021","Lincolnshire","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Crown Commercial Service","Female","30","30","[c]","[c]"
"New entrant CS","2021","Merseyside","Crown Commercial Service","Male","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department for Work and Pensions (excl. agencies)","Female","170","170","25480","27570"
"New entrant CS","2021","Merseyside","Department for Work and Pensions (excl. agencies)","Male","120","120","25110","27570"
"New entrant CS","2021","Merseyside","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Health and Safety Executive","Female","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Health and Safety Executive","Male","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Courts and Tribunals Service","Female","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Land Registry","Female","30","30","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Prison and Probation Service","Female","30","30","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Revenue and Customs (excl. agencies)","Female","170","160","22580","20140"
"New entrant CS","2021","Merseyside","HM Revenue and Customs (excl. agencies)","Male","120","120","22710","20140"
"New entrant CS","2021","Merseyside","Home Office (incl. agencies)","Female","90","80","24610","21430"
"New entrant CS","2021","Merseyside","Home Office (incl. agencies)","Male","90","80","25510","21430"
"New entrant CS","2021","Merseyside","Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Public Health England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Public Health England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","Female","30","30","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Education Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Education Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Animal and Plant Health Agency","Female","30","30","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","50","50","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Work and Pensions (excl. agencies)","Female","60","60","27140","27570"
"New entrant CS","2021","North Yorkshire","Department for Work and Pensions (excl. agencies)","Male","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
