"Status","Year","Region_ITL3","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Manchester","North West (England)","Department of Health and Social Care","60","50","32520","23390"
"New entrant CS","2022","Manchester","North West (England)","HM Revenue and Customs","240","240","29550","26590"
"New entrant CS","2022","Manchester","North West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Home Office","30","30","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Ministry of Justice","310","300","26660","23170"
"New entrant CS","2022","Manchester","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","South East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","South East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","South East (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","South East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","South East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","South East (England)","Ministry of Justice","190","190","26400","27430"
"New entrant CS","2022","Medway","South East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","London","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","London","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","London","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","London","Ministry of Justice","60","60","31650","28310"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","London","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","Northern Ireland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","South East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","South East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","South East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","South East (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","South East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","South East (England)","Ministry of Justice","130","130","26730","24260"
"New entrant CS","2022","Mid Lancashire","North West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","North West (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","North West (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","North West (England)","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","North West (England)","Department for Work and Pensions","160","150","22660","21260"
"New entrant CS","2022","Mid Lancashire","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","North West (England)","HM Land Registry","40","30","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","North West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","North West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","North West (England)","Ministry of Justice","190","180","27630","24800"
"New entrant CS","2022","Mid Ulster","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","South East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","South East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","South East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","South East (England)","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","Milton Keynes","South East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","South East (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","South East (England)","Ministry of Justice","170","170","27120","28140"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Department for Business, Energy and Industrial Strategy","220","210","28880","24030"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Ministry of Justice","90","90","25630","23170"
"New entrant CS","2022","Monmouthshire and Newport","Wales","UK Statistics Authority","560","540","30780","30710"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Ministry of Justice","60","50","26800","24800"
"New entrant CS","2022","North Hampshire","South East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Scotland","Department for Work and Pensions","110","110","24050","21260"
"New entrant CS","2022","North Lanarkshire","Scotland","HM Revenue and Customs","70","70","24430","21250"
"New entrant CS","2022","North Lanarkshire","Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Scotland","Scottish Government","80","80","23710","21640"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","Department for Work and Pensions","90","80","22270","21260"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
