"Status","Year","Region_ITL3","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Greater Manchester South West","AA/AO","North West (England)","70","70","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","EO","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","SEO/HEO","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","SEO/HEO","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","AA/AO","Yorkshire and The Humber","60","50","[c]","[c]"
"Leaver Dept.","2021","Leeds","EO","Yorkshire and The Humber","70","70","[c]","[c]"
"Leaver Dept.","2021","Leeds","G6/G7","Yorkshire and The Humber","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","SEO/HEO","Yorkshire and The Humber","90","80","34820","34190"
"Leaver Dept.","2021","Leeds","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","AA/AO","North West (England)","70","60","[c]","[c]"
"Leaver Dept.","2021","Liverpool","EO","North West (England)","70","60","24890","24890"
"Leaver Dept.","2021","Liverpool","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","SEO/HEO","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","AA/AO","North West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Manchester","EO","North West (England)","60","60","25980","25880"
"Leaver Dept.","2021","Manchester","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","SEO/HEO","North West (England)","70","60","[c]","[c]"
"Leaver Dept.","2021","Manchester","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","AA/AO","North West (England)","70","70","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","G6/G7","Wales","30","30","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","SEO/HEO","Wales","70","70","34830","36030"
"Leaver Dept.","2021","Na h-Eileanan Siar","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","AA/AO","East Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Nottingham","EO","East Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Nottingham","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","SEO/HEO","East Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","G6/G7","Overseas","50","30","[c]","[c]"
"Leaver Dept.","2021","Overseas","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO/HEO","Overseas","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","AA/AO","North West (England)","50","40","[c]","[c]"
"Leaver Dept.","2021","Sefton","EO","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Sefton","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
