"Status","Year","Region_ITL3","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cheshire East","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Security","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Unknown","Cheshire","100","90","27300","22170"
"In post","2022","Cheshire West and Chester","Communications","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","No function","Cheshire","450","420","27470","27570"
"In post","2022","Cheshire West and Chester","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Security","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Finance","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","No function","Lancashire","1370","1260","29890","27380"
"In post","2022","Chorley and West Lancashire","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Property","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Security","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","City of Edinburgh","Analysis","Eastern Scotland","70","70","48340","45000"
"In post","2022","City of Edinburgh","Commercial","Eastern Scotland","60","60","38650","36360"
"In post","2022","City of Edinburgh","Communications","Eastern Scotland","50","50","38990","37710"
"In post","2022","City of Edinburgh","Counter Fraud","Eastern Scotland","340","310","31500","28920"
"In post","2022","City of Edinburgh","Debt","Eastern Scotland","510","480","22620","21250"
"In post","2022","City of Edinburgh","Digital, Data & Technology","Eastern Scotland","310","310","39320","36360"
"In post","2022","City of Edinburgh","Finance","Eastern Scotland","140","140","38000","35000"
"In post","2022","City of Edinburgh","Human Resources","Eastern Scotland","200","190","36520","33330"
"In post","2022","City of Edinburgh","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","City of Edinburgh","Legal","Eastern Scotland","220","210","53180","53490"
"In post","2022","City of Edinburgh","No function","Eastern Scotland","3820","3620","31790","29180"
"In post","2022","City of Edinburgh","Project Delivery","Eastern Scotland","180","170","44960","40350"
"In post","2022","City of Edinburgh","Property","Eastern Scotland","110","110","38690","37470"
"In post","2022","City of Edinburgh","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","City of Edinburgh","Unknown","Eastern Scotland","7660","7350","43310","39660"
"In post","2022","Clackmannanshire and Fife","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","No function","Eastern Scotland","820","740","28820","27570"
"In post","2022","Clackmannanshire and Fife","Project Delivery","Eastern Scotland","110","100","37680","34990"
"In post","2022","Clackmannanshire and Fife","Property","Eastern Scotland","110","110","34240","33300"
"In post","2022","Clackmannanshire and Fife","Security","Eastern Scotland","50","50","26760","20310"
"In post","2022","Clackmannanshire and Fife","Unknown","Eastern Scotland","140","140","30810","26350"
"In post","2022","Conwy and Denbighshire","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","No function","West Wales and The Valleys","260","240","28480","27570"
"In post","2022","Conwy and Denbighshire","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Unknown","West Wales and The Valleys","440","410","39580","38160"
"In post","2022","Cornwall and Isles of Scilly","Analysis","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Counter Fraud","Cornwall and Isles of Scilly","60","50","28960","27570"
"In post","2022","Cornwall and Isles of Scilly","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Internal Audit","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Legal","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","No function","Cornwall and Isles of Scilly","1120","1020","27360","27570"
"In post","2022","Cornwall and Isles of Scilly","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Property","Cornwall and Isles of Scilly","60","60","32000","31900"
"In post","2022","Cornwall and Isles of Scilly","Security","Cornwall and Isles of Scilly","50","50","22900","19810"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Cornwall and Isles of Scilly","330","310","26220","22200"
"In post","2022","Coventry","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Commercial","West Midlands","40","40","[c]","[c]"
"In post","2022","Coventry","Communications","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Debt","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Digital, Data & Technology","West Midlands","220","220","39260","36500"
"In post","2022","Coventry","Finance","West Midlands","410","400","39140","36500"
"In post","2022","Coventry","Human Resources","West Midlands","60","60","35230","31000"
"In post","2022","Coventry","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Legal","West Midlands","40","40","[c]","[c]"
"In post","2022","Coventry","No function","West Midlands","1630","1520","35400","30450"
"In post","2022","Coventry","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Property","West Midlands","40","40","[c]","[c]"
"In post","2022","Coventry","Security","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Croydon","Analysis","Outer London - South","60","60","51370","46470"
"In post","2022","Croydon","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Croydon","Communications","Outer London - South","40","40","[c]","[c]"
"In post","2022","Croydon","Counter Fraud","Outer London - South","780","750","40130","37930"
"In post","2022","Croydon","Debt","Outer London - South","220","200","28790","26400"
"In post","2022","Croydon","Digital, Data & Technology","Outer London - South","90","90","45040","37930"
"In post","2022","Croydon","Finance","Outer London - South","130","120","46980","42100"
"In post","2022","Croydon","Human Resources","Outer London - South","130","130","54290","52740"
"In post","2022","Croydon","Internal Audit","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Croydon","Legal","Outer London - South","140","130","51690","48610"
"In post","2022","Croydon","No function","Outer London - South","2760","2630","37750","33900"
"In post","2022","Croydon","Project Delivery","Outer London - South","300","280","53960","47240"
"In post","2022","Croydon","Property","Outer London - South","240","220","39220","35880"
"In post","2022","Croydon","Security","Outer London - South","40","40","[c]","[c]"
"In post","2022","Croydon","Unknown","Outer London - South","5610","5340","39010","35070"
"In post","2022","Darlington","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Commercial","Tees Valley and Durham","50","50","43260","36500"
"In post","2022","Darlington","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Digital, Data & Technology","Tees Valley and Durham","120","110","37630","36950"
"In post","2022","Darlington","Finance","Tees Valley and Durham","150","140","39370","36500"
"In post","2022","Darlington","Human Resources","Tees Valley and Durham","40","30","[c]","[c]"
"In post","2022","Darlington","Internal Audit","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","No function","Tees Valley and Durham","780","740","36140","30450"
"In post","2022","Darlington","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Property","Tees Valley and Durham","60","60","37640","36270"
"In post","2022","Darlington","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derby","No function","Derbyshire and Nottinghamshire","1020","900","26470","24090"
"In post","2022","Derby","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Security","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"In post","2022","Derby","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","Analysis","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","Commercial","Devon","200","190","44240","45150"
"In post","2022","Devon CC","Communications","Devon","40","40","[c]","[c]"
"In post","2022","Devon CC","Counter Fraud","Devon","60","50","28100","27570"
"In post","2022","Devon CC","Digital, Data & Technology","Devon","1090","1030","39470","39650"
"In post","2022","Devon CC","Finance","Devon","70","70","42440","39560"
"In post","2022","Devon CC","Grants Management","Devon","180","170","26410","25190"
"In post","2022","Devon CC","Human Resources","Devon","130","120","36400","33050"
"In post","2022","Devon CC","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","Legal","Devon","110","100","40580","39030"
"In post","2022","Devon CC","No function","Devon","2880","2570","28410","26700"
"In post","2022","Devon CC","Project Delivery","Devon","350","330","41110","39650"
"In post","2022","Devon CC","Property","Devon","140","130","37520","33380"
"In post","2022","Devon CC","Security","Devon","100","100","25090","25000"
"In post","2022","Devon CC","Unknown","Devon","310","290","27650","21830"
"In post","2022","Dorset","Analysis","Dorset and Somerset","130","120","34310","30220"
"In post","2022","Dorset","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Dorset","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Dorset","Counter Fraud","Dorset and Somerset","[c]","[c]","[c]","[c]"
