"Status","Year","Function_of_post","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data & Technology","40-49","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Westminster","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","50-59","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","60-64","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","65+","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","65+","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","65+","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","65+","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","65+","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","65+","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","65+","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","65+","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","65+","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","65+","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","16-19","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","16-19","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","16-19","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","16-19","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","16-19","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","16-19","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","16-19","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","16-19","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Leeds","70","60","27870","25140"
"New entrant CS","2022","Finance","20-29","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Westminster","90","90","35880","32790"
"New entrant CS","2022","Finance","20-29","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","20-29","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","30-39","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","30-39","Birmingham","[c]","[c]","[c]","[c]"
