"Status","Year","Disability","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","EO","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Westminster","80","80","27990","27920"
"New entrant CS","2021","Undeclared","EO","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Westminster","80","80","57580","54700"
"New entrant CS","2021","Undeclared","G6/G7","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Lambeth","50","40","36770","37510"
"New entrant CS","2021","Undeclared","SEO/HEO","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Westminster","230","230","34050","34340"
"New entrant CS","2021","Undeclared","SEO/HEO","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Aberdeen City and Aberdeenshire","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Barnsley, Doncaster and Rotherham","70","70","21840","21010"
"New entrant CS","2021","Unknown","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Bedford","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Belfast","120","110","20230","20140"
"New entrant CS","2021","Unknown","AA/AO","Berkshire","70","70","25590","25540"
"New entrant CS","2021","Unknown","AA/AO","Bexley and Greenwich","80","80","26950","28720"
"New entrant CS","2021","Unknown","AA/AO","Birmingham","270","260","20230","20140"
"New entrant CS","2021","Unknown","AA/AO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Blackpool","80","80","20990","21010"
"New entrant CS","2021","Unknown","AA/AO","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Bradford","70","70","20100","20140"
"New entrant CS","2021","Unknown","AA/AO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Bristol, City of","80","80","20750","20600"
"New entrant CS","2021","Unknown","AA/AO","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Cambridgeshire CC","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Camden and City of London","100","100","22470","22680"
"New entrant CS","2021","Unknown","AA/AO","Cardiff and Vale of Glamorgan","260","250","20340","20140"
"New entrant CS","2021","Unknown","AA/AO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Chorley and West Lancashire","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","City of Edinburgh","410","410","20670","20140"
"New entrant CS","2021","Unknown","AA/AO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Coventry","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Croydon","120","120","23800","24120"
"New entrant CS","2021","Unknown","AA/AO","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Devon CC","90","80","20940","20880"
"New entrant CS","2021","Unknown","AA/AO","Dorset CC","60","50","22590","22350"
"New entrant CS","2021","Unknown","AA/AO","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Durham CC","160","150","21690","22350"
"New entrant CS","2021","Unknown","AA/AO","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","East Kent","100","100","21510","21430"
"New entrant CS","2021","Unknown","AA/AO","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","East Riding of Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","East Sussex CC","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
