"Status","Year","Age","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Northern Ireland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Department for Work and Pensions","180","170","25380","21260"
"New entrant CS","2022","50-59","Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","HM Revenue and Customs","90","90","26940","21250"
"New entrant CS","2022","50-59","Scotland","Home Office","40","30","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Ministry of Defence","60","60","31780","26350"
"New entrant CS","2022","50-59","Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","Scottish Government","580","560","33220","27230"
"New entrant CS","2022","50-59","South East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","Department for Transport","60","60","33520","26130"
"New entrant CS","2022","50-59","South East (England)","Department for Work and Pensions","140","130","25610","24250"
"New entrant CS","2022","50-59","South East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","Home Office","70","50","29650","25770"
"New entrant CS","2022","50-59","South East (England)","Ministry of Defence","140","130","34560","32350"
"New entrant CS","2022","50-59","South East (England)","Ministry of Justice","390","360","28820","26390"
"New entrant CS","2022","50-59","South East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","UK Statistics Authority","80","60","21940","19860"
"New entrant CS","2022","50-59","South West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Department for Environment, Food and Rural Affairs","60","50","34750","35900"
"New entrant CS","2022","50-59","South West (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Department for Work and Pensions","80","80","24790","21260"
"New entrant CS","2022","50-59","South West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Ministry of Defence","310","300","38020","36000"
"New entrant CS","2022","50-59","South West (England)","Ministry of Justice","270","260","28140","26310"
"New entrant CS","2022","50-59","South West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Department for Business, Energy and Industrial Strategy","50","40","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Department for Transport","80","80","25570","21840"
"New entrant CS","2022","50-59","Wales","Department for Work and Pensions","70","70","24690","24410"
"New entrant CS","2022","50-59","Wales","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Ministry of Justice","140","130","27340","27320"
"New entrant CS","2022","50-59","Wales","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","Welsh Government","60","50","42650","40100"
"New entrant CS","2022","50-59","West Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Department for Transport","30","30","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Department for Work and Pensions","110","100","26140","27570"
"New entrant CS","2022","50-59","West Midlands (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","HM Revenue and Customs","60","60","28030","26590"
"New entrant CS","2022","50-59","West Midlands (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Ministry of Defence","50","50","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Ministry of Justice","310","280","28580","26310"
"New entrant CS","2022","50-59","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Department for Work and Pensions","140","140","27890","27570"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Department of Health and Social Care","90","70","41710","38570"
