"Status","Year","Profession_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Kent","60","60","25320","24250"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Merseyside","40","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Northumberland, and Tyne and Wear","90","80","27250","27570"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Outer London - East and North East","90","90","26380","25110"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Southern Scotland","60","60","22410","21260"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","West Central Scotland","50","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","West Midlands","30","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","West Wales and The Valleys","50","50","23720","21260"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Attorney General's Departments","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Attorney General's Departments","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Attorney General's Departments","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Attorney General's Departments","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Attorney General's Departments","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Attorney General's Departments","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Devon","100","100","23920","20910"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","East Wales","50","40","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Education","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Education","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
