"Status","Year","Responsibility_level","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","SEO/HEO","20-29","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Durham","50","50","32270","31090"
"In post","2022","SEO/HEO","20-29","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Glasgow City","610","600","34460","33080"
"In post","2022","SEO/HEO","20-29","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Greater Manchester South West","500","500","33630","33080"
"In post","2022","SEO/HEO","20-29","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Hackney and Newham","380","380","38730","37930"
"In post","2022","SEO/HEO","20-29","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Harrow and Hillingdon","30","30","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Hertfordshire CC","80","80","36870","37000"
"In post","2022","SEO/HEO","20-29","Hounslow and Richmond upon Thames","100","100","34170","35050"
"In post","2022","SEO/HEO","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Lambeth","200","190","37890","40070"
"In post","2022","SEO/HEO","20-29","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Leeds","880","870","33310","33080"
"In post","2022","SEO/HEO","20-29","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Lincolnshire CC","30","30","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Liverpool","390","390","33620","33080"
"In post","2022","SEO/HEO","20-29","Luton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Manchester","680","680","33910","33370"
"In post","2022","SEO/HEO","20-29","Medway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Mid Lancashire","40","40","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Milton Keynes","40","40","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Monmouthshire and Newport","590","590","33580","30710"
"In post","2022","SEO/HEO","20-29","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","North Lanarkshire","40","40","[c]","[c]"
"In post","2022","SEO/HEO","20-29","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","North Yorkshire CC","30","30","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Norwich and East Norfolk","40","40","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Nottingham","430","430","33660","33370"
"In post","2022","SEO/HEO","20-29","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Overseas","250","250","34820","33230"
"In post","2022","SEO/HEO","20-29","Oxfordshire CC","50","50","33920","32730"
"In post","2022","SEO/HEO","20-29","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Plymouth","70","70","36010","33840"
"In post","2022","SEO/HEO","20-29","Portsmouth","60","60","34480","33300"
"In post","2022","SEO/HEO","20-29","Powys","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Sefton","130","130","32640","31710"
"In post","2022","SEO/HEO","20-29","Sheffield","320","320","33480","31990"
"In post","2022","SEO/HEO","20-29","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Somerset CC","60","60","34180","33290"
"In post","2022","SEO/HEO","20-29","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","South Hampshire","250","250","32950","30710"
"In post","2022","SEO/HEO","20-29","South Lanarkshire","100","100","35100","33930"
"In post","2022","SEO/HEO","20-29","South Nottinghamshire","40","40","[c]","[c]"
"In post","2022","SEO/HEO","20-29","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Southampton","50","50","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Staffordshire CC","70","70","32870","33000"
"In post","2022","SEO/HEO","20-29","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Suffolk CC","70","70","31510","30220"
"In post","2022","SEO/HEO","20-29","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Swansea","110","110","35200","33840"
"In post","2022","SEO/HEO","20-29","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Telford and Wrekin","60","60","35410","33370"
"In post","2022","SEO/HEO","20-29","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Tower Hamlets","540","540","36300","34550"
"In post","2022","SEO/HEO","20-29","Tyneside","720","710","33790","33080"
"In post","2022","SEO/HEO","20-29","Unknown","280","280","31080","29250"
"In post","2022","SEO/HEO","20-29","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Warrington","60","60","35380","36740"
"In post","2022","SEO/HEO","20-29","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","West Surrey","70","70","34720","32560"
"In post","2022","SEO/HEO","20-29","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","West Sussex (South West)","30","30","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Westminster","9670","9640","36020","34710"
"In post","2022","SEO/HEO","20-29","Wiltshire","680","670","31980","29230"
"In post","2022","SEO/HEO","20-29","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Wolverhampton","30","30","[c]","[c]"
"In post","2022","SEO/HEO","20-29","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","20-29","York","140","140","32790","32000"
"In post","2022","SEO/HEO","30-39","Aberdeen City and Aberdeenshire","160","150","41530","36740"
"In post","2022","SEO/HEO","30-39","Angus and Dundee City","90","90","36510","34200"
"In post","2022","SEO/HEO","30-39","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Barnet","160","160","38150","40070"
"In post","2022","SEO/HEO","30-39","Barnsley, Doncaster and Rotherham","80","70","36720","35440"
"In post","2022","SEO/HEO","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","1960","1890","35700","35450"
"In post","2022","SEO/HEO","30-39","Bedford","30","30","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Belfast","290","280","34830","33370"
"In post","2022","SEO/HEO","30-39","Berkshire","120","110","38190","38200"
"In post","2022","SEO/HEO","30-39","Bexley and Greenwich","50","50","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Birmingham","1040","1020","35450","33370"
"In post","2022","SEO/HEO","30-39","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Blackpool","140","140","34050","31990"
"In post","2022","SEO/HEO","30-39","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Bradford","50","40","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Brent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Bristol, City of","710","680","35340","33370"
"In post","2022","SEO/HEO","30-39","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Buckinghamshire","90","90","38160","36150"
"In post","2022","SEO/HEO","30-39","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Cambridgeshire CC","250","250","36110","33300"
"In post","2022","SEO/HEO","30-39","Camden and City of London","120","120","40570","39780"
"In post","2022","SEO/HEO","30-39","Cardiff and Vale of Glamorgan","1170","1140","36650","33510"
"In post","2022","SEO/HEO","30-39","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Central Hampshire","380","370","37040","38070"
"In post","2022","SEO/HEO","30-39","Central Valleys","130","120","38010","38160"
"In post","2022","SEO/HEO","30-39","Cheshire East","70","70","34750","33300"
"In post","2022","SEO/HEO","30-39","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Chorley and West Lancashire","70","60","37420","37280"
"In post","2022","SEO/HEO","30-39","City of Edinburgh","1560","1520","38350","37710"
"In post","2022","SEO/HEO","30-39","Clackmannanshire and Fife","40","40","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Conwy and Denbighshire","30","30","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Coventry","260","250","34250","36500"
"In post","2022","SEO/HEO","30-39","Croydon","850","830","39190","37930"
"In post","2022","SEO/HEO","30-39","Darlington","140","130","33680","34660"
"In post","2022","SEO/HEO","30-39","Derby","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Devon CC","420","400","36990","37420"
"In post","2022","SEO/HEO","30-39","Dorset","80","80","35640","33840"
"In post","2022","SEO/HEO","30-39","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Durham","140","140","36130","36050"
"In post","2022","SEO/HEO","30-39","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","East Ayrshire and North Ayrshire mainland","40","30","[c]","[c]"
"In post","2022","SEO/HEO","30-39","East Cumbria","30","30","[c]","[c]"
"In post","2022","SEO/HEO","30-39","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","60","60","40640","39510"
"In post","2022","SEO/HEO","30-39","East Kent","100","100","33710","33080"
"In post","2022","SEO/HEO","30-39","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","East Riding of Yorkshire","50","50","[c]","[c]"
"In post","2022","SEO/HEO","30-39","East Surrey","30","30","[c]","[c]"
"In post","2022","SEO/HEO","30-39","East Sussex CC","40","40","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Essex Haven Gateway","30","30","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Falkirk","40","40","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Flintshire and Wrexham","70","70","36480","35160"
"In post","2022","SEO/HEO","30-39","Glasgow City","1240","1220","36910","34910"
"In post","2022","SEO/HEO","30-39","Gloucestershire CC","50","50","36680","37350"
"In post","2022","SEO/HEO","30-39","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Greater Manchester South West","740","730","34770","33370"
"In post","2022","SEO/HEO","30-39","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Hackney and Newham","430","420","39460","37930"
"In post","2022","SEO/HEO","30-39","Haringey and Islington","50","50","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Harrow and Hillingdon","110","110","36230","35070"
"In post","2022","SEO/HEO","30-39","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Heart of Essex","50","50","37260","36900"
"In post","2022","SEO/HEO","30-39","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Hertfordshire CC","170","170","38770","39800"
"In post","2022","SEO/HEO","30-39","Hounslow and Richmond upon Thames","210","200","36260","35200"
"In post","2022","SEO/HEO","30-39","Inverclyde, East Renfrewshire, and Renfrewshire","30","30","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Inverness and Nairn, Moray, and Badenoch and Strathspey","50","40","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Kent Thames Gateway","50","50","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Kingston upon Hull, City of","50","50","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Lambeth","340","330","42180","41970"
"In post","2022","SEO/HEO","30-39","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Leeds","1200","1160","35050","33370"
"In post","2022","SEO/HEO","30-39","Leicester","60","60","34770","33840"
"In post","2022","SEO/HEO","30-39","Leicestershire CC and Rutland","110","110","36490","36410"
"In post","2022","SEO/HEO","30-39","Lewisham and Southwark","40","40","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Lincolnshire CC","90","90","35870","35570"
"In post","2022","SEO/HEO","30-39","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Liverpool","920","890","34390","33370"
"In post","2022","SEO/HEO","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Luton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Manchester","930","910","35040","33370"
"In post","2022","SEO/HEO","30-39","Medway","60","60","37140","36650"
"In post","2022","SEO/HEO","30-39","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Mid Lancashire","130","130","35750","34880"
"In post","2022","SEO/HEO","30-39","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Milton Keynes","120","120","38590","39500"
"In post","2022","SEO/HEO","30-39","Monmouthshire and Newport","760","730","35650","36840"
"In post","2022","SEO/HEO","30-39","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","30-39","North Hampshire","60","50","37000","33300"
"In post","2022","SEO/HEO","30-39","North Lanarkshire","90","90","37420","33370"
