"Status","Year","Parent_department","Region_ITL1","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Declared non-disabled","230","220","29820","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Department for International Trade","East Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","East Midlands (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","Declared non-disabled","180","180","36360","31800"
"New entrant CS","2022","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","Unknown","190","190","36420","31800"
"New entrant CS","2022","Department for International Trade","North East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North East (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North West (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Yorkshire and The Humber","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Yorkshire and The Humber","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East of England","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East of England","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","Declared non-disabled","220","210","37680","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","London","Unknown","90","80","36140","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South East (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Declared non-disabled","90","90","33140","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Midlands (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Midlands (England)","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Midlands (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","East of England","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East of England","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","Declared non-disabled","260","260","44240","42470"
"New entrant CS","2022","Department for Transport","London","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","London","Unknown","230","230","40780","34710"
"New entrant CS","2022","Department for Transport","North East (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","North East (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","North East (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","North West (England)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","North West (England)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","North West (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Scotland","Declared disabled","[c]","[c]","[c]","[c]"
