"Status","Year","Sexual_orientation","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Digital, Data & Technology","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Finance","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Grants Management","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Human Resources","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
