"Status","Year","Sex","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Female","Herefordshire, County of","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, County of","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, County of","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, County of","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, County of","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hertfordshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hertfordshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hertfordshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hertfordshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hertfordshire CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hounslow and Richmond upon Thames","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hounslow and Richmond upon Thames","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hounslow and Richmond upon Thames","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hounslow and Richmond upon Thames","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hounslow and Richmond upon Thames","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverclyde, East Renfrewshire, and Renfrewshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverclyde, East Renfrewshire, and Renfrewshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverclyde, East Renfrewshire, and Renfrewshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverclyde, East Renfrewshire, and Renfrewshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverclyde, East Renfrewshire, and Renfrewshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Isle of Anglesey","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Isle of Anglesey","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Isle of Anglesey","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Isle of Anglesey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Isle of Anglesey","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Isle of Wight","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kensington & Chelsea and Hammersmith & Fulham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kensington & Chelsea and Hammersmith & Fulham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kensington & Chelsea and Hammersmith & Fulham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kensington & Chelsea and Hammersmith & Fulham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kensington & Chelsea and Hammersmith & Fulham","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kent Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kent Thames Gateway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kent Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kent Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kent Thames Gateway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kingston upon Hull, City of","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kingston upon Hull, City of","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kingston upon Hull, City of","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kingston upon Hull, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Kingston upon Hull, City of","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lambeth","Asian","140","120","44080","34500"
"Leaver Dept.","2022","Female","Lambeth","Black","130","120","40100","33440"
"Leaver Dept.","2022","Female","Lambeth","Mixed","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Lambeth","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lambeth","Undeclared","80","70","47240","46000"
"Leaver Dept.","2022","Female","Lambeth","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Lambeth","White","700","630","46660","40070"
"Leaver Dept.","2022","Female","Lancaster and Wyre","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lancaster and Wyre","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lancaster and Wyre","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lancaster and Wyre","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lancaster and Wyre","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leeds","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Leeds","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leeds","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leeds","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leeds","Unknown","200","60","[c]","[c]"
"Leaver Dept.","2022","Female","Leeds","White","290","230","36790","32400"
"Leaver Dept.","2022","Female","Leicester","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicester","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicestershire CC and Rutland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicestershire CC and Rutland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicestershire CC and Rutland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicestershire CC and Rutland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Leicestershire CC and Rutland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lewisham and Southwark","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lewisham and Southwark","Black","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Lewisham and Southwark","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lewisham and Southwark","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lewisham and Southwark","White","90","80","52820","50080"
"Leaver Dept.","2022","Female","Lincolnshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lincolnshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lincolnshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lincolnshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lincolnshire CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lisburn and Castlereagh","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lisburn and Castlereagh","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lisburn and Castlereagh","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lisburn and Castlereagh","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lisburn and Castlereagh","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Liverpool","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Liverpool","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Liverpool","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Liverpool","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Liverpool","White","210","190","30710","25310"
"Leaver Dept.","2022","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Luton","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Luton","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Luton","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Luton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Luton","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Manchester","Asian","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Manchester","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Manchester","White","270","250","34690","29360"
"Leaver Dept.","2022","Female","Medway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Medway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Medway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Medway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Medway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Merton, Kingston upon Thames and Sutton","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Merton, Kingston upon Thames and Sutton","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Merton, Kingston upon Thames and Sutton","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Merton, Kingston upon Thames and Sutton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Merton, Kingston upon Thames and Sutton","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Kent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Kent","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Mid Lancashire","White","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Milton Keynes","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Milton Keynes","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Milton Keynes","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Milton Keynes","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Milton Keynes","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Monmouthshire and Newport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Monmouthshire and Newport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Monmouthshire and Newport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Monmouthshire and Newport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Monmouthshire and Newport","White","70","70","33880","30210"
"Leaver Dept.","2022","Female","Na h-Eileanan Siar","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Na h-Eileanan Siar","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Na h-Eileanan Siar","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Na h-Eileanan Siar","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Na h-Eileanan Siar","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North and North East Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North and North East Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North and North East Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North and North East Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North and North East Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North and West Norfolk","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North and West Norfolk","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North and West Norfolk","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North and West Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North and West Norfolk","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Hampshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Hampshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Hampshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Hampshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Lanarkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Lanarkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Lanarkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Lanarkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Lanarkshire","White","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","North Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Northamptonshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
