"Status","Year","Parent_department","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Transport","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","AA/AO","60","60","21250","21840"
"Leaver Dept.","2022","Department for Transport","Unknown","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","SEO/HEO","50","50","35720","33350"
"Leaver Dept.","2022","Department for Transport","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","West Surrey","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Westminster","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Westminster","G6/G7","80","80","57620","54760"
"Leaver Dept.","2022","Department for Transport","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Westminster","SEO/HEO","150","150","38350","35430"
"Leaver Dept.","2022","Department for Transport","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Angus and Dundee City","AA/AO","50","40","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Angus and Dundee City","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Birmingham","EO","80","80","27510","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Birmingham","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Blackpool","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bristol, City of","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bromley","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Cardiff and Vale of Glamorgan","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","City of Edinburgh","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
