"Status","Year","Region_ITL3","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Bristol, City of","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","No function","30","30","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Digital, Data & Technology","50","50","37670","36760"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","No function","310","290","28990","25560"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Declared non-disabled","Unknown","80","80","26470","27570"
"New entrant CS","2021","Bristol, City of","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","No function","150","140","26380","22850"
"New entrant CS","2021","Bristol, City of","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Declared non-disabled","Unknown","70","70","29030","31060"
"New entrant CS","2021","Bromley","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared non-disabled","No function","40","40","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Declared non-disabled","Unknown","80","80","27870","27570"
"New entrant CS","2021","Buckinghamshire CC","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Declared non-disabled","Unknown","80","80","26610","27570"
"New entrant CS","2021","Calderdale and Kirklees","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","No function","130","120","33480","25850"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Declared non-disabled","Unknown","80","80","26910","27570"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","No function","50","50","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Declared disabled","Security","[c]","[c]","[c]","[c]"
