"Status","Year","Responsibility_level","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Female","Northumberland and Tyne and Wear","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Outer London - East and North East","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Outer London - West and North West","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Shropshire and Staffordshire","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Surrey, East and West Sussex","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Tees Valley and Durham","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Unknown","210","210","[c]","[c]"
"New entrant CS","2021","Unknown","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","West Midlands","70","60","21900","22920"
"New entrant CS","2021","Unknown","Female","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Female","West Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","33590","27540"
"New entrant CS","2021","Unknown","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Inner London - East","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Unknown","110","110","[c]","[c]"
"New entrant CS","2021","Unknown","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Female","Bedfordshire and Hertfordshire","140","140","24010","23720"
"New entrant CS","2022","AA/AO","Female","Berkshire, Buckinghamshire and Oxfordshire","260","250","23620","21790"
"New entrant CS","2022","AA/AO","Female","Cheshire","150","150","21560","21170"
"New entrant CS","2022","AA/AO","Female","Cornwall and Isles of Scilly","70","70","21070","21260"
"New entrant CS","2022","AA/AO","Female","Cumbria","110","100","21310","21300"
"New entrant CS","2022","AA/AO","Female","Derbyshire and Nottinghamshire","440","420","21270","21250"
"New entrant CS","2022","AA/AO","Female","Devon","230","220","21120","21260"
"New entrant CS","2022","AA/AO","Female","Dorset and Somerset","150","150","21490","21010"
"New entrant CS","2022","AA/AO","Female","East Anglia","350","330","21980","21260"
"New entrant CS","2022","AA/AO","Female","East Wales","570","540","21060","21250"
"New entrant CS","2022","AA/AO","Female","East Yorkshire and Northern Lincolnshire","170","170","21730","21260"
"New entrant CS","2022","AA/AO","Female","Eastern Scotland","830","800","21780","21250"
"New entrant CS","2022","AA/AO","Female","Essex","170","170","23280","24250"
"New entrant CS","2022","AA/AO","Female","Gloucestershire, Wiltshire and Bath/Bristol area","470","450","20990","21170"
"New entrant CS","2022","AA/AO","Female","Greater Manchester","600","570","21310","21250"
"New entrant CS","2022","AA/AO","Female","Hampshire and Isle of Wight","370","310","20980","20890"
"New entrant CS","2022","AA/AO","Female","Herefordshire, Worcestershire and Warwickshire","130","130","21510","21300"
"New entrant CS","2022","AA/AO","Female","Highlands and Islands","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Female","Inner London - East","210","200","25270","24490"
"New entrant CS","2022","AA/AO","Female","Inner London - West","430","420","24220","23720"
"New entrant CS","2022","AA/AO","Female","Kent","300","290","24260","24250"
"New entrant CS","2022","AA/AO","Female","Lancashire","480","460","21510","21260"
"New entrant CS","2022","AA/AO","Female","Leicestershire, Rutland and Northamptonshire","390","380","21440","21260"
"New entrant CS","2022","AA/AO","Female","Lincolnshire","100","90","21520","21170"
"New entrant CS","2022","AA/AO","Female","Merseyside","770","740","21110","21250"
"New entrant CS","2022","AA/AO","Female","North Eastern Scotland","60","50","22520","21840"
"New entrant CS","2022","AA/AO","Female","North Yorkshire","80","70","21260","21300"
"New entrant CS","2022","AA/AO","Female","Northern Ireland","120","120","21210","21250"
"New entrant CS","2022","AA/AO","Female","Northumberland, and Tyne and Wear","890","840","21220","21260"
"New entrant CS","2022","AA/AO","Female","Outer London - East and North East","160","160","25630","25110"
"New entrant CS","2022","AA/AO","Female","Outer London - South","110","110","24180","25110"
"New entrant CS","2022","AA/AO","Female","Outer London - West and North West","200","180","25820","24660"
"New entrant CS","2022","AA/AO","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Female","Shropshire and Staffordshire","320","310","21580","21070"
"New entrant CS","2022","AA/AO","Female","South Yorkshire","200","190","21440","21260"
"New entrant CS","2022","AA/AO","Female","Southern Scotland","280","270","21710","21250"
"New entrant CS","2022","AA/AO","Female","Surrey, East and West Sussex","330","320","24070","23140"
"New entrant CS","2022","AA/AO","Female","Tees Valley and Durham","340","330","21880","21750"
"New entrant CS","2022","AA/AO","Female","Unknown","70","70","20810","21030"
"New entrant CS","2022","AA/AO","Female","West Central Scotland","700","670","21380","21250"
"New entrant CS","2022","AA/AO","Female","West Midlands","680","640","21190","21250"
"New entrant CS","2022","AA/AO","Female","West Wales and The Valleys","520","490","20680","21260"
"New entrant CS","2022","AA/AO","Female","West Yorkshire","610","580","21530","21250"
"New entrant CS","2022","AA/AO","Male","Bedfordshire and Hertfordshire","140","130","24890","24250"
"New entrant CS","2022","AA/AO","Male","Berkshire, Buckinghamshire and Oxfordshire","270","270","25530","25540"
"New entrant CS","2022","AA/AO","Male","Cheshire","90","90","21730","21260"
"New entrant CS","2022","AA/AO","Male","Cornwall and Isles of Scilly","60","60","21770","21260"
"New entrant CS","2022","AA/AO","Male","Cumbria","70","70","22360","21300"
"New entrant CS","2022","AA/AO","Male","Derbyshire and Nottinghamshire","360","360","21650","21260"
"New entrant CS","2022","AA/AO","Male","Devon","240","240","21670","21750"
"New entrant CS","2022","AA/AO","Male","Dorset and Somerset","150","150","22010","21170"
"New entrant CS","2022","AA/AO","Male","East Anglia","390","390","23110","22600"
"New entrant CS","2022","AA/AO","Male","East Wales","500","490","21370","21250"
"New entrant CS","2022","AA/AO","Male","East Yorkshire and Northern Lincolnshire","170","170","22390","23140"
"New entrant CS","2022","AA/AO","Male","Eastern Scotland","620","610","21950","21250"
"New entrant CS","2022","AA/AO","Male","Essex","110","110","23460","24250"
"New entrant CS","2022","AA/AO","Male","Gloucestershire, Wiltshire and Bath/Bristol area","320","320","21440","21260"
"New entrant CS","2022","AA/AO","Male","Greater Manchester","540","520","21370","21250"
"New entrant CS","2022","AA/AO","Male","Hampshire and Isle of Wight","300","270","22060","21250"
"New entrant CS","2022","AA/AO","Male","Herefordshire, Worcestershire and Warwickshire","120","120","22150","21300"
"New entrant CS","2022","AA/AO","Male","Highlands and Islands","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Male","Inner London - East","170","170","25820","25110"
"New entrant CS","2022","AA/AO","Male","Inner London - West","340","340","25170","24490"
"New entrant CS","2022","AA/AO","Male","Kent","290","290","24390","24250"
"New entrant CS","2022","AA/AO","Male","Lancashire","390","390","21700","21260"
"New entrant CS","2022","AA/AO","Male","Leicestershire, Rutland and Northamptonshire","230","230","21990","21260"
"New entrant CS","2022","AA/AO","Male","Lincolnshire","90","90","22310","21430"
"New entrant CS","2022","AA/AO","Male","Merseyside","460","460","21150","21250"
"New entrant CS","2022","AA/AO","Male","North Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Male","North Yorkshire","80","80","22190","21300"
"New entrant CS","2022","AA/AO","Male","Northern Ireland","120","120","21040","21250"
"New entrant CS","2022","AA/AO","Male","Northumberland, and Tyne and Wear","580","570","21240","21260"
"New entrant CS","2022","AA/AO","Male","Outer London - East and North East","120","120","27210","27920"
"New entrant CS","2022","AA/AO","Male","Outer London - South","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Male","Outer London - West and North West","130","120","25740","24250"
"New entrant CS","2022","AA/AO","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Male","Shropshire and Staffordshire","190","190","22260","22880"
"New entrant CS","2022","AA/AO","Male","South Yorkshire","190","190","21700","21260"
"New entrant CS","2022","AA/AO","Male","Southern Scotland","170","170","21690","21250"
"New entrant CS","2022","AA/AO","Male","Surrey, East and West Sussex","250","240","25020","24370"
"New entrant CS","2022","AA/AO","Male","Tees Valley and Durham","230","230","22270","22010"
"New entrant CS","2022","AA/AO","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Male","West Central Scotland","560","550","21660","21260"
"New entrant CS","2022","AA/AO","Male","West Midlands","440","430","21440","21250"
"New entrant CS","2022","AA/AO","Male","West Wales and The Valleys","380","370","20650","21260"
"New entrant CS","2022","AA/AO","Male","West Yorkshire","550","540","21630","21250"
"New entrant CS","2022","EO","Female","Bedfordshire and Hertfordshire","110","110","28340","29290"
"New entrant CS","2022","EO","Female","Berkshire, Buckinghamshire and Oxfordshire","140","140","27170","27570"
"New entrant CS","2022","EO","Female","Cheshire","50","50","27960","27570"
"New entrant CS","2022","EO","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Female","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Female","Derbyshire and Nottinghamshire","290","280","26490","26590"
"New entrant CS","2022","EO","Female","Devon","60","60","26030","25730"
"New entrant CS","2022","EO","Female","Dorset and Somerset","50","40","[c]","[c]"
"New entrant CS","2022","EO","Female","East Anglia","190","180","26480","26590"
"New entrant CS","2022","EO","Female","East Wales","250","240","25740","25860"
"New entrant CS","2022","EO","Female","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"New entrant CS","2022","EO","Female","Eastern Scotland","420","400","27230","27230"
"New entrant CS","2022","EO","Female","Essex","80","80","28720","29290"
"New entrant CS","2022","EO","Female","Gloucestershire, Wiltshire and Bath/Bristol area","380","370","24410","24750"
"New entrant CS","2022","EO","Female","Greater Manchester","420","420","26320","26590"
"New entrant CS","2022","EO","Female","Hampshire and Isle of Wight","160","150","25740","26130"
"New entrant CS","2022","EO","Female","Herefordshire, Worcestershire and Warwickshire","90","80","27020","27570"
"New entrant CS","2022","EO","Female","Highlands and Islands","40","40","[c]","[c]"
"New entrant CS","2022","EO","Female","Inner London - East","510","500","29650","30750"
"New entrant CS","2022","EO","Female","Inner London - West","1100","1040","27740","27680"
"New entrant CS","2022","EO","Female","Kent","70","70","27240","26130"
"New entrant CS","2022","EO","Female","Lancashire","180","170","27190","27570"
"New entrant CS","2022","EO","Female","Leicestershire, Rutland and Northamptonshire","60","60","26680","27570"
"New entrant CS","2022","EO","Female","Lincolnshire","50","50","26830","27570"
"New entrant CS","2022","EO","Female","Merseyside","460","450","26400","26590"
"New entrant CS","2022","EO","Female","North Eastern Scotland","60","60","27300","27570"
"New entrant CS","2022","EO","Female","North Yorkshire","70","70","25450","26350"
"New entrant CS","2022","EO","Female","Northern Ireland","80","80","26240","26590"
"New entrant CS","2022","EO","Female","Northumberland, and Tyne and Wear","410","400","26680","26590"
"New entrant CS","2022","EO","Female","Outer London - East and North East","130","120","30750","31060"
"New entrant CS","2022","EO","Female","Outer London - South","250","240","29690","28650"
"New entrant CS","2022","EO","Female","Outer London - West and North West","280","270","29100","28700"
"New entrant CS","2022","EO","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Female","Shropshire and Staffordshire","110","110","26740","27570"
"New entrant CS","2022","EO","Female","South Yorkshire","190","180","26240","25120"
"New entrant CS","2022","EO","Female","Southern Scotland","120","120","27280","27570"
"New entrant CS","2022","EO","Female","Surrey, East and West Sussex","140","130","27550","27570"
"New entrant CS","2022","EO","Female","Tees Valley and Durham","120","120","26480","27570"
"New entrant CS","2022","EO","Female","Unknown","60","50","[c]","[c]"
"New entrant CS","2022","EO","Female","West Central Scotland","490","480","26820","27230"
"New entrant CS","2022","EO","Female","West Midlands","560","550","26680","27020"
"New entrant CS","2022","EO","Female","West Wales and The Valleys","160","150","27290","27570"
"New entrant CS","2022","EO","Female","West Yorkshire","460","440","26410","26590"
"New entrant CS","2022","EO","Male","Bedfordshire and Hertfordshire","100","100","29060","29290"
"New entrant CS","2022","EO","Male","Berkshire, Buckinghamshire and Oxfordshire","90","90","27430","27570"
"New entrant CS","2022","EO","Male","Cheshire","50","50","29770","28840"
"New entrant CS","2022","EO","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Male","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Male","Derbyshire and Nottinghamshire","260","260","26780","26590"
"New entrant CS","2022","EO","Male","Devon","80","80","26280","24910"
"New entrant CS","2022","EO","Male","Dorset and Somerset","60","60","26150","26350"
"New entrant CS","2022","EO","Male","East Anglia","120","120","26630","26590"
"New entrant CS","2022","EO","Male","East Wales","240","240","26090","26130"
"New entrant CS","2022","EO","Male","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2022","EO","Male","Eastern Scotland","340","330","27250","27230"
"New entrant CS","2022","EO","Male","Essex","70","70","29000","29290"
"New entrant CS","2022","EO","Male","Gloucestershire, Wiltshire and Bath/Bristol area","410","410","23710","24830"
