"Status","Year","Parent_department","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Defence","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Hampshire and Isle of Wight","140","140","30600","26350"
"New entrant CS","2022","Ministry of Defence","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Inner London - West","110","110","37990","37000"
"New entrant CS","2022","Ministry of Defence","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Lancashire","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Lincolnshire","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","North Yorkshire","50","50","28450","25000"
"New entrant CS","2022","Ministry of Defence","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Overseas","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Shropshire and Staffordshire","70","60","28730","26350"
"New entrant CS","2022","Ministry of Defence","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Unknown","160","160","21850","16190"
"New entrant CS","2022","Ministry of Defence","Unknown","West Central Scotland","100","100","28790","23540"
"New entrant CS","2022","Ministry of Defence","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","60","60","30510","26920"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Derbyshire and Nottinghamshire","90","90","26770","24800"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Dorset and Somerset","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","East Anglia","90","80","25670","23170"
"New entrant CS","2022","Ministry of Justice","Declared disabled","East Wales","50","50","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","27230","24090"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Greater Manchester","80","80","29030","25120"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Hampshire and Isle of Wight","40","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Inner London - East","90","90","35230","33700"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Inner London - West","60","60","33510","30200"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Kent","60","60","27730","28140"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Lancashire","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Leicestershire, Rutland and Northamptonshire","60","60","25630","23170"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Merseyside","70","70","27010","24800"
"New entrant CS","2022","Ministry of Justice","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Northumberland, and Tyne and Wear","50","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Outer London - East and North East","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Outer London - South","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Outer London - West and North West","40","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Shropshire and Staffordshire","70","60","25470","23170"
"New entrant CS","2022","Ministry of Justice","Declared disabled","South Yorkshire","40","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Tees Valley and Durham","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","West Midlands","100","90","27720","25300"
"New entrant CS","2022","Ministry of Justice","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared disabled","West Yorkshire","80","80","28560","25120"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Bedfordshire and Hertfordshire","200","190","28030","28140"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","340","330","27680","28140"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Cheshire","120","110","25350","23170"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Cumbria","50","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Derbyshire and Nottinghamshire","360","350","24240","23140"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Devon","170","160","25230","23170"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Dorset and Somerset","180","170","25590","24090"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","East Anglia","580","560","24730","23140"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","East Wales","280","280","24040","23140"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","East Yorkshire and Northern Lincolnshire","230","220","25230","23140"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Essex","170","160","28430","24800"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","350","330","25660","23370"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Greater Manchester","440","420","25400","23170"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Hampshire and Isle of Wight","220","210","26850","24430"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","170","160","26430","23140"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Inner London - East","440","430","36000","32040"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Inner London - West","360","350","33550","30520"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Kent","270","260","26690","26140"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Lancashire","280","270","25820","23170"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","360","350","24650","23140"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Lincolnshire","150","150","25290","23160"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Merseyside","220","210","27480","24800"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","North Yorkshire","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Northumberland, and Tyne and Wear","170","160","28210","24800"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Outer London - East and North East","150","150","29990","28690"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Outer London - South","140","130","30430","27980"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Outer London - West and North West","160","150","30730","28690"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Shropshire and Staffordshire","380","360","24330","23140"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","South Yorkshire","200","190","27350","24520"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Surrey, East and West Sussex","410","400","27630","26140"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Tees Valley and Durham","350","350","24880","23170"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","Unknown","80","70","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","West Central Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","West Midlands","430","410","25790","23170"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","West Wales and The Valleys","160","160","24680","23170"
"New entrant CS","2022","Ministry of Justice","Declared non-disabled","West Yorkshire","430","410","26120","23170"
"New entrant CS","2022","Ministry of Justice","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Inner London - East","40","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Bedfordshire and Hertfordshire","130","120","26280","24800"
