"Status","Year","Sexual_orientation","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Department for Work and Pensions","100","100","30190","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","HM Revenue and Customs","140","130","35820","31130"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Home Office","70","70","37610","30150"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Ministry of Justice","170","160","31100","27980"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Department for Work and Pensions","160","150","30870","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Department of Health and Social Care","210","180","31300","26880"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Ministry of Justice","180","170","30750","28500"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","The National Archives","60","50","34170","29200"
"New entrant CS","2022","Heterosexual / straight","Overseas","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Department for Work and Pensions","80","80","25690","27570"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Ministry of Defence","100","100","32530","29350"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Ministry of Justice","410","390","24540","23140"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Department for Education","140","140","32410","29360"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Department for Work and Pensions","270","260","26360","27570"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Home Office","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Ministry of Justice","210","200","27500","24800"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Department for Work and Pensions","140","140","25760","27570"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","HM Revenue and Customs","110","100","21970","21250"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Scottish Government","130","120","25940","24400"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","110","110","33110","27960"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Department for Work and Pensions","150","150","24790","21260"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Ministry of Justice","410","390","27510","26150"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Department for Education","80","80","33100","29360"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Department for Transport","[c]","[c]","[c]","[c]"
