"Status","Year","Disability","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Inner London - West","150","150","36000","34550"
"New entrant CS","2022","Undeclared","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Bedfordshire and Hertfordshire","100","90","23360","21790"
"New entrant CS","2022","Unknown","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","190","180","24490","25540"
"New entrant CS","2022","Unknown","AA/AO","Cheshire","110","100","21800","21170"
"New entrant CS","2022","Unknown","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Derbyshire and Nottinghamshire","250","240","21480","21250"
"New entrant CS","2022","Unknown","AA/AO","Devon","170","170","22180","21750"
"New entrant CS","2022","Unknown","AA/AO","Dorset and Somerset","120","120","21480","20970"
"New entrant CS","2022","Unknown","AA/AO","East Anglia","180","170","22140","21250"
"New entrant CS","2022","Unknown","AA/AO","East Wales","360","340","21030","21250"
"New entrant CS","2022","Unknown","AA/AO","East Yorkshire and Northern Lincolnshire","110","110","22100","21720"
"New entrant CS","2022","Unknown","AA/AO","Eastern Scotland","610","590","21930","21640"
"New entrant CS","2022","Unknown","AA/AO","Essex","110","110","23170","23140"
"New entrant CS","2022","Unknown","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","250","240","21650","21170"
"New entrant CS","2022","Unknown","AA/AO","Greater Manchester","380","360","21400","21250"
"New entrant CS","2022","Unknown","AA/AO","Hampshire and Isle of Wight","260","220","21280","21110"
"New entrant CS","2022","Unknown","AA/AO","Herefordshire, Worcestershire and Warwickshire","90","90","21840","21170"
"New entrant CS","2022","Unknown","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Inner London - East","160","150","26110","25110"
"New entrant CS","2022","Unknown","AA/AO","Inner London - West","330","330","24330","23720"
"New entrant CS","2022","Unknown","AA/AO","Kent","260","260","23830","21790"
"New entrant CS","2022","Unknown","AA/AO","Lancashire","240","230","21760","21260"
"New entrant CS","2022","Unknown","AA/AO","Leicestershire, Rutland and Northamptonshire","180","180","21450","20970"
"New entrant CS","2022","Unknown","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Merseyside","440","420","20980","21250"
"New entrant CS","2022","Unknown","AA/AO","North Eastern Scotland","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","North Yorkshire","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Northern Ireland","150","150","21130","21250"
"New entrant CS","2022","Unknown","AA/AO","Northumberland, and Tyne and Wear","400","380","21250","21250"
"New entrant CS","2022","Unknown","AA/AO","Outer London - East and North East","130","130","27000","29020"
"New entrant CS","2022","Unknown","AA/AO","Outer London - South","90","90","24260","25330"
"New entrant CS","2022","Unknown","AA/AO","Outer London - West and North West","150","150","26930","25890"
"New entrant CS","2022","Unknown","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Shropshire and Staffordshire","170","170","21560","20970"
"New entrant CS","2022","Unknown","AA/AO","South Yorkshire","170","170","21820","21680"
"New entrant CS","2022","Unknown","AA/AO","Southern Scotland","150","150","22340","21250"
"New entrant CS","2022","Unknown","AA/AO","Surrey, East and West Sussex","130","130","23050","22220"
"New entrant CS","2022","Unknown","AA/AO","Tees Valley and Durham","240","230","22050","22010"
"New entrant CS","2022","Unknown","AA/AO","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","West Central Scotland","490","480","21850","21640"
"New entrant CS","2022","Unknown","AA/AO","West Midlands","470","440","21180","21250"
"New entrant CS","2022","Unknown","AA/AO","West Wales and The Valleys","320","290","20320","20970"
"New entrant CS","2022","Unknown","AA/AO","West Yorkshire","500","480","21590","21250"
"New entrant CS","2022","Unknown","EO","Bedfordshire and Hertfordshire","60","50","29530","29290"
"New entrant CS","2022","Unknown","EO","Berkshire, Buckinghamshire and Oxfordshire","70","70","25850","26350"
"New entrant CS","2022","Unknown","EO","Cheshire","70","60","30400","28840"
"New entrant CS","2022","Unknown","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Derbyshire and Nottinghamshire","200","200","26760","26590"
"New entrant CS","2022","Unknown","EO","Devon","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Dorset and Somerset","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","EO","East Anglia","70","70","26370","26350"
"New entrant CS","2022","Unknown","EO","East Wales","150","150","25670","25210"
"New entrant CS","2022","Unknown","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Eastern Scotland","280","270","27380","27230"
"New entrant CS","2022","Unknown","EO","Essex","60","50","29000","27190"
"New entrant CS","2022","Unknown","EO","Gloucestershire, Wiltshire and Bath/Bristol area","260","260","23100","24880"
"New entrant CS","2022","Unknown","EO","Greater Manchester","370","360","26470","26590"
"New entrant CS","2022","Unknown","EO","Hampshire and Isle of Wight","120","110","26190","26130"
"New entrant CS","2022","Unknown","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Inner London - East","280","280","30720","30750"
"New entrant CS","2022","Unknown","EO","Inner London - West","760","690","27840","27680"
"New entrant CS","2022","Unknown","EO","Kent","120","110","27830","24880"
"New entrant CS","2022","Unknown","EO","Lancashire","60","60","27640","27570"
"New entrant CS","2022","Unknown","EO","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Merseyside","320","310","25590","24880"
"New entrant CS","2022","Unknown","EO","North Eastern Scotland","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","EO","North Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Northern Ireland","70","70","25730","24880"
"New entrant CS","2022","Unknown","EO","Northumberland, and Tyne and Wear","240","230","26360","26590"
"New entrant CS","2022","Unknown","EO","Outer London - East and North East","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Outer London - South","250","250","29670","28650"
"New entrant CS","2022","Unknown","EO","Outer London - West and North West","210","200","29160","28650"
"New entrant CS","2022","Unknown","EO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Shropshire and Staffordshire","70","70","26960","26350"
"New entrant CS","2022","Unknown","EO","South Yorkshire","170","160","26100","25000"
"New entrant CS","2022","Unknown","EO","Southern Scotland","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Surrey, East and West Sussex","110","90","28030","25770"
"New entrant CS","2022","Unknown","EO","Tees Valley and Durham","50","50","25690","25000"
"New entrant CS","2022","Unknown","EO","Unknown","60","40","[c]","[c]"
"New entrant CS","2022","Unknown","EO","West Central Scotland","340","320","26990","27230"
"New entrant CS","2022","Unknown","EO","West Midlands","350","340","26520","26590"
"New entrant CS","2022","Unknown","EO","West Wales and The Valleys","60","60","27170","27570"
"New entrant CS","2022","Unknown","EO","West Yorkshire","340","320","26330","26590"
"New entrant CS","2022","Unknown","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
