"Status","Year","Sexual_orientation","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","LGBO","West Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Surrey","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Surrey","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Surrey","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Surrey","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Surrey","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Sussex (North East)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Sussex (North East)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Sussex (North East)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Sussex (North East)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Sussex (North East)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Sussex (South West)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Sussex (South West)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Sussex (South West)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Sussex (South West)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Westminster","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Westminster","20-29","230","210","36510","34550"
"Leaver Dept.","2022","LGBO","Westminster","30-39","130","120","46900","45200"
"Leaver Dept.","2022","LGBO","Westminster","40-49","40","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Westminster","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Westminster","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Westminster","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wiltshire","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wiltshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wiltshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wiltshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wiltshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wiltshire","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wiltshire","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wirral","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wirral","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wirral","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wirral","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wirral","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wolverhampton","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wolverhampton","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wolverhampton","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wolverhampton","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Worcestershire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Worcestershire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Worcestershire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Worcestershire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Worcestershire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Worcestershire CC","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","York","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","York","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","York","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","York","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","York","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Aberdeen City and Aberdeenshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Aberdeen City and Aberdeenshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Angus and Dundee City","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Angus and Dundee City","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Angus and Dundee City","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Angus and Dundee City","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ards and North Down","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ards and North Down","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Barking & Dagenham and Havering","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Barking & Dagenham and Havering","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Barnet","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Barnet","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Barnet","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Barnet","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Barnet","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Barnet","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Barnet","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Barnsley, Doncaster and Rotherham","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Barnsley, Doncaster and Rotherham","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Belfast","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Belfast","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Berkshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Berkshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Berkshire","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Birmingham","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Birmingham","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Birmingham","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Birmingham","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Birmingham","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Blackpool","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Blackpool","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Blackpool","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bournemouth, Christchurch and Poole","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bradford","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bradford","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bridgend and Neath Port Talbot","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Brighton and Hove","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bristol, City of","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bristol, City of","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bristol, City of","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bristol, City of","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bristol, City of","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bromley","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bromley","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Bromley","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Buckinghamshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Calderdale and Kirklees","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Calderdale and Kirklees","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cambridgeshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cambridgeshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cambridgeshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cambridgeshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cambridgeshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cambridgeshire CC","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Camden and City of London","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Camden and City of London","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Camden and City of London","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Camden and City of London","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cardiff and Vale of Glamorgan","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cardiff and Vale of Glamorgan","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cardiff and Vale of Glamorgan","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cardiff and Vale of Glamorgan","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Central Hampshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Central Hampshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Central Hampshire","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Central Hampshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Central Valleys","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Central Valleys","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","City of Edinburgh","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","City of Edinburgh","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","City of Edinburgh","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Clackmannanshire and Fife","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Clackmannanshire and Fife","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Clackmannanshire and Fife","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Clackmannanshire and Fife","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Conwy and Denbighshire","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cornwall and Isles of Scilly","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cornwall and Isles of Scilly","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Coventry","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Coventry","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Coventry","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Croydon","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Croydon","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Croydon","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Croydon","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Darlington","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Derby","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Devon CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Devon CC","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Devon CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Devon CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Dorset","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Dorset","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Dorset","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Dudley","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Durham","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Durham","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Durham","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Durham","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ealing","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Ayrshire and North Ayrshire mainland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Cumbria","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Kent","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Kent","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Kent","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Kent","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Lothian and Midlothian","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Merseyside","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Merseyside","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Riding of Yorkshire","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Riding of Yorkshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Surrey","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Surrey","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Surrey","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Sussex CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Enfield","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Essex Haven Gateway","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Essex Thames Gateway","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Falkirk","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Falkirk","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Flintshire and Wrexham","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Glasgow City","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Glasgow City","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Glasgow City","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Glasgow City","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Glasgow City","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Gloucestershire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Gloucestershire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Greater Manchester North East","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Greater Manchester North West","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Greater Manchester North West","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Greater Manchester North West","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Greater Manchester South East","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Greater Manchester South East","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Greater Manchester South West","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Greater Manchester South West","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Greater Manchester South West","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Gwent Valleys","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Gwynedd","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hackney and Newham","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hackney and Newham","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hackney and Newham","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Haringey and Islington","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Harrow and Hillingdon","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Harrow and Hillingdon","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Harrow and Hillingdon","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Harrow and Hillingdon","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Harrow and Hillingdon","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hartlepool and Stockton-on-Tees","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hartlepool and Stockton-on-Tees","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Herefordshire, County of","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hertfordshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hertfordshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hertfordshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hertfordshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hertfordshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hounslow and Richmond upon Thames","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hounslow and Richmond upon Thames","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Hounslow and Richmond upon Thames","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Isle of Anglesey","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Isle of Wight","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Kent Thames Gateway","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Kingston upon Hull, City of","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lambeth","20-29","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lambeth","30-39","50","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lambeth","40-49","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lambeth","50-59","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lambeth","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lambeth","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lancaster and Wyre","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lancaster and Wyre","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leeds","20-29","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leeds","30-39","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leeds","40-49","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leeds","50-59","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leeds","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leeds","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leicester","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leicestershire CC and Rutland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Leicestershire CC and Rutland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lewisham and Southwark","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lewisham and Southwark","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lewisham and Southwark","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lewisham and Southwark","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lincolnshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lincolnshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lincolnshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Lincolnshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Liverpool","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Liverpool","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Liverpool","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Liverpool","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Manchester","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Manchester","20-29","[c]","[c]","[c]","[c]"
