"Status","Year","Region_ITL3","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Cheshire West and Chester","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","20-29","Female","120","120","28230","27230"
"Leaver CS","2022","City of Edinburgh","20-29","Male","90","90","25870","24400"
"Leaver CS","2022","City of Edinburgh","30-39","Female","80","70","35040","31540"
"Leaver CS","2022","City of Edinburgh","30-39","Male","70","70","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","40-49","Female","60","50","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","40-49","Male","50","50","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","50-59","Female","80","70","45350","37520"
"Leaver CS","2022","City of Edinburgh","50-59","Male","80","80","42300","36130"
"Leaver CS","2022","City of Edinburgh","60-64","Female","70","60","45240","37520"
"Leaver CS","2022","City of Edinburgh","60-64","Male","100","90","48380","46100"
"Leaver CS","2022","City of Edinburgh","65+","Female","30","20","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","65+","Male","60","50","41240","36130"
"Leaver CS","2022","Clackmannanshire and Fife","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","20-29","Female","80","80","29550","28650"
"Leaver CS","2022","Croydon","20-29","Male","70","60","31140","28900"
"Leaver CS","2022","Croydon","30-39","Female","50","40","[c]","[c]"
"Leaver CS","2022","Croydon","30-39","Male","50","50","[c]","[c]"
"Leaver CS","2022","Croydon","40-49","Female","40","40","[c]","[c]"
"Leaver CS","2022","Croydon","40-49","Male","50","40","[c]","[c]"
"Leaver CS","2022","Croydon","50-59","Female","50","50","[c]","[c]"
"Leaver CS","2022","Croydon","50-59","Male","40","40","[c]","[c]"
"Leaver CS","2022","Croydon","60-64","Female","60","50","[c]","[c]"
"Leaver CS","2022","Croydon","60-64","Male","50","40","[c]","[c]"
"Leaver CS","2022","Croydon","65+","Female","50","40","[c]","[c]"
"Leaver CS","2022","Croydon","65+","Male","30","30","[c]","[c]"
"Leaver CS","2022","Darlington","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","20-29","Female","60","60","[c]","[c]"
"Leaver CS","2022","Devon CC","20-29","Male","60","60","[c]","[c]"
"Leaver CS","2022","Devon CC","30-39","Female","40","40","[c]","[c]"
"Leaver CS","2022","Devon CC","30-39","Male","40","40","[c]","[c]"
"Leaver CS","2022","Devon CC","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","40-49","Male","30","30","[c]","[c]"
"Leaver CS","2022","Devon CC","50-59","Female","40","30","[c]","[c]"
"Leaver CS","2022","Devon CC","50-59","Male","50","50","[c]","[c]"
"Leaver CS","2022","Devon CC","60-64","Female","30","20","[c]","[c]"
"Leaver CS","2022","Devon CC","60-64","Male","50","40","[c]","[c]"
"Leaver CS","2022","Devon CC","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","65+","Male","40","30","[c]","[c]"
"Leaver CS","2022","Dorset","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","50-59","Male","30","30","[c]","[c]"
"Leaver CS","2022","Dorset","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","20-29","Female","30","30","[c]","[c]"
"Leaver CS","2022","Durham","20-29","Male","50","50","[c]","[c]"
"Leaver CS","2022","Durham","30-39","Female","40","30","[c]","[c]"
"Leaver CS","2022","Durham","30-39","Male","50","50","[c]","[c]"
"Leaver CS","2022","Durham","40-49","Female","40","30","[c]","[c]"
"Leaver CS","2022","Durham","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","50-59","Female","50","40","[c]","[c]"
"Leaver CS","2022","Durham","50-59","Male","30","30","[c]","[c]"
"Leaver CS","2022","Durham","60-64","Female","50","30","[c]","[c]"
"Leaver CS","2022","Durham","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","65+","Female","40","20","[c]","[c]"
"Leaver CS","2022","Durham","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30-39","Male","[c]","[c]","[c]","[c]"
