"Status","Year","Region_ITL3","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Tower Hamlets","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Male","Unknown","90","90","37410","31060"
"New entrant CS","2021","Tower Hamlets","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Communications","150","150","26480","25560"
"New entrant CS","2021","Tyneside","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Debt","170","170","20270","20140"
"New entrant CS","2021","Tyneside","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","No function","170","150","25700","21010"
"New entrant CS","2021","Tyneside","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Unknown","490","490","23860","21010"
"New entrant CS","2021","Tyneside","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","Communications","180","180","26380","25560"
"New entrant CS","2021","Tyneside","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","Debt","150","150","20500","20140"
"New entrant CS","2021","Tyneside","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","No function","100","100","25630","20140"
"New entrant CS","2021","Tyneside","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Male","Unknown","560","560","24340","21010"
"New entrant CS","2021","Unknown","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","No function","80","80","30320","28000"
"New entrant CS","2021","Unknown","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Unknown","390","380","28670","27570"
"New entrant CS","2021","Unknown","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","No function","60","60","33120","28000"
"New entrant CS","2021","Unknown","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Unknown","270","260","31280","27570"
"New entrant CS","2021","Wakefield","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Female","No function","60","60","24230","22850"
"New entrant CS","2021","Wakefield","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Wakefield","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Male","No function","50","50","[c]","[c]"
"New entrant CS","2021","Wakefield","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Walsall","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Female","No function","70","70","27290","30220"
"New entrant CS","2021","Wandsworth","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Male","No function","70","70","28160","30220"
"New entrant CS","2021","Wandsworth","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","No function","130","130","27520","28840"
"New entrant CS","2021","Warrington","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Unknown","80","80","27480","27570"
"New entrant CS","2021","Warrington","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","No function","130","130","30950","28840"
"New entrant CS","2021","Warrington","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Unknown","50","50","27550","27570"
"New entrant CS","2021","Warwickshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Female","No function","30","30","[c]","[c]"
"New entrant CS","2021","West Essex","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","West Essex","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","West Kent","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","No function","70","60","20060","18880"
"New entrant CS","2021","West Northamptonshire","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Male","No function","50","50","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","No function","120","110","25280","24370"
"New entrant CS","2021","West Surrey","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Unknown","80","80","29830","29290"
"New entrant CS","2021","West Surrey","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","No function","80","80","26920","27850"
"New entrant CS","2021","West Surrey","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Unknown","60","60","29070","29290"
"New entrant CS","2021","West Sussex (North East)","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Female","Unknown","100","100","26810","27570"
"New entrant CS","2021","West Sussex (North East)","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Male","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Male","Unknown","50","50","26140","25960"
"New entrant CS","2021","West Sussex (South West)","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Female","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Female","Unknown","50","50","26920","27570"
"New entrant CS","2021","West Sussex (South West)","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
