"Status","Year","Responsibility_level","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","SCS","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bedfordshire and Hertfordshire","Female","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bedfordshire and Hertfordshire","Male","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Female","110","100","34790","33000"
"New entrant CS","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Male","90","90","35790","35000"
"New entrant CS","2022","SEO/HEO","Cheshire","Female","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cheshire","Male","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Derbyshire and Nottinghamshire","Female","200","190","34060","33080"
"New entrant CS","2022","SEO/HEO","Derbyshire and Nottinghamshire","Male","160","160","33840","33080"
"New entrant CS","2022","SEO/HEO","Devon","Female","70","60","34540","35900"
"New entrant CS","2022","SEO/HEO","Devon","Male","70","70","34480","33420"
"New entrant CS","2022","SEO/HEO","Dorset and Somerset","Female","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Dorset and Somerset","Male","60","60","35720","33290"
"New entrant CS","2022","SEO/HEO","East Anglia","Female","90","90","34100","33000"
"New entrant CS","2022","SEO/HEO","East Anglia","Male","100","90","35630","33000"
"New entrant CS","2022","SEO/HEO","East Wales","Female","350","340","34390","33080"
"New entrant CS","2022","SEO/HEO","East Wales","Male","290","290","34750","33080"
"New entrant CS","2022","SEO/HEO","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Eastern Scotland","Female","490","480","35680","33220"
"New entrant CS","2022","SEO/HEO","Eastern Scotland","Male","340","330","35870","33080"
"New entrant CS","2022","SEO/HEO","Essex","Female","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","580","560","33370","33000"
"New entrant CS","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","690","680","34530","33080"
"New entrant CS","2022","SEO/HEO","Greater Manchester","Female","340","340","33850","33080"
"New entrant CS","2022","SEO/HEO","Greater Manchester","Male","360","350","34010","33080"
"New entrant CS","2022","SEO/HEO","Hampshire and Isle of Wight","Female","180","180","33050","30710"
"New entrant CS","2022","SEO/HEO","Hampshire and Isle of Wight","Male","250","240","32530","30910"
"New entrant CS","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Female","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Inner London - East","Female","450","440","37130","37610"
"New entrant CS","2022","SEO/HEO","Inner London - East","Male","350","350","37210","37610"
"New entrant CS","2022","SEO/HEO","Inner London - West","Female","2050","1980","35420","34260"
"New entrant CS","2022","SEO/HEO","Inner London - West","Male","1650","1610","35650","34260"
"New entrant CS","2022","SEO/HEO","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lancashire","Female","60","60","35620","35310"
"New entrant CS","2022","SEO/HEO","Lancashire","Male","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lincolnshire","Female","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lincolnshire","Male","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Merseyside","Female","170","170","33970","33080"
"New entrant CS","2022","SEO/HEO","Merseyside","Male","160","160","34630","33080"
"New entrant CS","2022","SEO/HEO","North Eastern Scotland","Female","40","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","North Eastern Scotland","Male","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","North Yorkshire","Female","110","100","34530","32090"
"New entrant CS","2022","SEO/HEO","North Yorkshire","Male","100","100","33920","33000"
"New entrant CS","2022","SEO/HEO","Northern Ireland","Female","90","90","34060","33080"
"New entrant CS","2022","SEO/HEO","Northern Ireland","Male","90","90","34910","33080"
"New entrant CS","2022","SEO/HEO","Northumberland, and Tyne and Wear","Female","190","180","34100","33080"
"New entrant CS","2022","SEO/HEO","Northumberland, and Tyne and Wear","Male","220","220","33790","33080"
"New entrant CS","2022","SEO/HEO","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - South","Female","150","150","37650","37610"
"New entrant CS","2022","SEO/HEO","Outer London - South","Male","150","140","37450","37610"
"New entrant CS","2022","SEO/HEO","Outer London - West and North West","Female","130","120","35990","34260"
"New entrant CS","2022","SEO/HEO","Outer London - West and North West","Male","80","70","35940","34630"
"New entrant CS","2022","SEO/HEO","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Shropshire and Staffordshire","Female","70","60","35530","34800"
"New entrant CS","2022","SEO/HEO","Shropshire and Staffordshire","Male","50","50","36920","37450"
"New entrant CS","2022","SEO/HEO","South Yorkshire","Female","100","90","34430","36050"
"New entrant CS","2022","SEO/HEO","South Yorkshire","Male","100","100","35020","35310"
"New entrant CS","2022","SEO/HEO","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Surrey, East and West Sussex","Female","80","70","35660","35900"
"New entrant CS","2022","SEO/HEO","Surrey, East and West Sussex","Male","50","50","35760","35900"
"New entrant CS","2022","SEO/HEO","Tees Valley and Durham","Female","90","90","32380","30710"
"New entrant CS","2022","SEO/HEO","Tees Valley and Durham","Male","60","60","32540","30820"
"New entrant CS","2022","SEO/HEO","Unknown","Female","90","70","32020","32000"
"New entrant CS","2022","SEO/HEO","Unknown","Male","80","70","31470","29280"
"New entrant CS","2022","SEO/HEO","West Central Scotland","Female","430","420","34940","33080"
"New entrant CS","2022","SEO/HEO","West Central Scotland","Male","350","350","35500","33080"
"New entrant CS","2022","SEO/HEO","West Midlands","Female","350","330","34030","33080"
"New entrant CS","2022","SEO/HEO","West Midlands","Male","330","320","34030","33080"
"New entrant CS","2022","SEO/HEO","West Wales and The Valleys","Female","100","100","35500","35180"
"New entrant CS","2022","SEO/HEO","West Wales and The Valleys","Male","80","70","35990","37000"
"New entrant CS","2022","SEO/HEO","West Yorkshire","Female","360","330","33860","33080"
"New entrant CS","2022","SEO/HEO","West Yorkshire","Male","320","280","34070","33080"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","Female","130","120","28550","26310"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","Male","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","230","220","28240","24270"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","70","60","30210","24800"
"New entrant CS","2022","Unknown","Cheshire","Female","90","80","25870","24800"
"New entrant CS","2022","Unknown","Cheshire","Male","30","20","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","Female","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","Female","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","Male","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","Female","260","230","27350","24800"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","Male","90","80","29340","26710"
"New entrant CS","2022","Unknown","Devon","Female","130","110","26610","24090"
"New entrant CS","2022","Unknown","Devon","Male","70","70","28540","27770"
"New entrant CS","2022","Unknown","Dorset and Somerset","Female","130","110","26350","24090"
"New entrant CS","2022","Unknown","Dorset and Somerset","Male","60","50","28380","24800"
"New entrant CS","2022","Unknown","East Anglia","Female","320","290","26190","24800"
"New entrant CS","2022","Unknown","East Anglia","Male","150","140","26520","24800"
"New entrant CS","2022","Unknown","East Wales","Female","130","120","24830","23170"
"New entrant CS","2022","Unknown","East Wales","Male","60","60","29890","28710"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Female","120","110","27850","25480"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Male","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","Female","190","170","28020","24800"
"New entrant CS","2022","Unknown","Essex","Male","70","70","28600","24800"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","320","290","28180","24800"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","220","220","33050","29550"
"New entrant CS","2022","Unknown","Greater Manchester","Female","350","330","26750","24090"
"New entrant CS","2022","Unknown","Greater Manchester","Male","140","130","28640","25240"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","Female","180","160","27830","24800"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","Male","60","60","29230","28200"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","110","100","27590","24800"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Female","310","290","35850","33700"
"New entrant CS","2022","Unknown","Inner London - East","Male","140","130","38270","34100"
"New entrant CS","2022","Unknown","Inner London - West","Female","80","70","32440","27980"
"New entrant CS","2022","Unknown","Inner London - West","Male","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Female","190","170","27810","25480"
"New entrant CS","2022","Unknown","Kent","Male","60","50","29030","27900"
"New entrant CS","2022","Unknown","Lancashire","Female","210","190","27620","24800"
"New entrant CS","2022","Unknown","Lancashire","Male","60","50","29450","28200"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Female","180","160","27860","24800"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Male","60","50","30010","28200"
"New entrant CS","2022","Unknown","Lincolnshire","Female","70","70","28050","25480"
"New entrant CS","2022","Unknown","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Female","330","310","27340","24800"
"New entrant CS","2022","Unknown","Merseyside","Male","100","100","27430","24800"
"New entrant CS","2022","Unknown","North Yorkshire","Female","70","60","27760","24800"
"New entrant CS","2022","Unknown","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Female","200","190","27190","24800"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Male","60","60","31290","28200"
"New entrant CS","2022","Unknown","Outer London - East and North East","Female","120","110","31190","27980"
"New entrant CS","2022","Unknown","Outer London - East and North East","Male","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - South","Female","140","130","32080","28690"
"New entrant CS","2022","Unknown","Outer London - South","Male","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Female","130","120","31560","27980"
"New entrant CS","2022","Unknown","Outer London - West and North West","Male","60","60","34060","32090"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","Female","160","140","27350","24770"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","Male","50","40","27700","24800"
"New entrant CS","2022","Unknown","South Yorkshire","Female","180","160","27010","24800"
"New entrant CS","2022","Unknown","South Yorkshire","Male","60","50","32270","29610"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Female","230","210","28110","24870"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Male","70","60","32520","29500"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Female","200","190","27540","26310"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Male","60","60","30750","28200"
"New entrant CS","2022","Unknown","Unknown","Female","220","200","26690","22940"
"New entrant CS","2022","Unknown","Unknown","Male","180","170","22440","16190"
"New entrant CS","2022","Unknown","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Female","350","320","27420","24800"
