"Status","Year","Ethnicity","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","G6/G7","Attorney General's Departments","220","210","58210","56560"
"In post","2022","Black","G6/G7","Cabinet Office","80","80","57830","54700"
"In post","2022","Black","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Department for Business, Energy and Industrial Strategy","100","100","55960","53600"
"In post","2022","Black","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Department for Education","90","90","54700","53420"
"In post","2022","Black","G6/G7","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2022","Black","G6/G7","Department for International Trade","40","40","[c]","[c]"
"In post","2022","Black","G6/G7","Department for Levelling Up, Housing and Communities","50","50","55670","53130"
"In post","2022","Black","G6/G7","Department for Transport","50","50","[c]","[c]"
"In post","2022","Black","G6/G7","Department for Work and Pensions","60","60","57780","54750"
"In post","2022","Black","G6/G7","Department of Health and Social Care","110","110","57080","53860"
"In post","2022","Black","G6/G7","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Foreign, Commonwealth and Development Office","50","50","57070","56110"
"In post","2022","Black","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","HM Revenue and Customs","160","150","61000","62120"
"In post","2022","Black","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Home Office","130","130","60540","57680"
"In post","2022","Black","G6/G7","Ministry of Defence","60","60","57720","55550"
"In post","2022","Black","G6/G7","Ministry of Justice","90","90","60760","58210"
"In post","2022","Black","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Black","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Black","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Attorney General's Departments","100","90","36480","35160"
"In post","2022","Black","SEO/HEO","Cabinet Office","120","120","37520","37300"
"In post","2022","Black","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Department for Business, Energy and Industrial Strategy","260","260","36610","35120"
"In post","2022","Black","SEO/HEO","Department for Digital, Culture, Media and Sport","50","50","34530","34020"
"In post","2022","Black","SEO/HEO","Department for Education","160","160","36360","36500"
"In post","2022","Black","SEO/HEO","Department for Environment, Food and Rural Affairs","110","110","35170","35240"
"In post","2022","Black","SEO/HEO","Department for International Trade","60","60","36440","38160"
"In post","2022","Black","SEO/HEO","Department for Levelling Up, Housing and Communities","110","100","35970","34870"
"In post","2022","Black","SEO/HEO","Department for Transport","110","110","38170","37660"
"In post","2022","Black","SEO/HEO","Department for Work and Pensions","360","350","37630","36650"
"In post","2022","Black","SEO/HEO","Department of Health and Social Care","310","300","36420","36330"
"In post","2022","Black","SEO/HEO","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Foreign, Commonwealth and Development Office","100","100","37800","37840"
"In post","2022","Black","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","HM Revenue and Customs","750","740","37840","37930"
"In post","2022","Black","SEO/HEO","HM Treasury","50","50","[c]","[c]"
"In post","2022","Black","SEO/HEO","Home Office","560","550","38020","35340"
"In post","2022","Black","SEO/HEO","Ministry of Defence","370","370","37330","37000"
"In post","2022","Black","SEO/HEO","Ministry of Justice","590","580","39710","38370"
"In post","2022","Black","SEO/HEO","National Crime Agency","40","30","[c]","[c]"
"In post","2022","Black","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Office for Standards in Education, Children's Services and Skills","40","30","[c]","[c]"
"In post","2022","Black","SEO/HEO","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"In post","2022","Black","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Scottish Government","30","30","[c]","[c]"
"In post","2022","Black","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","UK Statistics Authority","50","50","[c]","[c]"
"In post","2022","Black","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Black","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Black","Unknown","Ministry of Justice","1170","1130","31530","28690"
"In post","2022","Mixed","AA/AO","Attorney General's Departments","40","30","[c]","[c]"
"In post","2022","Mixed","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"In post","2022","Mixed","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Department for Transport","50","40","[c]","[c]"
"In post","2022","Mixed","AA/AO","Department for Work and Pensions","480","430","21820","21260"
"In post","2022","Mixed","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","HM Revenue and Customs","210","190","21810","21250"
"In post","2022","Mixed","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Home Office","130","110","22880","21680"
"In post","2022","Mixed","AA/AO","Ministry of Defence","130","120","23440","21830"
"In post","2022","Mixed","AA/AO","Ministry of Justice","750","710","25580","24310"
"In post","2022","Mixed","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Attorney General's Departments","50","50","27650","26970"
"In post","2022","Mixed","EO","Cabinet Office","30","30","[c]","[c]"
"In post","2022","Mixed","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
