"Status","Year","Region_ITL3","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Coventry","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Heterosexual / straight","London","130","130","39480","33960"
"Leaver Dept.","2021","Croydon","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Unknown","London","70","70","[c]","[c]"
"Leaver Dept.","2021","Darlington","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Heterosexual / straight","North East (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Durham CC","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Unknown","North East (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Ealing","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Unknown","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Heterosexual / straight","Scotland","110","110","27030","25490"
"Leaver Dept.","2021","Glasgow City","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Unknown","Scotland","100","100","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Heterosexual / straight","North West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Unknown","North West (England)","120","110","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Heterosexual / straight","London","40","30","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Heterosexual / straight","London","60","60","46010","45180"
"Leaver Dept.","2021","Lambeth","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
