"Status","Year","Region_ITL2","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East Wales","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","HM Courts and Tribunals Service","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","HM Courts and Tribunals Service","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","HM Prison and Probation Service","Heterosexual / straight","250","250","24430","23140"
"New entrant CS","2022","East Wales","HM Prison and Probation Service","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","HM Prison and Probation Service","Unknown","120","110","24950","23170"
"New entrant CS","2022","East Wales","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","250","240","26100","21250"
"New entrant CS","2022","East Wales","HM Revenue and Customs (excl. agencies)","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","HM Revenue and Customs (excl. agencies)","Unknown","190","180","25080","21250"
"New entrant CS","2022","East Wales","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Intellectual Property Office","Heterosexual / straight","120","120","29390","24030"
"New entrant CS","2022","East Wales","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Intellectual Property Office","Unknown","90","80","27600","24030"
"New entrant CS","2022","East Wales","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Ministry of Defence (excl. agencies)","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","UK Health Security Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","UK Statistics Authority","Heterosexual / straight","430","410","30840","30710"
"New entrant CS","2022","East Wales","UK Statistics Authority","LGBO","50","50","30040","30710"
"New entrant CS","2022","East Wales","UK Statistics Authority","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","UK Statistics Authority","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","East Wales","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Welsh Government (excl. agencies)","Heterosexual / straight","170","160","35630","31210"
"New entrant CS","2022","East Wales","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","70","70","23240","21260"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","Heterosexual / straight","230","230","25710","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","Unknown","130","120","24280","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Public Health England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Public Health England","LGBO","[c]","[c]","[c]","[c]"
