"Status","Year","Sex","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Male","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Suffolk","AA/AO","80","80","[c]","[c]"
"Leaver CS","2021","Male","Suffolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Suffolk","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Suffolk","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Male","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sunderland","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Male","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Swansea","AA/AO","140","120","20460","21590"
"Leaver CS","2021","Male","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Swansea","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Telford and Wrekin","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Tower Hamlets","EO","30","30","[c]","[c]"
"Leaver CS","2021","Male","Tower Hamlets","G6/G7","70","70","62650","61080"
"Leaver CS","2021","Male","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Tower Hamlets","SEO/HEO","70","60","[c]","[c]"
"Leaver CS","2021","Male","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Tyneside","AA/AO","180","170","20670","21010"
"Leaver CS","2021","Male","Tyneside","EO","80","60","[c]","[c]"
"Leaver CS","2021","Male","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Tyneside","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Tyneside","SEO/HEO","60","50","[c]","[c]"
"Leaver CS","2021","Male","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Unknown","260","250","35470","32400"
"Leaver CS","2021","Male","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Walsall","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wandsworth","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Male","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Lothian","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Male","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Lothian","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Northamptonshire","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Male","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Surrey","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Male","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Sussex (North East)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Westminster","AA/AO","170","160","23300","22680"
"Leaver CS","2021","Male","Westminster","EO","160","140","27410","27350"
"Leaver CS","2021","Male","Westminster","G6/G7","380","340","60320","58050"
"Leaver CS","2021","Male","Westminster","SCS","110","90","104150","95160"
"Leaver CS","2021","Male","Westminster","SEO/HEO","400","360","37120","36730"
"Leaver CS","2021","Male","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wiltshire","AA/AO","80","70","20740","19560"
"Leaver CS","2021","Male","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wiltshire","G6/G7","30","30","[c]","[c]"
"Leaver CS","2021","Male","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wiltshire","SEO/HEO","90","90","35690","35180"
"Leaver CS","2021","Male","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Worcestershire","AA/AO","70","60","[c]","[c]"
"Leaver CS","2021","Male","Worcestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","York","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Angus and Dundee City","AA/AO","90","80","[c]","[c]"
"Leaver CS","2022","Female","Angus and Dundee City","EO","30","30","[c]","[c]"
"Leaver CS","2022","Female","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Barnet","EO","40","30","[c]","[c]"
"Leaver CS","2022","Female","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Barnet","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Barnet","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2022","Female","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Barnsley, Doncaster and Rotherham","AA/AO","100","90","21270","21260"
"Leaver CS","2022","Female","Barnsley, Doncaster and Rotherham","EO","40","30","[c]","[c]"
"Leaver CS","2022","Female","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","60","50","[c]","[c]"
"Leaver CS","2022","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","130","110","23750","25210"
"Leaver CS","2022","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","30","30","[c]","[c]"
"Leaver CS","2022","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","150","130","34870","34710"
"Leaver CS","2022","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Female","Bedford","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","Female","Bedford","EO","30","30","[c]","[c]"
"Leaver CS","2022","Female","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Belfast","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","Female","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Belfast","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Berkshire","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Female","Berkshire","EO","60","50","28730","29290"
"Leaver CS","2022","Female","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Berkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bexley and Greenwich","AA/AO","50","40","[c]","[c]"
"Leaver CS","2022","Female","Bexley and Greenwich","EO","40","40","[c]","[c]"
"Leaver CS","2022","Female","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Birmingham","AA/AO","230","200","20690","20970"
"Leaver CS","2022","Female","Birmingham","EO","150","130","26640","27570"
"Leaver CS","2022","Female","Birmingham","G6/G7","60","50","57340","54000"
"Leaver CS","2022","Female","Birmingham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Birmingham","SEO/HEO","120","110","36870","36330"
"Leaver CS","2022","Female","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Blackburn with Darwen","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Blackpool","AA/AO","130","120","21020","21260"
"Leaver CS","2022","Female","Blackpool","EO","60","50","27260","27570"
"Leaver CS","2022","Female","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Blackpool","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bradford","AA/AO","90","70","[c]","[c]"
"Leaver CS","2022","Female","Bradford","EO","50","40","[c]","[c]"
"Leaver CS","2022","Female","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bradford","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Brent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Brent","EO","30","30","[c]","[c]"
"Leaver CS","2022","Female","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bristol, City of","AA/AO","110","110","20360","20970"
"Leaver CS","2022","Female","Bristol, City of","EO","70","60","26210","27270"
"Leaver CS","2022","Female","Bristol, City of","G6/G7","40","30","[c]","[c]"
"Leaver CS","2022","Female","Bristol, City of","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Bristol, City of","SEO/HEO","80","70","[c]","[c]"
"Leaver CS","2022","Female","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
