"Status","Year","Profession_of_post","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","Department for Work and Pensions","70","60","28340","29290"
"New entrant CS","2021","Unknown","East Surrey","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","Department for Work and Pensions","230","220","24130","21010"
"New entrant CS","2021","Unknown","Enfield","Department for Work and Pensions","130","120","30450","31060"
"New entrant CS","2021","Unknown","Essex Haven Gateway","Department for Work and Pensions","70","70","28140","29290"
"New entrant CS","2021","Unknown","Essex Thames Gateway","Department for Work and Pensions","120","120","27500","29290"
"New entrant CS","2021","Unknown","Falkirk","Department for Work and Pensions","120","110","21820","21010"
"New entrant CS","2021","Unknown","Falkirk","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Flintshire and Wrexham","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","Department for Work and Pensions","240","240","23790","21010"
"New entrant CS","2021","Unknown","Glasgow City","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","Scottish Government","540","520","29280","26160"
"New entrant CS","2021","Unknown","Gloucestershire","Department for Work and Pensions","90","90","26850","27570"
"New entrant CS","2021","Unknown","Greater Manchester North East","Department for Work and Pensions","220","220","26750","27570"
"New entrant CS","2021","Unknown","Greater Manchester North East","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North West","Department for Work and Pensions","150","150","23890","21010"
"New entrant CS","2021","Unknown","Greater Manchester South East","Department for Work and Pensions","170","160","22910","21010"
"New entrant CS","2021","Unknown","Greater Manchester South East","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South West","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South West","Department for Work and Pensions","100","100","25160","27570"
"New entrant CS","2021","Unknown","Greater Manchester South West","HM Revenue and Customs","60","60","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South West","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwent Valleys","Department for Work and Pensions","60","60","25930","27570"
"New entrant CS","2021","Unknown","Gwynedd","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Hackney and Newham","Department for Work and Pensions","300","290","29980","31060"
"New entrant CS","2021","Unknown","Hackney and Newham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Haringey and Islington","Department for Work and Pensions","210","210","30170","31060"
"New entrant CS","2021","Unknown","Harrow and Hillingdon","Department for Work and Pensions","200","200","30680","31060"
"New entrant CS","2021","Unknown","Harrow and Hillingdon","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Department for Work and Pensions","70","60","23780","21010"
"New entrant CS","2021","Unknown","Heart of Essex","Department for Work and Pensions","70","70","29140","29290"
"New entrant CS","2021","Unknown","Herefordshire, County of","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, County of","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","Department for Work and Pensions","260","250","28050","29290"
"New entrant CS","2021","Unknown","Hertfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hounslow and Richmond upon Thames","Department for Work and Pensions","120","110","30240","31060"
"New entrant CS","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Isle of Anglesey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Isle of Wight","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Department for Work and Pensions","110","110","30240","31060"
"New entrant CS","2021","Unknown","Kent Thames Gateway","Department for Work and Pensions","110","110","28370","29290"
"New entrant CS","2021","Unknown","Kingston upon Hull, City of","Department for Work and Pensions","60","60","27040","27570"
"New entrant CS","2021","Unknown","Lambeth","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lambeth","Department for Work and Pensions","190","190","29730","31060"
"New entrant CS","2021","Unknown","Lancaster and Wyre","Department for Work and Pensions","110","100","22820","21010"
"New entrant CS","2021","Unknown","Leeds","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","Department for Work and Pensions","630","620","27420","27570"
"New entrant CS","2021","Unknown","Leeds","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","HM Revenue and Customs","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicester","Department for Work and Pensions","240","230","24610","27570"
"New entrant CS","2021","Unknown","Leicester","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire CC and Rutland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire CC and Rutland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lewisham and Southwark","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lewisham and Southwark","Department for Work and Pensions","190","190","29890","31060"
"New entrant CS","2021","Unknown","Lewisham and Southwark","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Department for Work and Pensions","70","70","27190","27570"
"New entrant CS","2021","Unknown","Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lisburn and Castlereagh","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Liverpool","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Liverpool","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Liverpool","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Liverpool","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Liverpool","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Liverpool","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Luton","Department for Work and Pensions","80","80","25840","27570"
"New entrant CS","2021","Unknown","Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Manchester","Department for Work and Pensions","340","340","32790","27570"
"New entrant CS","2021","Unknown","Manchester","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medway","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medway","Department for Work and Pensions","70","70","29060","29290"
"New entrant CS","2021","Unknown","Merton, Kingston upon Thames and Sutton","Department for Work and Pensions","160","150","30260","31060"
"New entrant CS","2021","Unknown","Mid Kent","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mid Kent","Department for Work and Pensions","80","80","28790","29290"
"New entrant CS","2021","Unknown","Mid Lancashire","Department for Work and Pensions","100","90","23080","21010"
"New entrant CS","2021","Unknown","Mid Lancashire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Milton Keynes","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Milton Keynes","Department for Work and Pensions","70","70","25650","27570"
"New entrant CS","2021","Unknown","Monmouthshire and Newport","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Monmouthshire and Newport","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Monmouthshire and Newport","Department for Work and Pensions","100","100","26460","27570"
"New entrant CS","2021","Unknown","Na h-Eileanan Siar","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Na h-Eileanan Siar","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North and North East Lincolnshire","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","North and West Norfolk","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Hampshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Hampshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Hampshire","Department for Work and Pensions","70","70","25690","27570"
"New entrant CS","2021","Unknown","North Lanarkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Lanarkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Lanarkshire","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Northamptonshire","Department for Work and Pensions","100","100","27470","27570"
"New entrant CS","2021","Unknown","North Nottinghamshire","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire CC","Department for Work and Pensions","60","50","26970","27570"
"New entrant CS","2021","Unknown","North Yorkshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Norwich and East Norfolk","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Norwich and East Norfolk","Department for Work and Pensions","60","60","26790","27570"
"New entrant CS","2021","Unknown","Nottingham","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Nottingham","Department for Work and Pensions","130","130","25880","27570"
"New entrant CS","2021","Unknown","Nottingham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Orkney Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Orkney Islands","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Oxfordshire","Department for Work and Pensions","90","90","25920","27570"
"New entrant CS","2021","Unknown","Perth and Kinross and Stirling","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Perth and Kinross and Stirling","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Peterborough","Department for Work and Pensions","70","60","27070","27570"
"New entrant CS","2021","Unknown","Plymouth","Department for Work and Pensions","50","50","26150","27570"
"New entrant CS","2021","Unknown","Plymouth","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Portsmouth","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Portsmouth","Department for Work and Pensions","100","90","27020","27570"
"New entrant CS","2021","Unknown","Portsmouth","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Portsmouth","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Powys","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Redbridge and Waltham Forest","Department for Work and Pensions","250","250","29390","31060"
"New entrant CS","2021","Unknown","Sandwell","Department for Work and Pensions","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Borders","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Borders","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Sefton","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Sefton","Department for Work and Pensions","70","70","26000","27570"
"New entrant CS","2021","Unknown","Sefton","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Sefton","Home Office","[c]","[c]","[c]","[c]"
