"Status","Year","Disability","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Eastern Scotland","Ministry of Defence (excl. agencies)","130","120","34340","33300"
"In post","2022","Unknown","Eastern Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","National Records of Scotland","180","180","35820","31540"
"In post","2022","Unknown","Eastern Scotland","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","40","40","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Registers of Scotland","320","300","32020","30840"
"In post","2022","Unknown","Eastern Scotland","Revenue Scotland","40","40","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Scottish Courts and Tribunals Service","640","580","30190","30450"
"In post","2022","Unknown","Eastern Scotland","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Scottish Government (excl. agencies)","2140","2050","43570","39660"
"In post","2022","Unknown","Eastern Scotland","Scottish Prison Service","2140","2000","33120","35000"
"In post","2022","Unknown","Eastern Scotland","Social Security Scotland","320","310","27250","27230"
"In post","2022","Unknown","Eastern Scotland","Student Awards Agency for Scotland","130","120","29850","27230"
"In post","2022","Unknown","Eastern Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","The Insolvency Service","40","40","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Transport Scotland","30","30","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Crown Prosecution Service","40","40","[c]","[c]"
"In post","2022","Unknown","Essex","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Unknown","Essex","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","HM Prison and Probation Service","190","180","26320","26140"
"In post","2022","Unknown","Essex","HM Revenue and Customs (excl. agencies)","180","160","34170","33370"
"In post","2022","Unknown","Essex","Home Office","110","100","26020","24880"
"In post","2022","Unknown","Essex","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Ministry of Defence (excl. agencies)","70","70","30590","24490"
"In post","2022","Unknown","Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","130","130","59990","53320"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","40","40","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","830","800","36440","33990"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","90","90","41150","36500"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","100","100","39730","36970"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","80","70","24330","21260"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care (excl. agencies)","60","60","49010","49530"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","50","50","28560","26700"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","40","40","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","60","60","21020","20970"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","120","110","26000","22600"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","240","220","26010","24090"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","300","290","34730","33080"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","700","670","35920","33300"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","310","300","36300","35520"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectorate","80","80","29720","26050"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","170","160","41550","39860"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","UK Health Security Agency","280","260","47220","41410"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","UK Space Agency","30","30","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Advisory, Conciliation and Arbitration Service","40","40","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Cabinet Office (excl. agencies)","180","180","47610","43820"
"In post","2022","Unknown","Greater Manchester","Crown Prosecution Service","60","60","39150","38180"
"In post","2022","Unknown","Greater Manchester","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Department for Business, Energy and Industrial Strategy (excl. agencies)","50","50","38850","36070"
"In post","2022","Unknown","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Department for Education (excl. agencies)","320","310","35680","32300"
"In post","2022","Unknown","Greater Manchester","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Department for Work and Pensions (excl. agencies)","230","230","32600","27570"
"In post","2022","Unknown","Greater Manchester","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Education and Skills Funding Agency","50","50","35190","30320"
"In post","2022","Unknown","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","HM Courts and Tribunals Service","90","90","22690","20970"
"In post","2022","Unknown","Greater Manchester","HM Prison and Probation Service","410","380","25780","24730"
"In post","2022","Unknown","Greater Manchester","HM Revenue and Customs (excl. agencies)","2000","1900","30120","26820"
"In post","2022","Unknown","Greater Manchester","Home Office","350","340","33740","27370"
"In post","2022","Unknown","Greater Manchester","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","The Insolvency Service","50","50","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","UK Health Security Agency","80","70","36600","32980"
"In post","2022","Unknown","Greater Manchester","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Cabinet Office (excl. agencies)","50","50","62640","64500"
"In post","2022","Unknown","Hampshire and Isle of Wight","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Crown Prosecution Service","60","60","42490","40800"
"In post","2022","Unknown","Hampshire and Isle of Wight","Defence Equipment and Support","50","40","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","HM Prison and Probation Service","140","130","27990","27120"
"In post","2022","Unknown","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","250","220","26790","22080"
"In post","2022","Unknown","Hampshire and Isle of Wight","Home Office","80","80","27230","24880"
"In post","2022","Unknown","Hampshire and Isle of Wight","Maritime and Coastguard Agency","140","140","31550","29350"
