"Status","Year","Region_ITL2","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Highlands and Islands","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Female","White","70","70","27050","27230"
"New entrant CS","2022","Highlands and Islands","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Male","White","60","50","27590","25000"
"New entrant CS","2022","Inner London - East","Female","Asian","250","240","35670","31060"
"New entrant CS","2022","Inner London - East","Female","Black","290","280","33570","31060"
"New entrant CS","2022","Inner London - East","Female","Mixed","80","80","34980","32070"
"New entrant CS","2022","Inner London - East","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","Female","Unknown","350","330","34320","30750"
"New entrant CS","2022","Inner London - East","Female","White","650","630","40230","34260"
"New entrant CS","2022","Inner London - East","Male","Asian","220","220","35750","31060"
"New entrant CS","2022","Inner London - East","Male","Black","140","130","33950","31060"
"New entrant CS","2022","Inner London - East","Male","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","Inner London - East","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - East","Male","Unknown","260","260","36100","31060"
"New entrant CS","2022","Inner London - East","Male","White","480","470","42170","36080"
"New entrant CS","2022","Inner London - West","Female","Asian","430","420","36130","33570"
"New entrant CS","2022","Inner London - West","Female","Black","300","300","33590","31060"
"New entrant CS","2022","Inner London - West","Female","Mixed","190","190","35760","33390"
"New entrant CS","2022","Inner London - West","Female","Other ethnicity","60","60","33110","30520"
"New entrant CS","2022","Inner London - West","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Female","Unknown","1590","1470","36410","31800"
"New entrant CS","2022","Inner London - West","Female","White","1830","1780","37980","33700"
"New entrant CS","2022","Inner London - West","Male","Asian","340","330","36320","33000"
"New entrant CS","2022","Inner London - West","Male","Black","160","150","35360","31800"
"New entrant CS","2022","Inner London - West","Male","Mixed","120","120","35290","32560"
"New entrant CS","2022","Inner London - West","Male","Other ethnicity","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Male","Undeclared","80","80","40190","35000"
"New entrant CS","2022","Inner London - West","Male","Unknown","1200","1130","38980","32790"
"New entrant CS","2022","Inner London - West","Male","White","1400","1390","40350","34550"
"New entrant CS","2022","Kent","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Female","Unknown","220","210","26050","24880"
"New entrant CS","2022","Kent","Female","White","340","330","27250","24880"
"New entrant CS","2022","Kent","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Male","Unknown","230","210","26330","24880"
"New entrant CS","2022","Kent","Male","White","230","220","27030","26130"
"New entrant CS","2022","Lancashire","Female","Asian","40","30","[c]","[c]"
"New entrant CS","2022","Lancashire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Female","Unknown","270","250","25420","23170"
"New entrant CS","2022","Lancashire","Female","White","630","610","25960","23140"
"New entrant CS","2022","Lancashire","Male","Asian","80","80","25390","23140"
"New entrant CS","2022","Lancashire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Male","Unknown","150","150","25860","23140"
"New entrant CS","2022","Lancashire","Male","White","400","390","26340","21300"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Female","Asian","80","80","23710","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Female","Unknown","200","190","24310","21680"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Female","White","330","320","25090","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Male","Asian","60","60","24860","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Male","Unknown","100","100","24190","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Male","White","190","190","26460","23140"
"New entrant CS","2022","Lincolnshire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Female","White","190","180","27250","24920"
"New entrant CS","2022","Lincolnshire","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Male","White","160","160","27200","25710"
"New entrant CS","2022","Merseyside","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Female","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Merseyside","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Female","Unknown","580","550","24870","24440"
"New entrant CS","2022","Merseyside","Female","White","1100","1060","25790","23170"
"New entrant CS","2022","Merseyside","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Male","Unknown","340","330","26190","24880"
"New entrant CS","2022","Merseyside","Male","White","670","670","26580","24880"
"New entrant CS","2022","North Eastern Scotland","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Female","Unknown","50","50","27430","27230"
"New entrant CS","2022","North Eastern Scotland","Female","White","90","90","28600","27230"
"New entrant CS","2022","North Eastern Scotland","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Male","White","70","70","34320","27400"
"New entrant CS","2022","North Yorkshire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Female","Unknown","80","80","28200","24800"
"New entrant CS","2022","North Yorkshire","Female","White","240","230","31240","28200"
"New entrant CS","2022","North Yorkshire","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Male","Unknown","100","90","29340","25210"
"New entrant CS","2022","North Yorkshire","Male","White","190","190","32070","29180"
"New entrant CS","2022","Northern Ireland","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Female","Unknown","120","110","25830","21250"
"New entrant CS","2022","Northern Ireland","Female","White","180","180","29030","26590"
"New entrant CS","2022","Northern Ireland","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Male","Unknown","130","120","25640","21250"
"New entrant CS","2022","Northern Ireland","Male","White","170","160","29880","26590"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Female","Asian","60","60","27350","21890"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Female","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Female","Unknown","450","430","24900","21300"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Female","White","1160","1110","25580","22020"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Male","Asian","60","60","27210","26590"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Male","Unknown","360","360","26510","24250"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Male","White","800","790","27650","25120"
"New entrant CS","2022","Outer London - East and North East","Female","Asian","90","90","28200","27980"
"New entrant CS","2022","Outer London - East and North East","Female","Black","100","100","30560","31060"
"New entrant CS","2022","Outer London - East and North East","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Female","Unknown","120","110","28600","29020"
"New entrant CS","2022","Outer London - East and North East","Female","White","100","90","31290","30460"
"New entrant CS","2022","Outer London - East and North East","Male","Asian","60","60","30050","31060"
"New entrant CS","2022","Outer London - East and North East","Male","Black","40","40","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Male","Unknown","90","90","29600","29020"
