"Status","Year","Organisation","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Merseyside","190","190","24640","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Northumberland, and Tyne and Wear","410","410","24190","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Outer London - East and North East","130","130","28890","31060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Outer London - South","50","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Outer London - West and North West","90","90","30150","31060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","South Yorkshire","140","140","24640","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Southern Scotland","50","50","25090","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Surrey, East and West Sussex","60","60","24020","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Tees Valley and Durham","50","50","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","West Central Scotland","190","180","23040","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","West Midlands","280","270","24900","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","West Wales and The Valleys","150","150","24400","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","20-29","West Yorkshire","280","280","25990","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Derbyshire and Nottinghamshire","50","50","24100","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","East Anglia","50","40","26170","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Eastern Scotland","70","70","25470","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Essex","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Greater Manchester","150","150","29430","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Herefordshire, Worcestershire and Warwickshire","40","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Inner London - East","70","70","30560","31060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Inner London - West","90","90","38850","36650"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Kent","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Lancashire","210","210","25170","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Leicestershire, Rutland and Northamptonshire","60","50","23400","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Merseyside","140","130","25470","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Northumberland, and Tyne and Wear","250","250","26630","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Outer London - East and North East","60","60","30300","31060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Outer London - West and North West","50","50","30910","31060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","South Yorkshire","80","80","28000","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Southern Scotland","60","60","25950","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Surrey, East and West Sussex","40","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Tees Valley and Durham","50","50","25800","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","West Central Scotland","110","110","24280","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","West Midlands","170","170","26650","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","West Wales and The Valleys","120","120","25180","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","30-39","West Yorkshire","180","170","29620","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Derbyshire and Nottinghamshire","60","50","24470","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","East Anglia","40","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Essex","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Greater Manchester","100","100","29860","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Kent","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Lancashire","140","130","26740","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Merseyside","100","100","25020","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Northumberland, and Tyne and Wear","160","160","27210","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Outer London - East and North East","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","South Yorkshire","70","70","30010","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","West Central Scotland","90","80","24520","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","West Midlands","110","110","26290","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","West Wales and The Valleys","70","70","24160","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","40-49","West Yorkshire","120","110","30360","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","50-59","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","50-59","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","50-59","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","50-59","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","50-59","Cumbria","[c]","[c]","[c]","[c]"
