"Status","Year","Region_ITL3","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Monmouthshire and Newport","East Wales","Human Resources","230","220","36230","31600"
"In post","2022","Monmouthshire and Newport","East Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","East Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","East Wales","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","East Wales","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","East Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","East Wales","Legal","70","70","47760","42540"
"In post","2022","Monmouthshire and Newport","East Wales","Operational Delivery","3000","2750","28600","25570"
"In post","2022","Monmouthshire and Newport","East Wales","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","East Wales","Other","100","90","36570","34290"
"In post","2022","Monmouthshire and Newport","East Wales","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","East Wales","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","East Wales","Policy","130","120","42760","40100"
"In post","2022","Monmouthshire and Newport","East Wales","Project Delivery","180","170","43510","39910"
"In post","2022","Monmouthshire and Newport","East Wales","Property","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","East Wales","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","East Wales","Science and Engineering","390","360","48590","43610"
"In post","2022","Monmouthshire and Newport","East Wales","Security","50","50","37520","31090"
"In post","2022","Monmouthshire and Newport","East Wales","Social Research","350","340","38940","38340"
"In post","2022","Monmouthshire and Newport","East Wales","Statistics","350","340","42400","38340"
"In post","2022","Monmouthshire and Newport","East Wales","Unknown","40","30","[c]","[c]"
"In post","2022","Monmouthshire and Newport","East Wales","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Highlands and Islands","Operational Delivery","50","50","30250","27620"
"In post","2022","Na h-Eileanan Siar","Highlands and Islands","Other","70","70","22470","21260"
"In post","2022","Na h-Eileanan Siar","Highlands and Islands","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Highlands and Islands","Unknown","30","30","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Northern Ireland","Security","60","60","20820","20560"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Counter Fraud","50","40","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Operational Delivery","720","640","26370","26130"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Other","40","40","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Policy","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Geography","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Operational Delivery","490","440","28390","27570"
"In post","2022","North and West Norfolk","East Anglia","Other","190","180","23450","21170"
"In post","2022","North and West Norfolk","East Anglia","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Policy","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Property","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Science and Engineering","70","60","31440","32040"
"In post","2022","North and West Norfolk","East Anglia","Security","100","90","32520","33200"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Finance","70","70","32620","33300"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Geography","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Medicine","70","60","48450","40870"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Operational Delivery","370","340","29130","27570"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Other","210","200","27650","25260"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Policy","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Property","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Security","60","60","25210","20060"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Unknown","100","100","59980","74490"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Counter Fraud","50","40","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Finance","110","90","27890","21250"
"In post","2022","North Lanarkshire","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Legal","230","220","36160","33370"
"In post","2022","North Lanarkshire","West Central Scotland","Operational Delivery","2050","1780","25910","22080"
"In post","2022","North Lanarkshire","West Central Scotland","Other","120","110","28340","27570"
"In post","2022","North Lanarkshire","West Central Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Project Delivery","30","30","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Tax","50","50","31450","27870"
"In post","2022","North Lanarkshire","West Central Scotland","Unknown","80","70","29920","27230"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Operational Delivery","290","270","27520","27570"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Other","230","200","22670","21260"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Policy","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Operational Delivery","920","850","28340","27570"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Other","40","30","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Policy","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
