"Status","Year","Region_ITL3","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Heterosexual / straight","West Yorkshire","150","140","27440","27570"
"New entrant CS","2022","Calderdale and Kirklees","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","West Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Heterosexual / straight","East Anglia","280","270","28670","26140"
"New entrant CS","2022","Cambridgeshire CC","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","East Anglia","120","110","27790","24920"
"New entrant CS","2022","Camden and City of London","Heterosexual / straight","Inner London - West","100","100","39880","36580"
"New entrant CS","2022","Camden and City of London","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","Inner London - West","100","100","35470","28310"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","East Wales","730","710","29270","25030"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","LGBO","East Wales","90","90","25860","23160"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Undeclared","East Wales","50","50","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","East Wales","390","380","25400","23140"
"New entrant CS","2022","Causeway Coast and Glens","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Heterosexual / straight","Hampshire and Isle of Wight","250","250","30920","27570"
"New entrant CS","2022","Central Hampshire","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","Hampshire and Isle of Wight","190","190","30740","26350"
"New entrant CS","2022","Central Valleys","Heterosexual / straight","West Wales and The Valleys","190","190","27670","27570"
"New entrant CS","2022","Central Valleys","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","West Wales and The Valleys","60","60","26660","27570"
"New entrant CS","2022","Cheshire East","Heterosexual / straight","Cheshire","130","120","26120","23140"
"New entrant CS","2022","Cheshire East","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","Cheshire","70","70","23960","21300"
"New entrant CS","2022","Cheshire West and Chester","Heterosexual / straight","Cheshire","40","40","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","Cheshire","30","30","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Heterosexual / straight","Lancashire","120","120","25260","23140"
"New entrant CS","2022","Chorley and West Lancashire","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","Lancashire","80","80","24050","23140"
"New entrant CS","2022","City of Edinburgh","Heterosexual / straight","Eastern Scotland","1000","980","31910","27570"
"New entrant CS","2022","City of Edinburgh","LGBO","Eastern Scotland","160","160","29910","27230"
"New entrant CS","2022","City of Edinburgh","Undeclared","Eastern Scotland","90","90","31850","27570"
"New entrant CS","2022","City of Edinburgh","Unknown","Eastern Scotland","870","840","32180","27230"
"New entrant CS","2022","Clackmannanshire and Fife","Heterosexual / straight","Eastern Scotland","70","70","26990","27570"
"New entrant CS","2022","Clackmannanshire and Fife","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","Eastern Scotland","60","60","23530","21640"
"New entrant CS","2022","Conwy and Denbighshire","Heterosexual / straight","West Wales and The Valleys","60","60","31610","27570"
"New entrant CS","2022","Conwy and Denbighshire","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Cornwall and Isles of Scilly","180","170","25800","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Cornwall and Isles of Scilly","50","40","[c]","[c]"
"New entrant CS","2022","Coventry","Heterosexual / straight","West Midlands","230","220","31890","29360"
"New entrant CS","2022","Coventry","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","West Midlands","80","80","32650","29360"
"New entrant CS","2022","Croydon","Heterosexual / straight","Outer London - South","340","340","33850","30750"
"New entrant CS","2022","Croydon","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Unknown","Outer London - South","500","490","34760","30600"
"New entrant CS","2022","Darlington","Heterosexual / straight","Tees Valley and Durham","180","170","32220","29360"
"New entrant CS","2022","Darlington","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Unknown","Tees Valley and Durham","40","40","[c]","[c]"
"New entrant CS","2022","Derby","Heterosexual / straight","Derbyshire and Nottinghamshire","130","120","24500","21260"
"New entrant CS","2022","Derby","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Unknown","Derbyshire and Nottinghamshire","70","60","26220","26130"
"New entrant CS","2022","Derry City and Strabane","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Heterosexual / straight","Devon","370","360","27950","24150"
"New entrant CS","2022","Devon CC","LGBO","Devon","50","50","[c]","[c]"
"New entrant CS","2022","Devon CC","Undeclared","Devon","60","60","29250","24670"
"New entrant CS","2022","Devon CC","Unknown","Devon","140","130","25170","23140"
"New entrant CS","2022","Dorset","Heterosexual / straight","Dorset and Somerset","160","150","25630","24210"
"New entrant CS","2022","Dorset","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Unknown","Dorset and Somerset","80","80","24530","23140"
"New entrant CS","2022","Dudley","Heterosexual / straight","West Midlands","100","90","24630","21260"
"New entrant CS","2022","Dudley","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Heterosexual / straight","Tees Valley and Durham","330","320","25170","23140"
"New entrant CS","2022","Durham","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Unknown","Tees Valley and Durham","240","240","23590","22010"
"New entrant CS","2022","Ealing","Heterosexual / straight","Outer London - West and North West","50","50","[c]","[c]"
"New entrant CS","2022","Ealing","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","Southern Scotland","110","100","24240","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Unknown","Southern Scotland","30","30","[c]","[c]"
"New entrant CS","2022","East Cumbria","Heterosexual / straight","Cumbria","90","80","29030","24920"
"New entrant CS","2022","East Cumbria","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Unknown","Cumbria","50","50","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Heterosexual / straight","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"New entrant CS","2022","East Derbyshire","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","West Central Scotland","130","130","27710","23540"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","West Central Scotland","110","110","25150","22630"
"New entrant CS","2022","East Kent","Heterosexual / straight","Kent","210","200","25870","24250"
"New entrant CS","2022","East Kent","LGBO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Undeclared","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Unknown","Kent","200","180","25290","24880"
"New entrant CS","2022","East Lancashire","Heterosexual / straight","Lancashire","40","40","[c]","[c]"
"New entrant CS","2022","East Lancashire","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Heterosexual / straight","Merseyside","120","120","29100","27570"
"New entrant CS","2022","East Merseyside","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Unknown","Merseyside","50","50","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","160","160","25170","23140"
"New entrant CS","2022","East Riding of Yorkshire","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Unknown","East Yorkshire and Northern Lincolnshire","80","80","23890","23140"
"New entrant CS","2022","East Surrey","Heterosexual / straight","Surrey, East and West Sussex","130","120","29600","31020"
"New entrant CS","2022","East Surrey","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Unknown","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Heterosexual / straight","Surrey, East and West Sussex","190","190","25180","21260"
"New entrant CS","2022","East Sussex CC","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Unknown","Surrey, East and West Sussex","60","60","24620","23520"
"New entrant CS","2022","Enfield","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
