"Status","Year","Parent_department","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Operational Delivery","50","40","28750","28590"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Policy","160","160","38280","36820"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Operational Delivery","80","80","22560","22350"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East of England","Operational Delivery","40","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North East (England)","Operational Delivery","60","60","22350","22350"
"New entrant CS","2021","HM Land Registry","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","Operational Delivery","70","70","23090","22350"
"New entrant CS","2021","HM Land Registry","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Digital, Data and Technology","70","70","30990","27130"
"New entrant CS","2021","HM Land Registry","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Operational Delivery","90","80","22350","22350"
"New entrant CS","2021","HM Land Registry","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","Operational Delivery","60","60","22550","22350"
"New entrant CS","2021","HM Land Registry","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Operational Delivery","70","60","22350","22350"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Operational Delivery","40","40","[c]","[c]"
