"Status","Year","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Somerset CC","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Hampshire","100","80","27070","22950"
"Leaver CS","2022","Unknown","South Lanarkshire","260","220","30850","27570"
"Leaver CS","2022","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southend-on-Sea","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Staffordshire CC","100","90","[c]","[c]"
"Leaver CS","2022","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Suffolk CC","130","120","30620","26290"
"Leaver CS","2022","Unknown","Sunderland","250","190","[c]","[c]"
"Leaver CS","2022","Unknown","Swansea","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Swindon","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Telford and Wrekin","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tower Hamlets","250","240","50660","46250"
"Leaver CS","2022","Unknown","Tyneside","740","620","28540","22080"
"Leaver CS","2022","Unknown","Unknown","640","570","34890","30780"
"Leaver CS","2022","Unknown","Wakefield","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wandsworth","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Warrington","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Warwickshire CC","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","West Cumbria","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Lothian","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","West Northamptonshire","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","West Surrey","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Sussex (South West)","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Westminster","1420","1200","44120","37460"
"Leaver CS","2022","Unknown","Wiltshire","140","140","34040","30370"
"Leaver CS","2022","Unknown","Wirral","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Worcestershire CC","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","York","60","50","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","320","310","34860","32210"
"Leaver Dept.","2021","Heterosexual / straight","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Birmingham","140","140","28010","22570"
"Leaver Dept.","2021","Heterosexual / straight","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Blackpool","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Bristol, City of","60","60","34500","27570"
"Leaver Dept.","2021","Heterosexual / straight","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Camden and City of London","60","60","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cardiff and Vale of Glamorgan","100","90","33910","29240"
"Leaver Dept.","2021","Heterosexual / straight","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Central Hampshire","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","City of Edinburgh","40","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Croydon","130","130","39480","33960"
"Leaver Dept.","2021","Heterosexual / straight","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Durham CC","50","50","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Glasgow City","110","110","27030","25490"
"Leaver Dept.","2021","Heterosexual / straight","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester South West","50","50","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Hounslow and Richmond upon Thames","40","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lambeth","60","60","46010","45180"
"Leaver Dept.","2021","Heterosexual / straight","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Leeds","120","110","31570","27570"
"Leaver Dept.","2021","Heterosexual / straight","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Liverpool","130","120","29150","24890"
"Leaver Dept.","2021","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Manchester","90","90","33030","27570"
"Leaver Dept.","2021","Heterosexual / straight","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Monmouthshire and Newport","80","80","35290","31810"
"Leaver Dept.","2021","Heterosexual / straight","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Nottingham","70","60","26260","21950"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Sefton","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Sheffield","100","90","34420","30980"
"Leaver Dept.","2021","Heterosexual / straight","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South Hampshire","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Swansea","100","100","27350","23860"
"Leaver Dept.","2021","Heterosexual / straight","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Tower Hamlets","130","130","46850","40480"
"Leaver Dept.","2021","Heterosexual / straight","Tyneside","150","140","27590","24340"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","240","230","38120","32000"
"Leaver Dept.","2021","Heterosexual / straight","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Westminster","2230","2160","45530","40140"
"Leaver Dept.","2021","Heterosexual / straight","Wiltshire","50","50","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","York","30","30","[c]","[c]"
"Leaver Dept.","2021","LGBO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
