"Status","Year","Region_ITL3","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Greater Manchester South West","EO","Heterosexual / straight","1070","1010","26520","26820"
"In post","2022","Greater Manchester South West","EO","LGBO","110","100","26260","26820"
"In post","2022","Greater Manchester South West","EO","Undeclared","120","110","26960","26820"
"In post","2022","Greater Manchester South West","EO","Unknown","580","560","26440","26820"
"In post","2022","Greater Manchester South West","G6/G7","Heterosexual / straight","580","570","57230","55210"
"In post","2022","Greater Manchester South West","G6/G7","LGBO","40","40","[c]","[c]"
"In post","2022","Greater Manchester South West","G6/G7","Undeclared","60","60","58200","55210"
"In post","2022","Greater Manchester South West","G6/G7","Unknown","190","190","58350","55210"
"In post","2022","Greater Manchester South West","SCS","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Greater Manchester South West","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","SEO/HEO","Heterosexual / straight","1530","1480","35370","33370"
"In post","2022","Greater Manchester South West","SEO/HEO","LGBO","110","110","35200","33370"
"In post","2022","Greater Manchester South West","SEO/HEO","Undeclared","180","170","35660","33370"
"In post","2022","Greater Manchester South West","SEO/HEO","Unknown","670","650","34700","33370"
"In post","2022","Greater Manchester South West","Unknown","Heterosexual / straight","150","140","30660","28200"
"In post","2022","Greater Manchester South West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South West","Unknown","Unknown","50","50","25950","24800"
"In post","2022","Gwent Valleys","AA/AO","Heterosexual / straight","170","150","21880","21260"
"In post","2022","Gwent Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","AA/AO","Unknown","60","50","21020","20970"
"In post","2022","Gwent Valleys","EO","Heterosexual / straight","330","300","27660","27570"
"In post","2022","Gwent Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","EO","Undeclared","40","40","[c]","[c]"
"In post","2022","Gwent Valleys","EO","Unknown","60","60","27600","27570"
"In post","2022","Gwent Valleys","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Gwent Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","SEO/HEO","Heterosexual / straight","130","130","39080","38160"
"In post","2022","Gwent Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Unknown","Heterosexual / straight","80","70","29470","28200"
"In post","2022","Gwent Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","AA/AO","Heterosexual / straight","250","230","21640","21260"
"In post","2022","Gwynedd","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","AA/AO","Undeclared","50","40","[c]","[c]"
"In post","2022","Gwynedd","AA/AO","Unknown","110","90","21280","21260"
"In post","2022","Gwynedd","EO","Heterosexual / straight","140","130","27600","27570"
"In post","2022","Gwynedd","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","SEO/HEO","Heterosexual / straight","60","60","36250","36730"
"In post","2022","Gwynedd","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Unknown","Heterosexual / straight","60","60","28500","24800"
"In post","2022","Gwynedd","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hackney and Newham","AA/AO","Heterosexual / straight","480","420","24890","25110"
"In post","2022","Hackney and Newham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hackney and Newham","AA/AO","Undeclared","100","90","24600","25110"
"In post","2022","Hackney and Newham","AA/AO","Unknown","360","310","24980","25330"
"In post","2022","Hackney and Newham","EO","Heterosexual / straight","1130","1070","31200","31060"
"In post","2022","Hackney and Newham","EO","LGBO","60","60","31130","31060"
"In post","2022","Hackney and Newham","EO","Undeclared","160","150","31260","31060"
"In post","2022","Hackney and Newham","EO","Unknown","610","570","31300","31020"
"In post","2022","Hackney and Newham","G6/G7","Heterosexual / straight","670","640","65700","62120"
"In post","2022","Hackney and Newham","G6/G7","LGBO","60","60","65060","62120"
"In post","2022","Hackney and Newham","G6/G7","Undeclared","100","100","66160","62120"
"In post","2022","Hackney and Newham","G6/G7","Unknown","270","260","65470","62120"
"In post","2022","Hackney and Newham","SCS","Heterosexual / straight","50","50","85840","82340"
"In post","2022","Hackney and Newham","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hackney and Newham","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hackney and Newham","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hackney and Newham","SEO/HEO","Heterosexual / straight","1410","1360","40230","37930"
"In post","2022","Hackney and Newham","SEO/HEO","LGBO","90","90","39960","37930"
"In post","2022","Hackney and Newham","SEO/HEO","Undeclared","190","180","40650","39740"
"In post","2022","Hackney and Newham","SEO/HEO","Unknown","680","660","40130","38020"
"In post","2022","Hackney and Newham","Unknown","Heterosexual / straight","80","80","31860","28690"
"In post","2022","Hackney and Newham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hackney and Newham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hackney and Newham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","AA/AO","Heterosexual / straight","380","360","28590","25740"
"In post","2022","Haringey and Islington","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","AA/AO","Undeclared","40","40","[c]","[c]"
"In post","2022","Haringey and Islington","AA/AO","Unknown","220","210","29140","29090"
"In post","2022","Haringey and Islington","EO","Heterosexual / straight","320","310","31320","31060"
"In post","2022","Haringey and Islington","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","EO","Undeclared","40","40","[c]","[c]"
"In post","2022","Haringey and Islington","EO","Unknown","130","120","31620","31060"
"In post","2022","Haringey and Islington","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","SEO/HEO","Heterosexual / straight","120","110","41760","41750"
"In post","2022","Haringey and Islington","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","SEO/HEO","Unknown","30","30","[c]","[c]"
"In post","2022","Haringey and Islington","Unknown","Heterosexual / straight","150","140","34060","34100"
"In post","2022","Haringey and Islington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Haringey and Islington","Unknown","Unknown","50","40","[c]","[c]"
"In post","2022","Harrow and Hillingdon","AA/AO","Heterosexual / straight","380","350","25350","25630"
"In post","2022","Harrow and Hillingdon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Harrow and Hillingdon","AA/AO","Undeclared","70","60","25190","25630"
"In post","2022","Harrow and Hillingdon","AA/AO","Unknown","70","60","24820","25110"
"In post","2022","Harrow and Hillingdon","EO","Heterosexual / straight","1410","1290","29400","29080"
"In post","2022","Harrow and Hillingdon","EO","LGBO","40","30","[c]","[c]"
"In post","2022","Harrow and Hillingdon","EO","Undeclared","240","210","29770","30100"
"In post","2022","Harrow and Hillingdon","EO","Unknown","220","200","29660","28650"
"In post","2022","Harrow and Hillingdon","G6/G7","Heterosexual / straight","70","60","64650","59500"
"In post","2022","Harrow and Hillingdon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Harrow and Hillingdon","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Harrow and Hillingdon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Harrow and Hillingdon","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Harrow and Hillingdon","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Harrow and Hillingdon","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Harrow and Hillingdon","SEO/HEO","Heterosexual / straight","510","490","37110","35990"
"In post","2022","Harrow and Hillingdon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Harrow and Hillingdon","SEO/HEO","Undeclared","100","100","38400","36950"
"In post","2022","Harrow and Hillingdon","SEO/HEO","Unknown","40","40","[c]","[c]"
"In post","2022","Harrow and Hillingdon","Unknown","Heterosexual / straight","50","50","33080","32320"
"In post","2022","Harrow and Hillingdon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Harrow and Hillingdon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Harrow and Hillingdon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","AA/AO","Heterosexual / straight","560","520","23690","21960"
"In post","2022","Hartlepool and Stockton-on-Tees","AA/AO","LGBO","30","30","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","AA/AO","Undeclared","60","50","23570","21260"
"In post","2022","Hartlepool and Stockton-on-Tees","AA/AO","Unknown","140","120","23510","21260"
"In post","2022","Hartlepool and Stockton-on-Tees","EO","Heterosexual / straight","370","330","28070","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","EO","Undeclared","30","30","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","EO","Unknown","90","80","28090","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","SEO/HEO","Heterosexual / straight","130","120","37700","35630"
"In post","2022","Hartlepool and Stockton-on-Tees","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","Unknown","Heterosexual / straight","120","120","30800","28200"
"In post","2022","Hartlepool and Stockton-on-Tees","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","AA/AO","Heterosexual / straight","280","260","25470","23770"
"In post","2022","Heart of Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","AA/AO","Undeclared","30","30","[c]","[c]"
"In post","2022","Heart of Essex","AA/AO","Unknown","120","110","25790","26140"
"In post","2022","Heart of Essex","EO","Heterosexual / straight","230","220","29360","29290"
"In post","2022","Heart of Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","EO","Unknown","50","50","[c]","[c]"
"In post","2022","Heart of Essex","G6/G7","Heterosexual / straight","90","80","58970","54770"
"In post","2022","Heart of Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","SEO/HEO","Heterosexual / straight","150","140","37690","36560"
"In post","2022","Heart of Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","Unknown","Heterosexual / straight","110","100","31200","30210"
"In post","2022","Heart of Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","Unknown","Unknown","40","30","[c]","[c]"
"In post","2022","Herefordshire, County of","AA/AO","Heterosexual / straight","150","140","24560","21170"
"In post","2022","Herefordshire, County of","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","AA/AO","Unknown","50","40","[c]","[c]"
"In post","2022","Herefordshire, County of","EO","Heterosexual / straight","110","110","27790","27570"
"In post","2022","Herefordshire, County of","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","SEO/HEO","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Herefordshire, County of","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Unknown","LGBO","[c]","[c]","[c]","[c]"
