"Status","Year","Ethnicity","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Inner London - East","120","120","24970","25110"
"New entrant CS","2021","Black","AA/AO","Inner London - West","90","90","24390","24100"
"New entrant CS","2021","Black","AA/AO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Outer London - East and North East","40","40","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Outer London - South","50","50","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","West Midlands","30","30","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Bedfordshire and Hertfordshire","50","50","[c]","[c]"
"New entrant CS","2021","Black","EO","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"New entrant CS","2021","Black","EO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Essex","50","50","28910","29290"
"New entrant CS","2021","Black","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Greater Manchester","50","50","[c]","[c]"
"New entrant CS","2021","Black","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Inner London - East","270","260","30570","31060"
"New entrant CS","2021","Black","EO","Inner London - West","170","160","29000","29000"
"New entrant CS","2021","Black","EO","Kent","50","50","[c]","[c]"
"New entrant CS","2021","Black","EO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Outer London - East and North East","140","140","31090","31060"
"New entrant CS","2021","Black","EO","Outer London - South","80","80","30980","31060"
"New entrant CS","2021","Black","EO","Outer London - West and North West","140","140","30820","31060"
"New entrant CS","2021","Black","EO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","West Midlands","60","60","26350","27570"
"New entrant CS","2021","Black","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","West Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","SEO/HEO","Inner London - East","90","80","37940","38890"
"New entrant CS","2021","Black","SEO/HEO","Inner London - West","180","180","35910","34170"
