"Status","Year","Sexual_orientation","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Southern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","HM Revenue and Customs (excl. agencies)","110","100","21470","21250"
"New entrant CS","2022","Unknown","Southern Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Scottish Courts and Tribunals Service","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Scottish Public Pensions Agency","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","HM Prison and Probation Service","200","180","27610","26140"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Home Office","70","60","28240","25770"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Surrey, East and West Sussex","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","HM Prison and Probation Service","170","160","25210","23140"
"New entrant CS","2022","Unknown","Tees Valley and Durham","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tees Valley and Durham","Valuation Office Agency","80","80","22110","21750"
"New entrant CS","2022","Unknown","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Cabinet Office (excl. agencies)","100","100","36820","28000"
"New entrant CS","2022","Unknown","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Prison and Probation Service","180","150","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Royal Fleet Auxiliary","150","150","20590","16190"
"New entrant CS","2022","Unknown","West Central Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Department for Work and Pensions (excl. agencies)","50","50","23270","21260"
"New entrant CS","2022","Unknown","West Central Scotland","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","HM Revenue and Customs (excl. agencies)","70","60","27970","26590"
"New entrant CS","2022","Unknown","West Central Scotland","Home Office","100","90","26590","24880"
"New entrant CS","2022","Unknown","West Central Scotland","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Ministry of Defence (excl. agencies)","60","60","26500","23540"
"New entrant CS","2022","Unknown","West Central Scotland","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Scottish Courts and Tribunals Service","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Scottish Government (excl. agencies)","140","140","36170","31540"
"New entrant CS","2022","Unknown","West Central Scotland","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Scottish Prison Service","130","130","21990","21640"
"New entrant CS","2022","Unknown","West Central Scotland","Social Security Scotland","300","290","27870","27230"
"New entrant CS","2022","Unknown","West Central Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Central Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Cabinet Office (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Department for Work and Pensions (excl. agencies)","90","80","26050","27570"
"New entrant CS","2022","Unknown","West Midlands","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","HM Courts and Tribunals Service","80","80","23030","20970"
"New entrant CS","2022","Unknown","West Midlands","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","HM Prison and Probation Service","240","210","27020","24800"
"New entrant CS","2022","Unknown","West Midlands","HM Revenue and Customs (excl. agencies)","330","320","24660","21250"
"New entrant CS","2022","Unknown","West Midlands","Home Office","70","70","26020","24880"
"New entrant CS","2022","Unknown","West Midlands","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Office of the Public Guardian","90","80","21660","20970"
"New entrant CS","2022","Unknown","West Midlands","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Wales and The Valleys","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Wales and The Valleys","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Wales and The Valleys","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Wales and The Valleys","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Wales and The Valleys","Department for Work and Pensions (excl. agencies)","60","60","24430","21260"
"New entrant CS","2022","Unknown","West Wales and The Valleys","Driver and Vehicle Licensing Agency","190","180","20310","18310"
"New entrant CS","2022","Unknown","West Wales and The Valleys","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
