"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Intelligence Analysis","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South Yorkshire","EO","60","60","26500","25310"
"In post","2022","Intelligence Analysis","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South Yorkshire","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Central Scotland","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Yorkshire","SEO/HEO","40","30","[c]","[c]"
"In post","2022","Internal Audit","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","50","50","39860","40000"
"In post","2022","Internal Audit","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","G6/G7","70","60","61840","59870"
"In post","2022","Internal Audit","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","SEO/HEO","80","80","43240","43660"
"In post","2022","Internal Audit","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Inner London - West","EO","80","80","27710","26510"
"In post","2022","International Trade","Inner London - West","G6/G7","500","500","56480","53460"
"In post","2022","International Trade","Inner London - West","SCS","90","80","82340","75040"
"In post","2022","International Trade","Inner London - West","SEO/HEO","540","530","36590","38160"
"In post","2022","International Trade","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Overseas","G6/G7","90","90","57020","54700"
"In post","2022","International Trade","Overseas","SCS","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Overseas","SEO/HEO","40","40","[c]","[c]"
"In post","2022","International Trade","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
