"Status","Year","Responsibility_level","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","G6/G7","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scotland","No function","50","50","54090","52130"
"New entrant CS","2022","G6/G7","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scotland","Unknown","340","320","56990","53480"
"New entrant CS","2022","G6/G7","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South East (England)","Digital, Data & Technology","40","30","[c]","[c]"
"New entrant CS","2022","G6/G7","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South East (England)","No function","70","70","57360","51440"
"New entrant CS","2022","G6/G7","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South East (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South West (England)","Digital, Data & Technology","70","70","51910","49700"
"New entrant CS","2022","G6/G7","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South West (England)","No function","140","140","53680","50020"
"New entrant CS","2022","G6/G7","South West (England)","Project Delivery","70","70","54210","54000"
"New entrant CS","2022","G6/G7","South West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","No function","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wales","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","No function","120","110","55180","49860"
"New entrant CS","2022","G6/G7","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","Commercial","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","Digital, Data & Technology","70","70","53000","50490"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","No function","140","130","54710","50000"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Yorkshire and The Humber","Unknown","50","50","57630","54780"
"New entrant CS","2022","SCS","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East of England","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East of England","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","No function","110","100","98840","90000"
"New entrant CS","2022","SCS","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North East (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North West (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South East (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South West (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","No function","240","230","33510","33080"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Midlands (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East of England","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East of England","No function","150","140","36420","35900"
