"Status","Year","Ethnicity","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Inner London - East","HM Revenue and Customs","50","50","35450","30750"
"New entrant CS","2022","Black","Inner London - East","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Ministry of Justice","160","150","32370","30520"
"New entrant CS","2022","Black","Inner London - East","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Attorney General's Departments","60","60","33300","26970"
"New entrant CS","2022","Black","Inner London - West","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Department for Work and Pensions","50","40","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Ministry of Justice","80","80","31540","28310"
"New entrant CS","2022","Black","Inner London - West","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - West","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Kent","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lancashire","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Leicestershire, Rutland and Northamptonshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Merseyside","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Eastern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North Yorkshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
