"Status","Year","Region_ITL2","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Southern Scotland","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","White","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","White","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","White","Foreign, Commonwealth and Development Office","40","40","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","White","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","White","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","White","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","White","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","White","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","Department of Health and Social Care","50","50","42420","38200"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","White","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
