"Status","Year","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Redbridge and Waltham Forest","Female","Unknown","220","180","27920","27270"
"In post","2021","Redbridge and Waltham Forest","Male","Heterosexual / straight","220","210","29420","31060"
"In post","2021","Redbridge and Waltham Forest","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Male","Unknown","90","90","29140","31060"
"In post","2021","Sandwell","Female","Heterosexual / straight","200","180","26950","27570"
"In post","2021","Sandwell","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","Female","Unknown","80","60","25960","27570"
"In post","2021","Sandwell","Male","Heterosexual / straight","90","90","28140","27570"
"In post","2021","Sandwell","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Female","Heterosexual / straight","140","130","28970","27570"
"In post","2021","Scottish Borders","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Female","Unknown","100","80","27980","27150"
"In post","2021","Scottish Borders","Male","Heterosexual / straight","120","120","31020","27570"
"In post","2021","Scottish Borders","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Male","Unknown","80","80","30260","27150"
"In post","2021","Sefton","Female","Heterosexual / straight","2280","2020","28940","25860"
"In post","2021","Sefton","Female","LGBO","70","70","29700","26370"
"In post","2021","Sefton","Female","Undeclared","230","190","28260","26370"
"In post","2021","Sefton","Female","Unknown","940","790","25330","21440"
"In post","2021","Sefton","Male","Heterosexual / straight","1620","1560","31550","27570"
"In post","2021","Sefton","Male","LGBO","80","80","29640","27030"
"In post","2021","Sefton","Male","Undeclared","210","190","33870","28210"
"In post","2021","Sefton","Male","Unknown","630","610","26850","24880"
"In post","2021","Sheffield","Female","Heterosexual / straight","2930","2590","32100","27570"
"In post","2021","Sheffield","Female","LGBO","120","120","33470","29730"
"In post","2021","Sheffield","Female","Undeclared","340","300","31840","27570"
"In post","2021","Sheffield","Female","Unknown","490","430","33720","28220"
"In post","2021","Sheffield","Male","Heterosexual / straight","2180","2120","34270","30200"
"In post","2021","Sheffield","Male","LGBO","140","140","32260","29730"
"In post","2021","Sheffield","Male","Undeclared","270","260","33290","30000"
"In post","2021","Sheffield","Male","Unknown","460","440","35770","31990"
"In post","2021","Shetland Islands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Female","Heterosexual / straight","360","330","27570","26670"
"In post","2021","Shropshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Female","Undeclared","40","30","[c]","[c]"
"In post","2021","Shropshire CC","Female","Unknown","70","70","28010","26330"
"In post","2021","Shropshire CC","Male","Heterosexual / straight","510","500","30130","29670"
"In post","2021","Shropshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Male","Undeclared","60","60","29460","29670"
"In post","2021","Shropshire CC","Male","Unknown","100","100","30790","29460"
"In post","2021","Solihull","Female","Heterosexual / straight","500","440","28450","26160"
"In post","2021","Solihull","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Female","Undeclared","60","50","29010","27370"
"In post","2021","Solihull","Female","Unknown","50","50","28970","27400"
"In post","2021","Solihull","Male","Heterosexual / straight","380","370","29110","26160"
"In post","2021","Solihull","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Male","Undeclared","50","50","31230","30830"
"In post","2021","Solihull","Male","Unknown","40","40","[c]","[c]"
"In post","2021","Somerset","Female","Heterosexual / straight","800","710","29130","27570"
"In post","2021","Somerset","Female","LGBO","30","30","[c]","[c]"
"In post","2021","Somerset","Female","Undeclared","120","110","30510","27570"
"In post","2021","Somerset","Female","Unknown","180","150","28980","27570"
"In post","2021","Somerset","Male","Heterosexual / straight","840","810","32470","32160"
"In post","2021","Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","Male","Undeclared","140","140","32300","33100"
"In post","2021","Somerset","Male","Unknown","210","200","33570","33290"
"In post","2021","South and West Derbyshire","Female","Heterosexual / straight","440","390","30790","27570"
"In post","2021","South and West Derbyshire","Female","LGBO","40","40","[c]","[c]"
"In post","2021","South and West Derbyshire","Female","Undeclared","70","60","35900","31650"
"In post","2021","South and West Derbyshire","Female","Unknown","120","100","30730","27570"
"In post","2021","South and West Derbyshire","Male","Heterosexual / straight","330","320","35050","31650"
"In post","2021","South and West Derbyshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Male","Undeclared","60","60","39830","35470"
"In post","2021","South and West Derbyshire","Male","Unknown","90","80","32520","28990"
"In post","2021","South Ayrshire","Female","Heterosexual / straight","120","110","28540","27570"
"In post","2021","South Ayrshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","South Ayrshire","Female","Unknown","40","40","[c]","[c]"
"In post","2021","South Ayrshire","Male","Heterosexual / straight","70","70","27850","27570"
"In post","2021","South Ayrshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","Female","Heterosexual / straight","1470","1240","29810","27570"
"In post","2021","South Hampshire","Female","LGBO","70","70","28620","27570"
"In post","2021","South Hampshire","Female","Undeclared","110","90","29280","26670"
"In post","2021","South Hampshire","Female","Unknown","420","340","30340","27570"
"In post","2021","South Hampshire","Male","Heterosexual / straight","1370","1230","29980","27570"
"In post","2021","South Hampshire","Male","LGBO","60","60","31450","26860"
"In post","2021","South Hampshire","Male","Undeclared","150","140","31660","32670"
"In post","2021","South Hampshire","Male","Unknown","390","350","30120","26590"
"In post","2021","South Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","Female","Heterosexual / straight","1270","1110","31280","27570"
"In post","2021","South Lanarkshire","Female","LGBO","50","40","[c]","[c]"
"In post","2021","South Lanarkshire","Female","Undeclared","140","110","27040","25560"
"In post","2021","South Lanarkshire","Female","Unknown","830","710","27080","21440"
"In post","2021","South Lanarkshire","Male","Heterosexual / straight","720","680","34140","31810"
"In post","2021","South Lanarkshire","Male","LGBO","60","60","31520","25840"
"In post","2021","South Lanarkshire","Male","Undeclared","90","80","29030","26120"
"In post","2021","South Lanarkshire","Male","Unknown","540","520","28480","25560"
"In post","2021","South Nottinghamshire","Female","Heterosexual / straight","280","260","30280","27380"
"In post","2021","South Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Female","Undeclared","40","30","[c]","[c]"
"In post","2021","South Nottinghamshire","Female","Unknown","50","40","[c]","[c]"
"In post","2021","South Nottinghamshire","Male","Heterosexual / straight","270","260","31340","28220"
"In post","2021","South Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Male","Undeclared","50","50","31370","29330"
"In post","2021","South Nottinghamshire","Male","Unknown","70","70","29890","28530"
"In post","2021","South Teesside","Female","Heterosexual / straight","530","460","27010","25480"
"In post","2021","South Teesside","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Female","Undeclared","60","60","26630","27370"
"In post","2021","South Teesside","Female","Unknown","140","120","25240","25370"
"In post","2021","South Teesside","Male","Heterosexual / straight","240","230","25500","24890"
"In post","2021","South Teesside","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Male","Undeclared","40","40","[c]","[c]"
"In post","2021","South Teesside","Male","Unknown","80","80","27770","26120"
"In post","2021","South West Wales","Female","Heterosexual / straight","660","600","30090","27570"
"In post","2021","South West Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Female","Undeclared","80","80","31660","27570"
"In post","2021","South West Wales","Female","Unknown","110","90","25680","24770"
"In post","2021","South West Wales","Male","Heterosexual / straight","410","400","31330","27570"
"In post","2021","South West Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","Male","Undeclared","80","70","33420","28850"
"In post","2021","South West Wales","Male","Unknown","80","70","26940","26750"
"In post","2021","Southampton","Female","Heterosexual / straight","510","450","29880","27570"
"In post","2021","Southampton","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southampton","Female","Undeclared","90","80","30300","26780"
"In post","2021","Southampton","Female","Unknown","100","80","26370","25740"
"In post","2021","Southampton","Male","Heterosexual / straight","390","380","38320","31910"
"In post","2021","Southampton","Male","LGBO","30","30","[c]","[c]"
"In post","2021","Southampton","Male","Undeclared","70","70","36440","30040"
"In post","2021","Southampton","Male","Unknown","80","80","33170","27570"
"In post","2021","Southend-on-Sea","Female","Heterosexual / straight","440","390","30900","29290"
"In post","2021","Southend-on-Sea","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Female","Undeclared","80","70","30500","29290"
"In post","2021","Southend-on-Sea","Female","Unknown","250","210","30050","28130"
"In post","2021","Southend-on-Sea","Male","Heterosexual / straight","300","280","35330","31870"
"In post","2021","Southend-on-Sea","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","Male","Undeclared","50","50","35130","32100"
"In post","2021","Southend-on-Sea","Male","Unknown","170","160","32990","31810"
"In post","2021","Staffordshire CC","Female","Heterosexual / straight","1520","1400","29860","27570"
"In post","2021","Staffordshire CC","Female","LGBO","110","100","28100","26810"
"In post","2021","Staffordshire CC","Female","Undeclared","150","130","29840","27570"
"In post","2021","Staffordshire CC","Female","Unknown","320","280","26960","24920"
"In post","2021","Staffordshire CC","Male","Heterosexual / straight","1330","1290","31340","27680"
"In post","2021","Staffordshire CC","Male","LGBO","70","60","28280","26670"
"In post","2021","Staffordshire CC","Male","Undeclared","180","170","30590","28110"
"In post","2021","Staffordshire CC","Male","Unknown","310","300","27420","26520"
"In post","2021","Stoke-on-Trent","Female","Heterosexual / straight","600","530","24860","21170"
"In post","2021","Stoke-on-Trent","Female","LGBO","30","30","[c]","[c]"
"In post","2021","Stoke-on-Trent","Female","Undeclared","50","40","24450","21010"
"In post","2021","Stoke-on-Trent","Female","Unknown","150","120","25260","21050"
"In post","2021","Stoke-on-Trent","Male","Heterosexual / straight","290","270","25800","22530"
"In post","2021","Stoke-on-Trent","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Stoke-on-Trent","Male","Undeclared","30","30","[c]","[c]"
"In post","2021","Stoke-on-Trent","Male","Unknown","70","60","26000","25910"
"In post","2021","Suffolk","Female","Heterosexual / straight","1440","1300","27430","26630"
"In post","2021","Suffolk","Female","LGBO","60","60","27510","27570"
"In post","2021","Suffolk","Female","Undeclared","170","160","26920","25560"
"In post","2021","Suffolk","Female","Unknown","470","420","27680","26750"
"In post","2021","Suffolk","Male","Heterosexual / straight","1260","1220","29820","27570"
"In post","2021","Suffolk","Male","LGBO","60","60","27870","27370"
"In post","2021","Suffolk","Male","Undeclared","210","210","29220","27720"
"In post","2021","Suffolk","Male","Unknown","500","480","31220","29270"
"In post","2021","Sunderland","Female","Heterosexual / straight","2070","1680","25050","21440"
"In post","2021","Sunderland","Female","LGBO","50","40","[c]","[c]"
"In post","2021","Sunderland","Female","Undeclared","220","170","23830","21440"
"In post","2021","Sunderland","Female","Unknown","760","610","23110","21270"
"In post","2021","Sunderland","Male","Heterosexual / straight","830","780","27030","25560"
"In post","2021","Sunderland","Male","LGBO","50","40","[c]","[c]"
"In post","2021","Sunderland","Male","Undeclared","120","100","26360","25560"
"In post","2021","Sunderland","Male","Unknown","350","330","25280","21400"
"In post","2021","Swansea","Female","Heterosexual / straight","3340","2890","26220","21590"
