"Status","Year","Responsibility_level","Sexual_orientation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","SCS","LGBO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Policy","30","30","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Unknown","200","190","84510","72000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Commercial","150","150","36320","35900"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Communications","110","110","36430","35230"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Digital, Data and Technology","420","420","37360","36550"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Economics","170","170","32920","32620"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Finance","190","190","37010","36740"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Human Resources","170","170","34440","34010"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","International Trade","50","50","32930","31800"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Knowledge and Information Management","60","60","35280","33000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Legal","230","220","36310","38000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Medicine","80","70","37190","37890"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Operational Delivery","1280","1210","35470","35000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Operational Research","50","50","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Other","210","210","34270","34000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Policy","1070","1050","34110","33570"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Project Delivery","430","430","36150","35060"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Property","160","160","34700","33300"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Science and Engineering","450","400","34920","33300"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Security","60","50","35370","34710"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Social Research","130","120","33460","32540"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Statistics","130","130","34150","32540"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Tax","100","100","32300","31810"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Unknown","790","780","35370","35000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Operational Delivery","120","110","34220","32540"
"New entrant CS","2021","SEO/HEO","LGBO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Policy","170","160","33450","33570"
"New entrant CS","2021","SEO/HEO","LGBO","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Science and Engineering","40","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Unknown","100","100","33780","32390"
"New entrant CS","2021","SEO/HEO","LGBO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Operational Delivery","160","140","35160","33950"
"New entrant CS","2021","SEO/HEO","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Policy","150","150","33700","33390"
"New entrant CS","2021","SEO/HEO","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Science and Engineering","60","50","35750","36330"
"New entrant CS","2021","SEO/HEO","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Unknown","60","60","35260","34550"
"New entrant CS","2021","SEO/HEO","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Commercial","80","80","37070","37420"
"New entrant CS","2021","SEO/HEO","Unknown","Communications","60","60","36810","36660"
"New entrant CS","2021","SEO/HEO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Digital, Data and Technology","350","350","37060","36740"
"New entrant CS","2021","SEO/HEO","Unknown","Economics","100","90","34180","32790"
"New entrant CS","2021","SEO/HEO","Unknown","Finance","120","120","35860","33000"
"New entrant CS","2021","SEO/HEO","Unknown","Human Resources","60","60","34790","33060"
"New entrant CS","2021","SEO/HEO","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Legal","80","80","30880","30850"
"New entrant CS","2021","SEO/HEO","Unknown","Medicine","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Operational Delivery","430","410","34250","32790"
"New entrant CS","2021","SEO/HEO","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Other","120","120","35930","35050"
"New entrant CS","2021","SEO/HEO","Unknown","Policy","600","590","34800","33570"
"New entrant CS","2021","SEO/HEO","Unknown","Project Delivery","140","140","36080","35900"
"New entrant CS","2021","SEO/HEO","Unknown","Property","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Science and Engineering","60","60","34220","33000"
"New entrant CS","2021","SEO/HEO","Unknown","Security","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Social Research","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Statistics","50","50","33850","32540"
"New entrant CS","2021","SEO/HEO","Unknown","Tax","150","150","32910","31810"
"New entrant CS","2021","SEO/HEO","Unknown","Unknown","1040","1030","31400","28000"
"New entrant CS","2021","SEO/HEO","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Operational Delivery","940","870","23240","22920"
"New entrant CS","2021","Unknown","Heterosexual / straight","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Science and Engineering","50","50","35980","33000"
"New entrant CS","2021","Unknown","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Operational Delivery","80","80","22920","22920"
"New entrant CS","2021","Unknown","LGBO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Operational Delivery","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Operational Delivery","390","340","22450","22920"
"New entrant CS","2021","Unknown","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","330","330","[c]","[c]"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Counter Fraud","250","240","22680","21260"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Digital, Data and Technology","130","130","20530","21170"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Economics","50","50","21350","19860"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Finance","80","80","21170","21250"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Human Resources","160","150","21460","21170"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
