"Status","Year","Ethnicity","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Female","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Tower Hamlets","50","50","37910","33450"
"New entrant CS","2022","Black","Female","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Westminster","260","250","34440","32560"
"New entrant CS","2022","Black","Female","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Birmingham","50","50","28500","27570"
"New entrant CS","2022","Black","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Croydon","30","30","[c]","[c]"
"New entrant CS","2022","Black","Male","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Greater Manchester South West","30","30","[c]","[c]"
"New entrant CS","2022","Black","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Lambeth","30","30","[c]","[c]"
"New entrant CS","2022","Black","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Manchester","30","30","[c]","[c]"
"New entrant CS","2022","Black","Male","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Tower Hamlets","40","40","[c]","[c]"
"New entrant CS","2022","Black","Male","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","West Surrey","[c]","[c]","[c]","[c]"
