"Status","Year","Sexual_orientation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Inner London - West","100","90","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Inner London - West","60","60","38260","34710"
"Leaver CS","2022","Unknown","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Unknown","100","80","22560","21590"
"Leaver CS","2022","Unknown","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Devon","30","20","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","East Anglia","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","East Wales","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Eastern Scotland","80","60","23310","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Essex","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Greater Manchester","130","110","27670","26120"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Inner London - East","50","50","29740","31060"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Inner London - West","60","60","39880","35000"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Lancashire","160","140","25790","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Merseyside","100","80","27070","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","160","140","26810","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Outer London - East and North East","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Outer London - West and North West","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","South Yorkshire","60","40","27790","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Tees Valley and Durham","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","West Central Scotland","70","60","23910","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","West Midlands","110","90","25450","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","West Wales and The Valleys","80","70","23820","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","West Yorkshire","130","110","30370","27570"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Inner London - East","130","110","56440","53190"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Inner London - West","160","150","49840","40650"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","West Yorkshire","60","50","35570","29250"
"Leaver CS","2022","Unknown","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","210","30","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Derbyshire and Nottinghamshire","180","150","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","East Wales","300","250","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Eastern Scotland","360","330","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Essex","70","50","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Greater Manchester","380","330","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Hampshire and Isle of Wight","110","90","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Inner London - East","290","260","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Inner London - West","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Lancashire","110","90","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","150","120","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Merseyside","310","260","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Northern Ireland","110","100","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Northumberland, and Tyne and Wear","760","600","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Outer London - South","110","100","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
