"Status","Year","Parent_department","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Department for Digital, Culture, Media and Sport","100","100","26110","26180"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Department for Digital, Culture, Media and Sport","60","60","54380","51730"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Department for Digital, Culture, Media and Sport","230","230","34380","34020"
"New entrant CS","2022","Department for Education","AA/AO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Department for Education (excl. agencies)","260","250","25700","25000"
"New entrant CS","2022","Department for Education","EO","Education and Skills Funding Agency","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Department for Education (excl. agencies)","140","140","54100","49860"
"New entrant CS","2022","Department for Education","G6/G7","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SCS","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SCS","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SCS","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Department for Education (excl. agencies)","380","370","34180","36500"
"New entrant CS","2022","Department for Education","SEO/HEO","Education and Skills Funding Agency","110","110","33060","32940"
"New entrant CS","2022","Department for Education","SEO/HEO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Animal and Plant Health Agency","230","230","22190","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Department for Environment, Food and Rural Affairs (excl. agencies)","50","40","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Rural Payments Agency","480","450","21220","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","EO","Animal and Plant Health Agency","160","160","25760","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","EO","Centre for Environment, Fisheries and Aquaculture Science","30","30","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","240","230","25660","25170"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","EO","Rural Payments Agency","40","40","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","EO","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","420","410","52280","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Animal and Plant Health Agency","100","100","33970","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Centre for Environment, Fisheries and Aquaculture Science","30","30","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","1070","1050","33780","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","EO","Department for International Trade","160","160","26070","26250"
"New entrant CS","2022","Department for International Trade","G6/G7","Department for International Trade","70","60","55940","51710"
"New entrant CS","2022","Department for International Trade","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","SEO/HEO","Department for International Trade","210","210","34030","31800"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","AA/AO","Department for Levelling Up, Housing and Communities (excl. agencies)","40","30","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","AA/AO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","140","140","26780","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","EO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","EO","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","G6/G7","Department for Levelling Up, Housing and Communities (excl. agencies)","110","110","53120","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","G6/G7","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SCS","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Department for Levelling Up, Housing and Communities (excl. agencies)","320","310","34140","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","AA/AO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","AA/AO","Driver and Vehicle Licensing Agency","580","530","20270","21840"
"New entrant CS","2022","Department for Transport","AA/AO","Driver and Vehicle Standards Agency","190","180","22470","21840"
"New entrant CS","2022","Department for Transport","AA/AO","Maritime and Coastguard Agency","90","90","24920","26840"
"New entrant CS","2022","Department for Transport","AA/AO","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","EO","Department for Transport (excl. agencies)","110","110","27030","26130"
"New entrant CS","2022","Department for Transport","EO","Driver and Vehicle Licensing Agency","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","EO","Driver and Vehicle Standards Agency","380","370","26530","26130"
"New entrant CS","2022","Department for Transport","EO","Maritime and Coastguard Agency","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","EO","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","G6/G7","Department for Transport (excl. agencies)","220","220","56390","54110"
"New entrant CS","2022","Department for Transport","G6/G7","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","G6/G7","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","G6/G7","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","SCS","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","SCS","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","SEO/HEO","Department for Transport (excl. agencies)","360","350","36810","34710"
"New entrant CS","2022","Department for Transport","SEO/HEO","Driver and Vehicle Licensing Agency","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","SEO/HEO","Driver and Vehicle Standards Agency","70","70","34750","30730"
"New entrant CS","2022","Department for Transport","SEO/HEO","Maritime and Coastguard Agency","60","50","38010","38650"
"New entrant CS","2022","Department for Transport","SEO/HEO","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","AA/AO","Department for Work and Pensions (excl. agencies)","4660","4560","21600","21260"
"New entrant CS","2022","Department for Work and Pensions","AA/AO","Health and Safety Executive","50","50","20650","20730"
"New entrant CS","2022","Department for Work and Pensions","EO","Department for Work and Pensions (excl. agencies)","4870","4740","28220","27570"
"New entrant CS","2022","Department for Work and Pensions","EO","Health and Safety Executive","100","100","26430","26370"
"New entrant CS","2022","Department for Work and Pensions","G6/G7","Department for Work and Pensions (excl. agencies)","230","220","56170","55000"
"New entrant CS","2022","Department for Work and Pensions","G6/G7","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","SCS","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","SCS","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","SEO/HEO","Department for Work and Pensions (excl. agencies)","510","510","35750","36000"
"New entrant CS","2022","Department for Work and Pensions","SEO/HEO","Health and Safety Executive","130","120","40600","36040"
"New entrant CS","2022","Department of Health and Social Care","AA/AO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","AA/AO","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","AA/AO","Public Health England","30","20","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","AA/AO","UK Health Security Agency","270","240","21430","20040"
"New entrant CS","2022","Department of Health and Social Care","EO","Department of Health and Social Care (excl. agencies)","260","180","26540","27270"
"New entrant CS","2022","Department of Health and Social Care","EO","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
