"Status","Year","Region_ITL2","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","West Yorkshire","White","Undeclared","50","40","[c]","[c]"
"New entrant CS","2021","West Yorkshire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Asian","Heterosexual / straight","70","70","28990","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Black","Heterosexual / straight","50","50","26440","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Unknown","200","190","27740","26130"
"New entrant CS","2022","Bedfordshire and Hertfordshire","White","Heterosexual / straight","310","300","30080","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","White","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","Heterosexual / straight","80","80","30370","28350"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","Heterosexual / straight","60","60","27250","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","400","380","28060","26130"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","White","Heterosexual / straight","590","570","29770","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","White","LGBO","60","60","30710","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","White","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Unknown","180","170","25070","23140"
"New entrant CS","2022","Cheshire","White","Heterosexual / straight","310","300","29330","27250"
"New entrant CS","2022","Cheshire","White","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Cheshire","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","White","Heterosexual / straight","170","160","25540","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","White","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Unknown","150","140","23850","21300"
"New entrant CS","2022","Cumbria","White","Heterosexual / straight","170","160","28860","24920"
"New entrant CS","2022","Cumbria","White","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Asian","Heterosexual / straight","150","150","26780","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Black","Heterosexual / straight","90","80","26360","26480"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Mixed","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","610","580","26290","24800"
"New entrant CS","2022","Derbyshire and Nottinghamshire","White","Heterosexual / straight","960","920","27730","26130"
"New entrant CS","2022","Derbyshire and Nottinghamshire","White","LGBO","110","110","26550","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","White","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Unknown","280","270","25330","23140"
"New entrant CS","2022","Devon","White","Heterosexual / straight","530","510","28190","24290"
"New entrant CS","2022","Devon","White","LGBO","70","70","24660","21750"
"New entrant CS","2022","Devon","White","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Devon","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Unknown","200","190","26430","23140"
"New entrant CS","2022","Dorset and Somerset","White","Heterosexual / straight","400","390","27080","24620"
"New entrant CS","2022","Dorset and Somerset","White","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Asian","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","East Anglia","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Asian","Undeclared","[c]","[c]","[c]","[c]"
