"Status","Year","Region_ITL2","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Surrey, East and West Sussex","40-49","Male","100","100","28420","27570"
"New entrant CS","2021","Surrey, East and West Sussex","50-59","Female","150","140","26930","27570"
"New entrant CS","2021","Surrey, East and West Sussex","50-59","Male","120","110","29780","27570"
"New entrant CS","2021","Surrey, East and West Sussex","60-64","Female","30","30","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","20-29","Female","170","170","22480","22350"
"New entrant CS","2021","Tees Valley and Durham","20-29","Male","120","120","22110","21010"
"New entrant CS","2021","Tees Valley and Durham","30-39","Female","100","90","23700","21010"
"New entrant CS","2021","Tees Valley and Durham","30-39","Male","90","90","25270","22850"
"New entrant CS","2021","Tees Valley and Durham","40-49","Female","60","60","26190","22350"
"New entrant CS","2021","Tees Valley and Durham","40-49","Male","40","40","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","50-59","Female","50","50","23410","21010"
"New entrant CS","2021","Tees Valley and Durham","50-59","Male","40","40","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","20-29","Female","200","200","27820","28000"
"New entrant CS","2021","Unknown","20-29","Male","150","150","28270","27570"
"New entrant CS","2021","Unknown","30-39","Female","110","110","34240","27570"
"New entrant CS","2021","Unknown","30-39","Male","80","80","32560","27570"
"New entrant CS","2021","Unknown","40-49","Female","90","90","[c]","[c]"
"New entrant CS","2021","Unknown","40-49","Male","60","60","[c]","[c]"
"New entrant CS","2021","Unknown","50-59","Female","90","90","[c]","[c]"
"New entrant CS","2021","Unknown","50-59","Male","70","70","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","20-29","Female","330","320","23910","21430"
"New entrant CS","2021","West Central Scotland","20-29","Male","230","230","24110","21010"
"New entrant CS","2021","West Central Scotland","30-39","Female","200","190","29460","26160"
"New entrant CS","2021","West Central Scotland","30-39","Male","200","200","27440","24570"
"New entrant CS","2021","West Central Scotland","40-49","Female","140","140","28800","26160"
"New entrant CS","2021","West Central Scotland","40-49","Male","130","130","31400","26550"
"New entrant CS","2021","West Central Scotland","50-59","Female","120","120","27820","26160"
"New entrant CS","2021","West Central Scotland","50-59","Male","100","100","31810","25980"
"New entrant CS","2021","West Central Scotland","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","20-29","Female","480","470","24400","22920"
"New entrant CS","2021","West Midlands","20-29","Male","320","310","24550","22850"
"New entrant CS","2021","West Midlands","30-39","Female","300","280","29550","27570"
"New entrant CS","2021","West Midlands","30-39","Male","230","230","30440","27570"
"New entrant CS","2021","West Midlands","40-49","Female","240","220","32820","27570"
"New entrant CS","2021","West Midlands","40-49","Male","150","150","33890","27570"
"New entrant CS","2021","West Midlands","50-59","Female","120","120","29740","27570"
"New entrant CS","2021","West Midlands","50-59","Male","110","110","37530","30820"
"New entrant CS","2021","West Midlands","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","16-19","Female","40","30","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","20-29","Female","230","220","22180","21430"
"New entrant CS","2021","West Wales and The Valleys","20-29","Male","180","170","22230","21590"
"New entrant CS","2021","West Wales and The Valleys","30-39","Female","150","130","23790","22350"
"New entrant CS","2021","West Wales and The Valleys","30-39","Male","100","90","27290","26130"
"New entrant CS","2021","West Wales and The Valleys","40-49","Female","80","70","25240","21590"
"New entrant CS","2021","West Wales and The Valleys","40-49","Male","80","80","28610","26240"
"New entrant CS","2021","West Wales and The Valleys","50-59","Female","80","70","25580","22350"
"New entrant CS","2021","West Wales and The Valleys","50-59","Male","50","50","27950","22350"
"New entrant CS","2021","West Wales and The Valleys","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","16-19","Male","30","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","20-29","Female","610","600","25080","24000"
"New entrant CS","2021","West Yorkshire","20-29","Male","510","510","24730","23440"
"New entrant CS","2021","West Yorkshire","30-39","Female","280","270","29250","27570"
"New entrant CS","2021","West Yorkshire","30-39","Male","270","270","28510","27570"
"New entrant CS","2021","West Yorkshire","40-49","Female","240","230","32050","27570"
"New entrant CS","2021","West Yorkshire","40-49","Male","180","170","32720","27570"
"New entrant CS","2021","West Yorkshire","50-59","Female","170","160","31400","27570"
"New entrant CS","2021","West Yorkshire","50-59","Male","120","110","35260","27570"
"New entrant CS","2021","West Yorkshire","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","20-29","Female","150","150","25960","26350"
"New entrant CS","2022","Bedfordshire and Hertfordshire","20-29","Male","100","100","27440","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","30-39","Female","80","80","27530","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","30-39","Male","60","60","30010","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","40-49","Female","80","70","32110","28170"
"New entrant CS","2022","Bedfordshire and Hertfordshire","40-49","Male","50","50","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","50-59","Female","100","90","30310","28880"
"New entrant CS","2022","Bedfordshire and Hertfordshire","50-59","Male","70","70","31010","29290"
"New entrant CS","2022","Bedfordshire and Hertfordshire","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","20-29","Female","300","300","26090","25440"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","20-29","Male","180","170","26140","25540"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","30-39","Female","180","170","29020","27700"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","30-39","Male","150","150","31180","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","40-49","Female","130","120","33000","29290"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","40-49","Male","90","90","31500","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","50-59","Female","110","110","28140","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","50-59","Male","100","90","35870","29290"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","20-29","Female","140","130","24300","23140"
"New entrant CS","2022","Cheshire","20-29","Male","70","60","24890","23140"
"New entrant CS","2022","Cheshire","30-39","Female","90","90","28420","24800"
"New entrant CS","2022","Cheshire","30-39","Male","70","60","30370","27700"
"New entrant CS","2022","Cheshire","40-49","Female","50","50","31220","27880"
"New entrant CS","2022","Cheshire","40-49","Male","30","30","[c]","[c]"
"New entrant CS","2022","Cheshire","50-59","Female","60","50","28450","26310"
"New entrant CS","2022","Cheshire","50-59","Male","50","50","32450","32770"
"New entrant CS","2022","Cheshire","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","20-29","Female","40","30","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","30-39","Female","30","30","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","50-59","Female","40","30","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","20-29","Female","50","40","[c]","[c]"
"New entrant CS","2022","Cumbria","20-29","Male","40","40","[c]","[c]"
"New entrant CS","2022","Cumbria","30-39","Female","60","60","23980","21300"
"New entrant CS","2022","Cumbria","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","40-49","Female","50","40","27310","24380"
"New entrant CS","2022","Cumbria","40-49","Male","30","30","[c]","[c]"
"New entrant CS","2022","Cumbria","50-59","Female","30","30","[c]","[c]"
"New entrant CS","2022","Cumbria","50-59","Male","40","30","[c]","[c]"
"New entrant CS","2022","Cumbria","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","20-29","Female","450","450","25070","23170"
"New entrant CS","2022","Derbyshire and Nottinghamshire","20-29","Male","350","350","25090","23840"
"New entrant CS","2022","Derbyshire and Nottinghamshire","30-39","Female","300","280","27580","26310"
"New entrant CS","2022","Derbyshire and Nottinghamshire","30-39","Male","230","220","27990","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","40-49","Female","240","220","28600","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","40-49","Male","170","170","30420","26590"
