"Status","Year","Sex","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","Kingston upon Hull, City of","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lambeth","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lambeth","Department for Work and Pensions","120","120","29930","31060"
"New entrant CS","2021","Female","Lambeth","Department of Health and Social Care","470","400","37920","34030"
"New entrant CS","2021","Female","Lambeth","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lambeth","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lambeth","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Female","Lambeth","National Crime Agency","180","180","37290","34520"
"New entrant CS","2021","Female","Lancaster and Wyre","Department for Work and Pensions","60","60","23120","21010"
"New entrant CS","2021","Female","Lancaster and Wyre","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lancaster and Wyre","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Department for Work and Pensions","330","320","27110","27570"
"New entrant CS","2021","Female","Leeds","Department of Health and Social Care","240","210","36080","31370"
"New entrant CS","2021","Female","Leeds","HM Revenue and Customs","160","160","23620","20140"
"New entrant CS","2021","Female","Leeds","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Home Office","30","30","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leeds","Ministry of Justice","170","170","24810","22850"
"New entrant CS","2021","Female","Leeds","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicester","Department for Work and Pensions","120","120","24780","27570"
"New entrant CS","2021","Female","Leicester","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicester","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicester","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2021","Female","Leicestershire CC and Rutland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","Department for Work and Pensions","140","130","29910","31060"
"New entrant CS","2021","Female","Lewisham and Southwark","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lewisham and Southwark","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2021","Female","Lincolnshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lisburn and Castlereagh","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lisburn and Castlereagh","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Liverpool","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Liverpool","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Liverpool","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Liverpool","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Liverpool","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Liverpool","HM Revenue and Customs","120","120","22310","20140"
"New entrant CS","2021","Female","Liverpool","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Liverpool","Home Office","50","50","26180","24880"
"New entrant CS","2021","Female","Liverpool","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Liverpool","Ministry of Justice","70","60","21610","19930"
"New entrant CS","2021","Female","Liverpool","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Liverpool","Other Cabinet Office Agencies","30","30","[c]","[c]"
"New entrant CS","2021","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Luton","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Female","Luton","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Luton","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Department for Education","90","90","33310","29360"
"New entrant CS","2021","Female","Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Department for Work and Pensions","160","160","30400","27570"
"New entrant CS","2021","Female","Manchester","Department of Health and Social Care","100","80","28540","23140"
"New entrant CS","2021","Female","Manchester","HM Revenue and Customs","60","60","31980","31810"
"New entrant CS","2021","Female","Manchester","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Ministry of Justice","90","90","23120","19930"
"New entrant CS","2021","Female","Manchester","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Office for Standards in Education","30","30","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Manchester","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medway","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medway","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medway","Department for Work and Pensions","50","50","[c]","[c]"
"New entrant CS","2021","Female","Medway","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medway","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Medway","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Female","Medway","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Merton, Kingston upon Thames and Sutton","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Merton, Kingston upon Thames and Sutton","Department for Work and Pensions","100","100","30390","31060"
"New entrant CS","2021","Female","Merton, Kingston upon Thames and Sutton","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Merton, Kingston upon Thames and Sutton","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Merton, Kingston upon Thames and Sutton","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Kent","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Kent","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Female","Mid Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Lancashire","Department for Work and Pensions","50","50","23280","21010"
"New entrant CS","2021","Female","Mid Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Lancashire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Mid Lancashire","Ministry of Justice","40","30","[c]","[c]"
"New entrant CS","2021","Female","Milton Keynes","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Milton Keynes","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Milton Keynes","Department for Work and Pensions","50","50","[c]","[c]"
"New entrant CS","2021","Female","Milton Keynes","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Monmouthshire and Newport","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Monmouthshire and Newport","Department for Business, Energy and Industrial Strategy","100","90","27840","23320"
"New entrant CS","2021","Female","Monmouthshire and Newport","Department for Work and Pensions","60","60","26630","27570"
"New entrant CS","2021","Female","Monmouthshire and Newport","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Monmouthshire and Newport","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Monmouthshire and Newport","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Female","Monmouthshire and Newport","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Monmouthshire and Newport","United Kingdom Statistics Authority","220","210","29960","29540"
"New entrant CS","2021","Female","Monmouthshire and Newport","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Na h-Eileanan Siar","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Na h-Eileanan Siar","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Na h-Eileanan Siar","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Newry, Mourne and Down","Ministry of Defence","[c]","[c]","[c]","[c]"
