"Status","Year","Region_ITL3","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Westminster","HM Revenue and Customs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Treasury (excl. agencies)","G6/G7","60","60","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Treasury (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","HM Treasury (excl. agencies)","SEO/HEO","90","90","[c]","[c]"
"Leaver Dept.","2022","Westminster","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Home Office","EO","50","50","[c]","[c]"
"Leaver Dept.","2022","Westminster","Home Office","G6/G7","130","120","61520","57710"
"Leaver Dept.","2022","Westminster","Home Office","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Home Office","SEO/HEO","200","200","38980","40640"
"Leaver Dept.","2022","Westminster","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Institute for Apprenticeships and Technical Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Legal Aid Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Ministry of Defence (excl. agencies)","SEO/HEO","90","90","41600","41500"
"Leaver Dept.","2022","Westminster","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Ministry of Justice (excl. agencies)","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Westminster","Ministry of Justice (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Ministry of Justice (excl. agencies)","SEO/HEO","140","140","37930","36960"
"Leaver Dept.","2022","Westminster","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Northern Ireland Office","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office of the Secretary of State for Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Public Health England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Serious Fraud Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","Standards and Testing Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Health Security Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Health Security Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Statistics Authority","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Westminster","UK Statistics Authority","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Defence Science and Technology Laboratory","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Public Health England","AA/AO","110","100","20210","19880"
"Leaver Dept.","2022","Wiltshire","Public Health England","EO","120","110","24470","24100"
"Leaver Dept.","2022","Wiltshire","Public Health England","G6/G7","180","170","56700","52610"
"Leaver Dept.","2022","Wiltshire","Public Health England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","Public Health England","SEO/HEO","350","330","34480","36330"
"Leaver Dept.","2022","Wiltshire","UK Health Security Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wiltshire","UK Health Security Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","The Insolvency Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wirral","The Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wolverhampton","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Public Health England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Rural Payments Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Worcestershire CC","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Health and Safety Executive","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","HM Courts and Tribunals Service","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Ministry of Justice (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Public Health England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Rural Payments Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","York","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
