"Status","Year","Region_ITL2","Sexual_orientation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Department for Work and Pensions","60","60","26180","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Ministry of Justice","100","100","20800","19530"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","Department for Work and Pensions","50","50","27200","27570"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","Ministry of Defence","100","100","28200","22640"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Attorney General's Departments","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Department for Work and Pensions","280","280","26320","27570"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","HM Revenue and Customs","90","80","24050","20140"
"New entrant CS","2021","Merseyside","Heterosexual / straight","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Home Office","60","60","24410","21430"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Ministry of Justice","50","50","21890","20600"
"New entrant CS","2021","Merseyside","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Other Cabinet Office Agencies","60","60","37680","34800"
"New entrant CS","2021","Merseyside","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","HM Land Registry","30","30","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","HM Revenue and Customs","210","200","22120","20140"
"New entrant CS","2021","Merseyside","Unknown","Home Office","100","100","25680","21430"
"New entrant CS","2021","Merseyside","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Ministry of Justice","60","50","21280","19930"
"New entrant CS","2021","Merseyside","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Heterosexual / straight","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Heterosexual / straight","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Heterosexual / straight","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Heterosexual / straight","Scottish Government","40","40","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","LGBO","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","Scottish Government","60","60","27070","22570"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Department for Environment, Food and Rural Affairs","100","100","30510","29180"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Department for Work and Pensions","120","120","26540","27570"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Ministry of Defence","90","90","28290","20920"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Office for Standards in Education","[c]","[c]","[c]","[c]"
