"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Heterosexual / straight","360","320","36190","32650"
"New entrant CS","2021","30-39","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Undeclared","70","60","38650","36330"
"New entrant CS","2021","30-39","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government (excl. agencies)","Heterosexual / straight","110","100","37410","38540"
"New entrant CS","2021","30-39","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government (excl. agencies)","Unknown","130","120","39220","38540"
"New entrant CS","2021","30-39","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Prison Service","Unknown","90","90","22120","20810"
"New entrant CS","2021","30-39","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Security Scotland","Heterosexual / straight","60","50","25320","21150"
"New entrant CS","2021","30-39","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Submarine Delivery Agency","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Intellectual Property Office","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","30-39","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Heterosexual / straight","170","160","33350","30300"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Unknown","90","80","34850","32540"
"New entrant CS","2021","30-39","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government (excl. agencies)","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","Heterosexual / straight","80","80","50790","49700"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","110","110","70130","71000"
"New entrant CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Commercial Service","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Prosecution Service","Heterosexual / straight","90","90","45680","48080"
"New entrant CS","2021","40-49","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Defence Equipment and Support","Heterosexual / straight","120","120","37770","37000"
"New entrant CS","2021","40-49","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
