"Status","Year","Profession_of_post","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","No function","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Leeds","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Tyneside","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Unknown","120","120","31910","28000"
"New entrant CS","2021","Unknown","No function","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Westminster","650","640","34130","28000"
"New entrant CS","2021","Unknown","No function","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Westminster","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Westminster","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Security","York","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Aberdeen City and Aberdeenshire","110","110","29540","27570"
"New entrant CS","2021","Unknown","Unknown","Angus and Dundee City","130","120","25380","21010"
"New entrant CS","2021","Unknown","Unknown","Barking & Dagenham and Havering","150","150","29930","31060"
"New entrant CS","2021","Unknown","Unknown","Barnet","140","130","30270","31060"
"New entrant CS","2021","Unknown","Unknown","Barnsley, Doncaster and Rotherham","150","150","24760","27570"
"New entrant CS","2021","Unknown","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","130","130","27770","27570"
"New entrant CS","2021","Unknown","Unknown","Bedford","60","60","26820","27570"
"New entrant CS","2021","Unknown","Unknown","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Berkshire","180","180","28490","29290"
"New entrant CS","2021","Unknown","Unknown","Bexley and Greenwich","160","150","30370","31060"
"New entrant CS","2021","Unknown","Unknown","Birmingham","230","220","27020","27570"
"New entrant CS","2021","Unknown","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Blackpool","680","670","22910","21010"
"New entrant CS","2021","Unknown","Unknown","Bournemouth and Poole","80","80","26650","27570"
"New entrant CS","2021","Unknown","Unknown","Bradford","150","150","26010","27570"
"New entrant CS","2021","Unknown","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Brent","120","120","30250","31060"
"New entrant CS","2021","Unknown","Unknown","Bridgend and Neath Port Talbot","50","50","23990","21010"
"New entrant CS","2021","Unknown","Unknown","Brighton and Hove","100","100","26460","27570"
"New entrant CS","2021","Unknown","Unknown","Bristol, City of","130","120","26520","27570"
"New entrant CS","2021","Unknown","Unknown","Bromley","90","90","29370","31060"
"New entrant CS","2021","Unknown","Unknown","Buckinghamshire CC","90","90","26750","27570"
"New entrant CS","2021","Unknown","Unknown","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Calderdale and Kirklees","120","120","26750","27570"
"New entrant CS","2021","Unknown","Unknown","Cambridgeshire CC","90","90","27190","27570"
"New entrant CS","2021","Unknown","Unknown","Camden and City of London","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Cardiff and Vale of Glamorgan","130","130","24850","27570"
"New entrant CS","2021","Unknown","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Central Hampshire","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Central Valleys","80","80","24100","21010"
"New entrant CS","2021","Unknown","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Cheshire West and Chester","130","120","22430","21010"
"New entrant CS","2021","Unknown","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","City of Edinburgh","800","780","36060","30650"
"New entrant CS","2021","Unknown","Unknown","Clackmannanshire and Fife","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Cornwall and Isles of Scilly","130","130","25360","27570"
"New entrant CS","2021","Unknown","Unknown","Coventry","110","110","26810","27570"
"New entrant CS","2021","Unknown","Unknown","Croydon","90","90","30660","31060"
"New entrant CS","2021","Unknown","Unknown","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Derby","100","100","25330","27570"
"New entrant CS","2021","Unknown","Unknown","Devon CC","240","230","24110","21010"
"New entrant CS","2021","Unknown","Unknown","Dorset CC","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Dudley","100","90","24990","27570"
"New entrant CS","2021","Unknown","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Durham CC","90","80","21620","21010"
"New entrant CS","2021","Unknown","Unknown","Ealing","150","150","30530","31060"
"New entrant CS","2021","Unknown","Unknown","East Ayrshire and North Ayrshire mainland","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Derbyshire","50","50","26820","27570"
"New entrant CS","2021","Unknown","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Kent","230","220","27130","29290"
"New entrant CS","2021","Unknown","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Merseyside","120","120","26520","27570"
"New entrant CS","2021","Unknown","Unknown","East Riding of Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Surrey","70","60","28340","29290"
"New entrant CS","2021","Unknown","Unknown","East Sussex CC","230","220","24130","21010"
"New entrant CS","2021","Unknown","Unknown","Enfield","130","120","30450","31060"
"New entrant CS","2021","Unknown","Unknown","Essex Haven Gateway","70","70","28140","29290"
"New entrant CS","2021","Unknown","Unknown","Essex Thames Gateway","120","120","27500","29290"
"New entrant CS","2021","Unknown","Unknown","Falkirk","120","110","21960","21010"
"New entrant CS","2021","Unknown","Unknown","Flintshire and Wrexham","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Glasgow City","780","760","27610","23340"
"New entrant CS","2021","Unknown","Unknown","Gloucestershire","90","90","26850","27570"
"New entrant CS","2021","Unknown","Unknown","Greater Manchester North East","220","220","26750","27570"
"New entrant CS","2021","Unknown","Unknown","Greater Manchester North West","150","150","23890","21010"
"New entrant CS","2021","Unknown","Unknown","Greater Manchester South East","170","170","23110","21010"
"New entrant CS","2021","Unknown","Unknown","Greater Manchester South West","120","110","25160","27570"
"New entrant CS","2021","Unknown","Unknown","Gwent Valleys","60","60","25930","27570"
"New entrant CS","2021","Unknown","Unknown","Gwynedd","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Hackney and Newham","300","290","29980","31060"
"New entrant CS","2021","Unknown","Unknown","Haringey and Islington","210","210","30170","31060"
"New entrant CS","2021","Unknown","Unknown","Harrow and Hillingdon","200","200","30640","31060"
"New entrant CS","2021","Unknown","Unknown","Hartlepool and Stockton-on-Tees","70","60","23780","21010"
"New entrant CS","2021","Unknown","Unknown","Heart of Essex","70","70","29140","29290"
"New entrant CS","2021","Unknown","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Hertfordshire","280","270","28600","29290"
"New entrant CS","2021","Unknown","Unknown","Hounslow and Richmond upon Thames","120","110","30240","31060"
"New entrant CS","2021","Unknown","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","50","50","27500","27570"
"New entrant CS","2021","Unknown","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Kensington & Chelsea and Hammersmith & Fulham","110","110","30240","31060"
"New entrant CS","2021","Unknown","Unknown","Kent Thames Gateway","110","110","28370","29290"
"New entrant CS","2021","Unknown","Unknown","Kingston upon Hull, City of","60","60","27040","27570"
"New entrant CS","2021","Unknown","Unknown","Lambeth","190","190","29730","31060"
"New entrant CS","2021","Unknown","Unknown","Lancaster and Wyre","110","100","22820","21010"
"New entrant CS","2021","Unknown","Unknown","Leeds","650","640","27420","27570"
"New entrant CS","2021","Unknown","Unknown","Leicester","250","240","24610","27570"
"New entrant CS","2021","Unknown","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Lewisham and Southwark","190","190","29890","31060"
"New entrant CS","2021","Unknown","Unknown","Lincolnshire","70","70","27240","27570"
"New entrant CS","2021","Unknown","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Liverpool","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Luton","80","80","25840","27570"
"New entrant CS","2021","Unknown","Unknown","Manchester","340","340","32790","27570"
"New entrant CS","2021","Unknown","Unknown","Medway","70","70","29060","29290"
"New entrant CS","2021","Unknown","Unknown","Merton, Kingston upon Thames and Sutton","160","150","30260","31060"
"New entrant CS","2021","Unknown","Unknown","Mid Kent","80","80","28790","29290"
"New entrant CS","2021","Unknown","Unknown","Mid Lancashire","100","90","23080","21010"
"New entrant CS","2021","Unknown","Unknown","Milton Keynes","70","70","25650","27570"
"New entrant CS","2021","Unknown","Unknown","Monmouthshire and Newport","110","100","27190","27570"
"New entrant CS","2021","Unknown","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","North and North East Lincolnshire","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","North Hampshire","70","70","25690","27570"
"New entrant CS","2021","Unknown","Unknown","North Lanarkshire","30","30","[c]","[c]"
