"Status","Year","Region_ITL2","Region_ITL3","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Luton","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Department for International Trade","30","30","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Department for Work and Pensions (excl. agencies)","180","180","28490","29290"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Ministry of Defence (excl. agencies)","130","130","29990","25540"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Department for Work and Pensions (excl. agencies)","90","90","26750","27570"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","HM Prison and Probation Service","70","70","24850","24020"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Ministry of Defence (excl. agencies)","90","80","32550","28350"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Department for Work and Pensions (excl. agencies)","70","70","25650","27570"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HM Prison and Probation Service","60","60","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Department for Work and Pensions (excl. agencies)","90","90","25920","27570"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","HM Prison and Probation Service","110","110","24240","24020"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Ministry of Defence (excl. agencies)","90","90","28720","20920"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Public Health England","50","40","34300","30460"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Cheshire East","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Cheshire East","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Cheshire East","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Cheshire East","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Cheshire East","HM Prison and Probation Service","50","50","[c]","[c]"
"New entrant CS","2021","Cheshire","Cheshire West and Chester","Department for Work and Pensions (excl. agencies)","130","120","22430","21010"
"New entrant CS","2021","Cheshire","Cheshire West and Chester","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Cheshire West and Chester","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","Department for Environment, Food and Rural Affairs (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","Department for Work and Pensions (excl. agencies)","130","120","27510","27570"
"New entrant CS","2021","Cheshire","Warrington","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","HM Prison and Probation Service","70","70","22040","22850"
"New entrant CS","2021","Cheshire","Warrington","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Warrington","National Crime Agency","200","200","32250","30640"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","130","130","25360","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","East Cumbria","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","West Cumbria","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Department for Work and Pensions (excl. agencies)","100","100","25330","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Derby","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","East Derbyshire","Department for Work and Pensions (excl. agencies)","50","50","26820","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","East Derbyshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","East Derbyshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","HM Prison and Probation Service","70","70","21500","20600"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Crown Prosecution Service","40","40","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Department for Work and Pensions (excl. agencies)","130","130","25880","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Driver and Vehicle Standards Agency","50","50","36660","34080"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","HM Courts and Tribunals Service","30","30","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","HM Land Registry","60","60","24710","22350"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","HM Prison and Probation Service","90","90","22520","22850"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","HM Revenue and Customs (excl. agencies)","240","230","28760","25560"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Public Health England","70","60","34270","28590"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Nottingham","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","HM Prison and Probation Service","50","40","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
