"Status","Year","Sexual_orientation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Female","150","140","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Male","100","100","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","210","210","33230","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","190","190","34580","32000"
"Leaver Dept.","2021","Unknown","West Central Scotland","Female","80","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Central Scotland","Male","70","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Female","90","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Male","80","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","Female","90","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","Male","80","70","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Female","180","160","39920","37160"
"Leaver Dept.","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Male","90","90","40000","37000"
"Leaver Dept.","2022","Heterosexual / straight","Cheshire","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cheshire","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Female","210","200","32580","27570"
"Leaver Dept.","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Male","100","100","34280","27570"
"Leaver Dept.","2022","Heterosexual / straight","Devon","Female","70","60","33710","31220"
"Leaver Dept.","2022","Heterosexual / straight","Devon","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Anglia","Female","200","180","35460","30460"
"Leaver Dept.","2022","Heterosexual / straight","East Anglia","Male","110","110","40200","29140"
"Leaver Dept.","2022","Heterosexual / straight","East Wales","Female","170","160","33030","27900"
"Leaver Dept.","2022","Heterosexual / straight","East Wales","Male","130","130","35540","31420"
"Leaver Dept.","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Eastern Scotland","Female","140","130","28520","27570"
"Leaver Dept.","2022","Heterosexual / straight","Eastern Scotland","Male","70","70","27890","27570"
"Leaver Dept.","2022","Heterosexual / straight","Essex","Female","60","50","35800","30460"
"Leaver Dept.","2022","Heterosexual / straight","Essex","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Female","820","770","34360","29480"
"Leaver Dept.","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Male","520","510","38120","34810"
"Leaver Dept.","2022","Heterosexual / straight","Greater Manchester","Female","360","340","32020","27570"
"Leaver Dept.","2022","Heterosexual / straight","Greater Manchester","Male","240","240","34310","27570"
"Leaver Dept.","2022","Heterosexual / straight","Hampshire and Isle of Wight","Female","100","90","36910","29540"
"Leaver Dept.","2022","Heterosexual / straight","Hampshire and Isle of Wight","Male","90","90","37170","31960"
"Leaver Dept.","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - East","Female","1060","990","43330","40060"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - East","Male","500","470","46520","40070"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - West","Female","1810","1670","45170","40560"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - West","Male","1280","1220","47320","41750"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Kent","Female","80","80","37460","29290"
"Leaver Dept.","2022","Heterosexual / straight","Kent","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lancashire","Female","110","100","32850","31990"
"Leaver Dept.","2022","Heterosexual / straight","Lancashire","Male","60","60","34990","27570"
"Leaver Dept.","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Male","40","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Merseyside","Female","260","250","29770","27270"
"Leaver Dept.","2022","Heterosexual / straight","Merseyside","Male","180","180","30030","26370"
"Leaver Dept.","2022","Heterosexual / straight","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North Yorkshire","Female","90","90","39750","36330"
"Leaver Dept.","2022","Heterosexual / straight","North Yorkshire","Male","70","70","38800","32330"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Female","270","250","30170","27570"
"Leaver Dept.","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Male","150","140","33290","27570"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - East and North East","Female","60","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - East and North East","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - South","Female","120","120","38110","32000"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - South","Male","80","80","40510","35130"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - West and North West","Female","590","540","36900","32330"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - West and North West","Male","290","270","41540","33100"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Shropshire and Staffordshire","Female","70","70","32950","27570"
"Leaver Dept.","2022","Heterosexual / straight","Shropshire and Staffordshire","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South Yorkshire","Female","110","100","35990","32740"
"Leaver Dept.","2022","Heterosexual / straight","South Yorkshire","Male","100","90","38890","35800"
"Leaver Dept.","2022","Heterosexual / straight","Southern Scotland","Female","60","50","33790","27570"
"Leaver Dept.","2022","Heterosexual / straight","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Surrey, East and West Sussex","Female","90","80","38050","29290"
"Leaver Dept.","2022","Heterosexual / straight","Surrey, East and West Sussex","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Tees Valley and Durham","Female","80","80","30850","27570"
"Leaver Dept.","2022","Heterosexual / straight","Tees Valley and Durham","Male","60","60","31720","27570"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Female","170","150","37110","32000"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Male","120","110","40070","33320"
"Leaver Dept.","2022","Heterosexual / straight","West Central Scotland","Female","210","200","28130","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Central Scotland","Male","130","130","28130","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands","Female","440","400","32580","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands","Male","240","240","32770","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Wales and The Valleys","Female","70","60","30970","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Wales and The Valleys","Male","50","50","33740","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Yorkshire","Female","340","280","34560","30320"
"Leaver Dept.","2022","Heterosexual / straight","West Yorkshire","Male","230","200","37270","30450"
"Leaver Dept.","2022","LGBO","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Wales","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Inner London - East","Female","70","70","41910","40070"
"Leaver Dept.","2022","LGBO","Inner London - East","Male","80","70","44080","39070"
"Leaver Dept.","2022","LGBO","Inner London - West","Female","190","180","41240","36650"
"Leaver Dept.","2022","LGBO","Inner London - West","Male","230","210","43110","39960"
"Leaver Dept.","2022","LGBO","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Outer London - West and North West","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
