"Status","Year","Parent_department","Age","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Scottish Government","16-19","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Scottish Government","20-29","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","20-29","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","20-29","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","20-29","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","20-29","Legal","50","50","35190","41750"
"New entrant CS","2022","Scottish Government","20-29","No function","490","480","22240","21640"
"New entrant CS","2022","Scottish Government","20-29","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","20-29","Unknown","1050","1030","27450","27230"
"New entrant CS","2022","Scottish Government","30-39","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","30-39","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","30-39","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","30-39","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","30-39","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","30-39","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","30-39","No function","230","230","23300","21640"
"New entrant CS","2022","Scottish Government","30-39","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","30-39","Unknown","1030","1010","32240","27940"
"New entrant CS","2022","Scottish Government","40-49","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","40-49","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","40-49","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","40-49","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","40-49","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","40-49","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","40-49","No function","110","110","24160","21820"
"New entrant CS","2022","Scottish Government","40-49","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","40-49","Unknown","680","660","34920","31540"
"New entrant CS","2022","Scottish Government","50-59","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","50-59","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","50-59","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","50-59","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","50-59","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","50-59","No function","100","100","22890","21640"
"New entrant CS","2022","Scottish Government","50-59","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","50-59","Unknown","460","450","35160","31540"
"New entrant CS","2022","Scottish Government","60-64","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","60-64","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","60-64","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","60-64","Unknown","70","60","31700","27230"
"New entrant CS","2022","Scottish Government","65+","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","65+","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","16-19","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","20-29","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","20-29","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","20-29","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","20-29","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","30-39","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","30-39","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","30-39","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","30-39","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","30-39","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","40-49","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","40-49","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","40-49","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","50-59","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","50-59","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","50-59","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","60-64","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","65+","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","20-29","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","20-29","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","20-29","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","20-29","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","20-29","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","20-29","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","20-29","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","30-39","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","30-39","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","30-39","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","30-39","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","30-39","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","30-39","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","40-49","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","40-49","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","40-49","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","40-49","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","40-49","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","40-49","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","40-49","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","50-59","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","50-59","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","50-59","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","50-59","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","50-59","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","50-59","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","50-59","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","60-64","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","60-64","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","65+","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","16-19","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","16-19","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","16-19","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","16-19","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","20-29","Analysis","250","250","28750","30710"
"New entrant CS","2022","UK Statistics Authority","20-29","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","20-29","Digital, Data & Technology","50","50","27380","23880"
"New entrant CS","2022","UK Statistics Authority","20-29","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","20-29","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","20-29","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","20-29","No function","120","110","22280","19860"
"New entrant CS","2022","UK Statistics Authority","20-29","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","20-29","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","30-39","Analysis","90","90","37100","36850"
"New entrant CS","2022","UK Statistics Authority","30-39","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","30-39","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","30-39","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","30-39","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","30-39","No function","80","60","26280","19860"
"New entrant CS","2022","UK Statistics Authority","30-39","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","30-39","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","30-39","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","40-49","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","40-49","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","40-49","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","40-49","No function","80","60","26960","19860"
"New entrant CS","2022","UK Statistics Authority","40-49","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","40-49","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","50-59","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","50-59","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","50-59","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","50-59","No function","90","60","23300","19860"
"New entrant CS","2022","UK Statistics Authority","50-59","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","60-64","No function","30","20","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","60-64","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","60-64","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","65+","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","65+","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","65+","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","20-29","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","30-39","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","40-49","Legal","[c]","[c]","[c]","[c]"
