"Status","Year","Region_ITL1","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South West (England)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","80","70","36040","36130"
"Leaver CS","2022","South West (England)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Business, Energy and Industrial Strategy","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Business, Energy and Industrial Strategy","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Environment, Food and Rural Affairs","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Levelling Up, Housing and Communities","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Transport","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Work and Pensions","Heterosexual / straight","350","300","25780","27570"
"Leaver CS","2022","South West (England)","Department for Work and Pensions","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Work and Pensions","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Department for Work and Pensions","Unknown","120","100","25060","24250"
"Leaver CS","2022","South West (England)","Department of Health and Social Care","Heterosexual / straight","170","160","34740","28590"
"Leaver CS","2022","South West (England)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Department of Health and Social Care","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","HM Land Registry","Heterosexual / straight","60","50","33160","33840"
"Leaver CS","2022","South West (England)","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","HM Land Registry","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","HM Revenue and Customs","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","South West (England)","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Ministry of Defence","Heterosexual / straight","1220","1140","34960","32730"
"Leaver CS","2022","South West (England)","Ministry of Defence","LGBO","50","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Ministry of Defence","Undeclared","210","190","35310","35220"
"Leaver CS","2022","South West (England)","Ministry of Defence","Unknown","310","290","30700","29230"
"Leaver CS","2022","South West (England)","Ministry of Justice","Heterosexual / straight","490","440","23420","20580"
"Leaver CS","2022","South West (England)","Ministry of Justice","LGBO","40","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Ministry of Justice","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Ministry of Justice","Unknown","180","160","[c]","[c]"
"Leaver CS","2022","South West (England)","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Unknown","60","60","52630","49510"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Heterosexual / straight","210","180","25790","21840"
"Leaver CS","2022","Unknown","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Undeclared","90","60","23660","21840"
"Leaver CS","2022","Unknown","Department for Transport","Unknown","100","80","22560","21590"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Heterosexual / straight","50","50","29900","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","240","240","35950","33420"
"Leaver CS","2022","Unknown","Ministry of Justice","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","Unknown","170","150","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","80","70","32700","27460"
"Leaver CS","2022","Wales","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Business, Energy and Industrial Strategy","Unknown","60","60","29390","24030"
"Leaver CS","2022","Wales","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Work and Pensions","Heterosexual / straight","260","220","25730","27570"
"Leaver CS","2022","Wales","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
