"Status","Year","Region_ITL3","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","South West (England)","540","510","29100","26350"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","South West (England)","770","770","32590","29000"
"New entrant CS","2022","Bedford","Female","East of England","110","100","27430","27570"
"New entrant CS","2022","Bedford","Male","East of England","80","80","27760","28140"
"New entrant CS","2022","Belfast","Female","Northern Ireland","260","260","27610","26590"
"New entrant CS","2022","Belfast","Male","Northern Ireland","250","250","28140","26590"
"New entrant CS","2022","Berkshire","Female","South East (England)","220","220","28640","26310"
"New entrant CS","2022","Berkshire","Male","South East (England)","200","200","31030","26830"
"New entrant CS","2022","Bexley and Greenwich","Female","London","160","160","28570","29020"
"New entrant CS","2022","Bexley and Greenwich","Male","London","110","100","29350","29020"
"New entrant CS","2022","Birmingham","Female","West Midlands (England)","1380","1320","27770","25500"
"New entrant CS","2022","Birmingham","Male","West Midlands (England)","1050","1030","29120","26590"
"New entrant CS","2022","Blackburn with Darwen","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Female","North West (England)","380","370","25060","21260"
"New entrant CS","2022","Blackpool","Male","North West (England)","300","300","26580","21260"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Female","South West (England)","90","80","27430","25410"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Male","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Bradford","Female","Yorkshire and The Humber","330","300","23950","21250"
"New entrant CS","2022","Bradford","Male","Yorkshire and The Humber","270","260","23640","21250"
"New entrant CS","2022","Breckland and South Norfolk","Female","East of England","40","30","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Male","East of England","50","50","[c]","[c]"
"New entrant CS","2022","Brent","Female","London","70","60","30690","31060"
"New entrant CS","2022","Brent","Male","London","50","50","31640","31060"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Female","Wales","70","60","23170","21140"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Male","Wales","40","40","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Female","South East (England)","80","80","28110","26310"
"New entrant CS","2022","Brighton and Hove","Male","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Female","South West (England)","690","660","30810","28000"
"New entrant CS","2022","Bristol, City of","Male","South West (England)","450","440","32430","29180"
"New entrant CS","2022","Bromley","Female","London","100","90","31760","30200"
"New entrant CS","2022","Bromley","Male","London","30","30","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Female","South East (England)","140","130","28010","27570"
"New entrant CS","2022","Buckinghamshire","Male","South East (England)","90","90","33120","28140"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Female","Yorkshire and The Humber","130","120","27940","27570"
"New entrant CS","2022","Calderdale and Kirklees","Male","Yorkshire and The Humber","70","70","26310","27570"
"New entrant CS","2022","Cambridgeshire CC","Female","East of England","260","250","27770","26140"
"New entrant CS","2022","Cambridgeshire CC","Male","East of England","180","170","29500","26140"
"New entrant CS","2022","Camden and City of London","Female","London","120","110","34570","28230"
"New entrant CS","2022","Camden and City of London","Male","London","120","110","40200","31990"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Female","Wales","670","640","26890","23170"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Male","Wales","590","580","29170","25210"
"New entrant CS","2022","Causeway Coast and Glens","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Female","South East (England)","220","210","28760","26350"
"New entrant CS","2022","Central Hampshire","Male","South East (England)","260","260","32050","27570"
"New entrant CS","2022","Central Valleys","Female","Wales","160","160","26500","27570"
"New entrant CS","2022","Central Valleys","Male","Wales","120","120","28250","27570"
"New entrant CS","2022","Cheshire East","Female","North West (England)","140","130","24750","23140"
"New entrant CS","2022","Cheshire East","Male","North West (England)","90","90","26270","23140"
"New entrant CS","2022","Cheshire West and Chester","Female","North West (England)","50","50","26240","24800"
"New entrant CS","2022","Cheshire West and Chester","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Female","North West (England)","120","120","24820","23140"
"New entrant CS","2022","Chorley and West Lancashire","Male","North West (England)","90","90","24840","23140"
"New entrant CS","2022","City of Edinburgh","Female","Scotland","1200","1160","31670","27230"
"New entrant CS","2022","City of Edinburgh","Male","Scotland","920","900","32110","27230"
"New entrant CS","2022","Clackmannanshire and Fife","Female","Scotland","80","80","24970","25500"
"New entrant CS","2022","Clackmannanshire and Fife","Male","Scotland","70","70","26480","22930"
"New entrant CS","2022","Conwy and Denbighshire","Female","Wales","50","50","29660","27570"
"New entrant CS","2022","Conwy and Denbighshire","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","South West (England)","150","140","25800","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","South West (England)","110","100","25610","22630"
"New entrant CS","2022","Coventry","Female","West Midlands (England)","220","210","30780","29360"
"New entrant CS","2022","Coventry","Male","West Midlands (England)","130","130","34330","29360"
"New entrant CS","2022","Croydon","Female","London","500","490","33080","30600"
"New entrant CS","2022","Croydon","Male","London","390","390","36190","31060"
"New entrant CS","2022","Darlington","Female","North East (England)","170","160","32210","29340"
"New entrant CS","2022","Darlington","Male","North East (England)","90","90","33650","29360"
"New entrant CS","2022","Derby","Female","East Midlands (England)","130","120","25160","23170"
"New entrant CS","2022","Derby","Male","East Midlands (England)","80","70","25070","23360"
"New entrant CS","2022","Derry City and Strabane","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Female","South West (England)","300","290","27410","23140"
"New entrant CS","2022","Devon CC","Male","South West (England)","320","310","27010","24150"
"New entrant CS","2022","Dorset","Female","South West (England)","130","120","24870","22600"
"New entrant CS","2022","Dorset","Male","South West (England)","130","130","25640","24620"
"New entrant CS","2022","Dudley","Female","West Midlands (England)","90","90","24820","21260"
"New entrant CS","2022","Dudley","Male","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Female","North East (England)","380","370","24310","22600"
"New entrant CS","2022","Durham","Male","North East (England)","230","230","24800","23140"
"New entrant CS","2022","Ealing","Female","London","50","50","32960","31060"
"New entrant CS","2022","Ealing","Male","London","40","30","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Female","Scotland","70","70","24440","22000"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Male","Scotland","80","80","23580","21260"
"New entrant CS","2022","East Cumbria","Female","North West (England)","80","70","27240","23170"
"New entrant CS","2022","East Cumbria","Male","North West (England)","70","70","27260","24920"
"New entrant CS","2022","East Derbyshire","Female","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","Scotland","90","80","24310","21640"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","Scotland","160","160","27600","23540"
"New entrant CS","2022","East Kent","Female","South East (England)","220","210","25660","24250"
"New entrant CS","2022","East Kent","Male","South East (England)","230","210","25800","24880"
"New entrant CS","2022","East Lancashire","Female","North West (England)","60","60","28380","24800"
"New entrant CS","2022","East Lancashire","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Female","North West (England)","130","120","30210","27570"
"New entrant CS","2022","East Merseyside","Male","North West (England)","50","50","28320","26310"
"New entrant CS","2022","East Riding of Yorkshire","Female","Yorkshire and The Humber","130","130","24310","23140"
"New entrant CS","2022","East Riding of Yorkshire","Male","Yorkshire and The Humber","130","130","24970","23140"
"New entrant CS","2022","East Surrey","Female","South East (England)","120","110","28950","29020"
"New entrant CS","2022","East Surrey","Male","South East (England)","70","70","29840","31020"
"New entrant CS","2022","East Sussex CC","Female","South East (England)","170","160","24550","21760"
"New entrant CS","2022","East Sussex CC","Male","South East (England)","120","110","26550","24800"
"New entrant CS","2022","Enfield","Female","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Male","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Female","East of England","70","60","30310","28200"
"New entrant CS","2022","Essex Haven Gateway","Male","East of England","60","60","32340","26940"
"New entrant CS","2022","Essex Thames Gateway","Female","East of England","110","100","25350","24250"
"New entrant CS","2022","Essex Thames Gateway","Male","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Falkirk","Female","Scotland","100","90","24210","21640"
"New entrant CS","2022","Falkirk","Male","Scotland","70","70","23320","21640"
"New entrant CS","2022","Fermanagh and Omagh","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Female","Wales","160","160","23480","21260"
"New entrant CS","2022","Flintshire and Wrexham","Male","Wales","130","130","25760","23140"
"New entrant CS","2022","Glasgow City","Female","Scotland","1440","1400","29640","27230"
"New entrant CS","2022","Glasgow City","Male","Scotland","1080","1070","30050","27230"
"New entrant CS","2022","Gloucestershire CC","Female","South West (England)","120","110","27450","25120"
"New entrant CS","2022","Gloucestershire CC","Male","South West (England)","80","70","28860","26350"
"New entrant CS","2022","Greater Manchester North East","Female","North West (England)","110","100","26040","24090"
"New entrant CS","2022","Greater Manchester North East","Male","North West (England)","60","60","26830","26130"
"New entrant CS","2022","Greater Manchester North West","Female","North West (England)","170","170","25390","23170"
"New entrant CS","2022","Greater Manchester North West","Male","North West (England)","100","100","24590","23140"
