"Status","Year","Age","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Female","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","West Sussex (North East)","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Westminster","450","430","48300","43380"
"New entrant CS","2021","40-49","Female","Wiltshire","100","90","30730","27570"
"New entrant CS","2021","40-49","Female","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","York","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Male","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","120","120","39800","35000"
"New entrant CS","2021","40-49","Male","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Berkshire","60","50","35560","29290"
"New entrant CS","2021","40-49","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Birmingham","100","100","34680","27570"
"New entrant CS","2021","40-49","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Blackpool","70","70","23770","21010"
"New entrant CS","2021","40-49","Male","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Bristol, City of","60","60","37350","35900"
"New entrant CS","2021","40-49","Male","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Cambridgeshire CC","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Male","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Cardiff and Vale of Glamorgan","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Central Hampshire","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Male","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","City of Edinburgh","140","130","33070","29740"
"New entrant CS","2021","40-49","Male","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Coventry","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Male","Croydon","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Male","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Devon CC","60","60","30620","27570"
"New entrant CS","2021","40-49","Male","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","East Kent","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Male","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Glasgow City","110","110","32180","26550"
"New entrant CS","2021","40-49","Male","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Greater Manchester South West","70","70","32440","27570"
"New entrant CS","2021","40-49","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Haringey and Islington","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Hertfordshire","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Male","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Lambeth","80","70","41900","37100"
"New entrant CS","2021","40-49","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Leeds","130","130","34570","27570"
"New entrant CS","2021","40-49","Male","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Liverpool","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Manchester","100","90","39180","27570"
"New entrant CS","2021","40-49","Male","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Monmouthshire and Newport","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Nottingham","70","70","33740","30090"
"New entrant CS","2021","40-49","Male","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Plymouth","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Male","Portsmouth","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Male","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Sefton","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Male","Sheffield","60","60","36610","29360"
"New entrant CS","2021","40-49","Male","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","South Hampshire","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Staffordshire CC","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Suffolk","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Male","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Swansea","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Male","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Tower Hamlets","80","80","51770","52850"
"New entrant CS","2021","40-49","Male","Tyneside","180","180","27370","21010"
"New entrant CS","2021","40-49","Male","Unknown","60","60","[c]","[c]"
"New entrant CS","2021","40-49","Male","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Westminster","370","360","56380","52390"
"New entrant CS","2021","40-49","Male","Wiltshire","80","80","36090","33000"
"New entrant CS","2021","40-49","Male","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Male","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","60","60","31820","27570"
"New entrant CS","2021","50-59","Female","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Berkshire","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Female","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Birmingham","70","70","30810","27570"
"New entrant CS","2021","50-59","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Female","Blackpool","70","70","24100","21010"
