"Status","Year","Region_ITL1","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North East (England)","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Ministry of Justice","520","500","28170","26980"
"New entrant CS","2022","North West (England)","AA/AO","Attorney General's Departments","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","Department for Environment, Food and Rural Affairs","200","190","21330","21300"
"New entrant CS","2022","North West (England)","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","Department for Work and Pensions","1080","1060","21230","21260"
"New entrant CS","2022","North West (England)","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","HM Land Registry","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","HM Revenue and Customs","1160","1110","21250","21250"
"New entrant CS","2022","North West (England)","AA/AO","Home Office","120","120","20880","21680"
"New entrant CS","2022","North West (England)","AA/AO","Ministry of Defence","100","100","21930","21170"
"New entrant CS","2022","North West (England)","AA/AO","Ministry of Justice","810","790","21870","20970"
"New entrant CS","2022","North West (England)","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Department for Education","70","70","25000","25000"
"New entrant CS","2022","North West (England)","EO","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Department for Transport","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Department for Work and Pensions","860","850","27470","27570"
"New entrant CS","2022","North West (England)","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","HM Revenue and Customs","530","530","26410","26590"
"New entrant CS","2022","North West (England)","EO","Home Office","250","240","25680","24880"
"New entrant CS","2022","North West (England)","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Ministry of Justice","70","60","25010","25120"
"New entrant CS","2022","North West (England)","EO","National Crime Agency","60","60","31870","32770"
"New entrant CS","2022","North West (England)","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","EO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Cabinet Office","50","50","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Department for Education","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Department for Work and Pensions","80","80","57130","56120"
"New entrant CS","2022","North West (England)","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Home Office","40","30","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SCS","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Cabinet Office","80","80","33210","32000"
"New entrant CS","2022","North West (England)","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Department for Business, Energy and Industrial Strategy","100","100","33230","30360"
"New entrant CS","2022","North West (England)","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Department for Education","100","100","33290","32870"
"New entrant CS","2022","North West (England)","SEO/HEO","Department for Environment, Food and Rural Affairs","80","80","32100","29740"
"New entrant CS","2022","North West (England)","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Department for Work and Pensions","160","160","35890","35310"
"New entrant CS","2022","North West (England)","SEO/HEO","Department of Health and Social Care","40","30","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","HM Revenue and Customs","380","370","33830","33080"
"New entrant CS","2022","North West (England)","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Home Office","50","50","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Ministry of Justice","110","110","33540","31920"
"New entrant CS","2022","North West (England)","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Ministry of Justice","1380","1280","27410","24800"
"New entrant CS","2022","Northern Ireland","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","HM Revenue and Customs","200","200","21250","21250"
"New entrant CS","2022","Northern Ireland","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","HM Revenue and Customs","110","110","26440","26590"
"New entrant CS","2022","Northern Ireland","EO","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
